id,k,algorithm,nodes,edges,complementer_edges,betweenness_centrality (new edges),betweenness_centrality (all edges),number_of_spanning_trees,time,spanning_edge_betweenness_centrality
0,1,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 7), (0, 8), (1, 3), (2, 6), (3, 6), (3, 7), (4, 5), (4, 8)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (6, 7, 1), (3, 4, 1), (7, 8, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 8, 1), (0, 6, 1), (1, 2, 1), (5, 7, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (6, 8, 1), (1, 8, 1), (1, 6, 1), (3, 5, 1), (0, 4, 1), (1, 5, 1), (5, 6, 1), (2, 8, 1)}","[((2, 5), 0.2638888888888889)]","{(0, 7): 0.29166666666666663, (0, 8): 0.2638888888888889, (1, 3): 0.2222222222222222, (2, 6): 0.29166666666666663, (2, 5): 0.2638888888888889, (3, 6): 0.3194444444444444, (3, 7): 0.3194444444444444, (4, 5): 0.2361111111111111, (4, 8): 0.2361111111111111}",8,0.06145596504211426,"[((0, 7), 0.875), ((0, 8), 0.875), ((1, 3), 1.0), ((2, 6), 0.875), ((2, 5), 0.875), ((3, 6), 0.875), ((3, 7), 0.875), ((4, 5), 0.875), ((4, 8), 0.875)]"
0,2,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 7), (0, 8), (1, 3), (2, 6), (3, 6), (3, 7), (4, 5), (4, 8)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (6, 7, 1), (3, 4, 1), (7, 8, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 8, 1), (0, 6, 1), (1, 2, 1), (5, 7, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (6, 8, 1), (1, 8, 1), (1, 6, 1), (3, 5, 1), (0, 4, 1), (1, 5, 1), (5, 6, 1), (2, 8, 1)}","[((2, 5), 0.19444444444444442), ((1, 8), 0.19444444444444442)]","{(0, 7): 0.16666666666666666, (0, 8): 0.19444444444444442, (1, 3): 0.19444444444444442, (1, 8): 0.19444444444444442, (2, 6): 0.2222222222222222, (2, 5): 0.19444444444444442, (3, 6): 0.2777777777777778, (3, 7): 0.19444444444444442, (4, 5): 0.2222222222222222, (4, 8): 0.2777777777777778}",31,0.4826242923736572,"[((0, 7), 0.7741935483870968), ((0, 8), 0.7741935483870968), ((1, 3), 0.7419354838709677), ((1, 8), 0.7419354838709677), ((2, 6), 0.8387096774193549), ((2, 5), 0.8387096774193549), ((3, 6), 0.8387096774193549), ((3, 7), 0.7741935483870968), ((4, 5), 0.8387096774193549), ((4, 8), 0.8387096774193549)]"
0,3,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 7), (0, 8), (1, 3), (2, 6), (3, 6), (3, 7), (4, 5), (4, 8)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (6, 7, 1), (3, 4, 1), (7, 8, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 8, 1), (0, 6, 1), (1, 2, 1), (5, 7, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (6, 8, 1), (1, 8, 1), (1, 6, 1), (3, 5, 1), (0, 4, 1), (1, 5, 1), (5, 6, 1), (2, 8, 1)}","[((2, 7), 0.19444444444444442), ((2, 5), 0.20833333333333331), ((1, 8), 0.19444444444444442)]","{(0, 7): 0.18055555555555555, (0, 8): 0.15277777777777776, (1, 3): 0.19444444444444442, (1, 8): 0.19444444444444442, (2, 6): 0.15277777777777776, (2, 5): 0.20833333333333331, (2, 7): 0.19444444444444442, (3, 6): 0.15277777777777776, (3, 7): 0.15277777777777776, (4, 5): 0.18055555555555555, (4, 8): 0.20833333333333331}",89,0.6771972179412842,"[((0, 7), 0.7303370786516854), ((0, 8), 0.7303370786516854), ((1, 3), 0.7415730337078652), ((1, 8), 0.7415730337078652), ((2, 6), 0.7078651685393258), ((2, 5), 0.7865168539325843), ((2, 7), 0.651685393258427), ((3, 6), 0.7078651685393258), ((3, 7), 0.6292134831460674), ((4, 5), 0.7865168539325843), ((4, 8), 0.7865168539325843)]"
1,1,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 4), (1, 4), (2, 4), (3, 5), (3, 7), (3, 6), (4, 7), (6, 8)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (6, 7, 1), (0, 8, 1), (3, 4, 1), (7, 8, 1), (0, 2, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (3, 8, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1), (2, 8, 1)}","[((0, 8), 0.2222222222222222)]","{(0, 4): 0.2777777777777778, (0, 8): 0.2222222222222222, (1, 4): 0.2222222222222222, (2, 4): 0.2222222222222222, (3, 5): 0.2222222222222222, (3, 7): 0.3333333333333333, (3, 6): 0.2222222222222222, (4, 7): 0.3611111111111111, (6, 8): 0.19444444444444442}",6,0.06814694404602051,"[((0, 4), 0.8333333333333334), ((0, 8), 0.8333333333333334), ((1, 4), 1.0), ((2, 4), 1.0), ((3, 5), 1.0), ((3, 7), 0.8333333333333334), ((3, 6), 0.8333333333333334), ((4, 7), 0.8333333333333334), ((6, 8), 0.8333333333333334)]"
1,2,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 4), (1, 4), (2, 4), (3, 5), (3, 7), (3, 6), (4, 7), (6, 8)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (6, 7, 1), (0, 8, 1), (3, 4, 1), (7, 8, 1), (0, 2, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (3, 8, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1), (2, 8, 1)}","[((2, 5), 0.16666666666666666), ((0, 8), 0.19444444444444442)]","{(0, 4): 0.2777777777777778, (0, 8): 0.19444444444444442, (1, 4): 0.2222222222222222, (2, 4): 0.2222222222222222, (2, 5): 0.16666666666666666, (3, 5): 0.16666666666666666, (3, 7): 0.19444444444444442, (3, 6): 0.2222222222222222, (4, 7): 0.2222222222222222, (6, 8): 0.16666666666666666}",26,0.2798576354980469,"[((0, 4), 0.8076923076923077), ((0, 8), 0.8076923076923077), ((1, 4), 1.0), ((2, 4), 0.7692307692307693), ((2, 5), 0.7692307692307693), ((3, 5), 0.7692307692307693), ((3, 7), 0.7307692307692307), ((3, 6), 0.8076923076923077), ((4, 7), 0.7307692307692307), ((6, 8), 0.8076923076923077)]"
1,3,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 4), (1, 4), (2, 4), (3, 5), (3, 7), (3, 6), (4, 7), (6, 8)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (6, 7, 1), (0, 8, 1), (3, 4, 1), (7, 8, 1), (0, 2, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (3, 8, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1), (2, 8, 1)}","[((2, 5), 0.16666666666666666), ((0, 8), 0.1296296296296296), ((1, 8), 0.1296296296296296)]","{(0, 4): 0.1851851851851852, (0, 8): 0.1296296296296296, (1, 4): 0.1851851851851852, (1, 8): 0.1296296296296296, (2, 4): 0.2222222222222222, (2, 5): 0.16666666666666666, (3, 5): 0.16666666666666666, (3, 7): 0.1574074074074074, (3, 6): 0.21296296296296294, (4, 7): 0.19444444444444442, (6, 8): 0.19444444444444442}",84,0.4472470283508301,"[((0, 4), 0.6904761904761905), ((0, 8), 0.6904761904761905), ((1, 4), 0.6904761904761905), ((1, 8), 0.6904761904761905), ((2, 4), 0.7619047619047619), ((2, 5), 0.7619047619047619), ((3, 5), 0.7619047619047619), ((3, 7), 0.7142857142857143), ((3, 6), 0.7619047619047619), ((4, 7), 0.7142857142857143), ((6, 8), 0.7619047619047619)]"
2,1,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 6), (0, 3), (1, 5), (2, 4), (3, 4), (4, 7), (5, 7), (5, 8)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (6, 7, 1), (0, 8, 1), (7, 8, 1), (0, 2, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (3, 8, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (2, 5, 1), (4, 6, 1), (6, 8, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (5, 6, 1), (2, 8, 1)}","[((1, 6), 0.2222222222222222)]","{(0, 6): 0.2222222222222222, (0, 3): 0.2222222222222222, (1, 5): 0.2777777777777778, (1, 6): 0.2222222222222222, (2, 4): 0.2222222222222222, (3, 4): 0.2777777777777778, (4, 7): 0.3333333333333333, (5, 7): 0.3333333333333333, (5, 8): 0.2222222222222222}",7,0.07650947570800781,"[((0, 6), 0.8571428571428571), ((0, 3), 0.8571428571428571), ((1, 5), 0.8571428571428571), ((1, 6), 0.8571428571428571), ((2, 4), 1.0), ((3, 4), 0.8571428571428571), ((4, 7), 0.8571428571428571), ((5, 7), 0.8571428571428571), ((5, 8), 1.0)]"
2,2,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 6), (0, 3), (1, 5), (2, 4), (3, 4), (4, 7), (5, 7), (5, 8)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (6, 7, 1), (0, 8, 1), (7, 8, 1), (0, 2, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (3, 8, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (2, 5, 1), (4, 6, 1), (6, 8, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (5, 6, 1), (2, 8, 1)}","[((2, 8), 0.16666666666666666), ((1, 6), 0.2222222222222222)]","{(0, 6): 0.19444444444444442, (0, 3): 0.2222222222222222, (1, 5): 0.2777777777777778, (1, 6): 0.2222222222222222, (2, 4): 0.19444444444444442, (2, 8): 0.16666666666666666, (3, 4): 0.2777777777777778, (4, 7): 0.19444444444444442, (5, 7): 0.19444444444444442, (5, 8): 0.19444444444444442}",31,0.36432361602783203,"[((0, 6), 0.8387096774193549), ((0, 3), 0.8387096774193549), ((1, 5), 0.8387096774193549), ((1, 6), 0.8387096774193549), ((2, 4), 0.7741935483870968), ((2, 8), 0.7741935483870968), ((3, 4), 0.8387096774193549), ((4, 7), 0.7419354838709677), ((5, 7), 0.7419354838709677), ((5, 8), 0.7741935483870968)]"
2,3,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 6), (0, 3), (1, 5), (2, 4), (3, 4), (4, 7), (5, 7), (5, 8)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (6, 7, 1), (0, 8, 1), (7, 8, 1), (0, 2, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (3, 8, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (2, 5, 1), (4, 6, 1), (6, 8, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (5, 6, 1), (2, 8, 1)}","[((2, 8), 0.16666666666666666), ((2, 6), 0.19444444444444442), ((1, 6), 0.19444444444444442)]","{(0, 6): 0.19444444444444442, (0, 3): 0.1388888888888889, (1, 5): 0.16666666666666666, (1, 6): 0.19444444444444442, (2, 4): 0.19444444444444442, (2, 8): 0.16666666666666666, (2, 6): 0.19444444444444442, (3, 4): 0.19444444444444442, (4, 7): 0.19444444444444442, (5, 7): 0.16666666666666666, (5, 8): 0.1111111111111111}",91,0.5634355545043945,"[((0, 6), 0.7692307692307693), ((0, 3), 0.7692307692307693), ((1, 5), 0.7362637362637363), ((1, 6), 0.7362637362637363), ((2, 4), 0.6593406593406593), ((2, 8), 0.7142857142857143), ((2, 6), 0.6593406593406593), ((3, 4), 0.7692307692307693), ((4, 7), 0.7362637362637363), ((5, 7), 0.7362637362637363), ((5, 8), 0.7142857142857143)]"
