added,edges,eigenvalues,span_trees
"(0, 10, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (0, 10), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[8.28844108e+00 5.56797898e+00 3.20200133e+00 2.83921420e+00
 2.49927714e+00 1.50778913e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 5.63305065e-01
 3.24175504e-01 2.07817572e-01 1.84120719e-17]",4
"(0, 4, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (0, 4), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[ 8.18353668e+00  5.76626763e+00  3.20156584e+00  2.53554855e+00
  2.49065767e+00  1.70569226e+00  1.48399050e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.39576652e-01  5.00537778e-01
  2.95955001e-01  1.96671456e-01 -1.58158215e-16]",3
"(0, 12, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (0, 12), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[8.25316301e+00 5.59984542e+00 3.84980664e+00 2.53223119e+00
 2.45677647e+00 1.53492283e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.58309220e-01 5.13513869e-01
 4.10623987e-01 1.90807378e-01 7.23250818e-16]",3
"(0, 6, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (0, 6), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[8.23285689e+00 5.59240367e+00 3.19099188e+00 3.00000000e+00
 2.46083919e+00 1.51848519e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 5.24122492e-01
 3.14594459e-01 1.65706223e-01 3.47988166e-16]",3
"(0, 14, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (0, 14), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[8.18353668e+00 5.76626763e+00 3.20156584e+00 2.53554855e+00
 2.49065767e+00 1.70569226e+00 1.48399050e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.39576652e-01 5.00537778e-01
 2.95955001e-01 1.96671456e-01 6.84055945e-16]",3
"(0, 3, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (0, 3), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[ 8.19509668e+00  5.85257975e+00  3.23182224e+00  2.97371109e+00
  2.47703218e+00  1.50309344e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.53360181e-01  5.66424383e-01
  3.36028891e-01  2.10851165e-01 -8.26937278e-16]",3
"(0, 8, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (0, 8), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[ 8.18353668e+00  5.76626763e+00  3.20156584e+00  2.53554855e+00
  2.49065767e+00  1.70569226e+00  1.48399050e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.39576652e-01  5.00537778e-01
  2.95955001e-01  1.96671456e-01 -6.45341700e-16]",3
"(0, 13, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (0, 13), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[8.28003008e+00 5.61073037e+00 3.25883364e+00 2.50750880e+00
 2.44808445e+00 2.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.55191116e-01 5.18697649e-01
 4.28694470e-01 1.92229420e-01 5.58828437e-16]",4
"(1, 3, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (1, 3), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[7.48620589e+00 5.48706520e+00 3.60475352e+00 3.18519743e+00
 2.49428060e+00 1.60172459e+00 1.44304273e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.32013605e-01 5.46014196e-01
 3.19678817e-01 2.00023429e-01 1.08986629e-15]",4
"(1, 6, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (1, 6), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[ 7.45026578e+00  5.47329902e+00  3.30984370e+00  3.05111914e+00
  2.45781146e+00  2.00000000e+00  1.49399862e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.84915125e-01  5.18537158e-01
  2.94935991e-01  1.65274003e-01 -1.85397785e-16]",4
