added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees
base,"[(0, 2), (0, 4), (0, 13), (1, 2), (1, 3), (1, 7), (1, 8), (2, 3), (2, 4), (2, 8), (2, 9), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (3, 11), (3, 13), (3, 14), (4, 5), (4, 6), (6, 10), (7, 11), (8, 12), (9, 10), (9, 12)]",10.21821057804861,8.09904350676116,5.260281087885086,5.133400349887445,4.314006947714334,3.5107878023576804,3.3112129545539206,2.8548770229385942,2.476400068770113,1.789050368159813,1.6552986000924925,1.2947964687974243,1.0738519428548792,1.008782301178445,1.0339017465981803e-15,219409
"(5, 13, 1)","[(0, 2), (0, 4), (0, 13), (1, 2), (1, 3), (1, 7), (1, 8), (2, 3), (2, 4), (2, 8), (2, 9), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (3, 11), (3, 13), (3, 14), (4, 5), (4, 6), (5, 13), (6, 10), (7, 11), (8, 12), (9, 10), (9, 12)]",10.218235265885378,8.099116404909768,5.521605625889693,5.152275556070245,4.355517067691245,3.731043307298106,3.5106142292848195,2.9141794869865327,2.8312862697786207,2.475579960237718,1.7844650340993258,1.3210723445006123,1.0740015805659673,1.011007866801987,2.8569536143210236e-15,468178
"(5, 11, 1)","[(0, 2), (0, 4), (0, 13), (1, 2), (1, 3), (1, 7), (1, 8), (2, 3), (2, 4), (2, 8), (2, 9), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (3, 11), (3, 13), (3, 14), (4, 5), (4, 6), (5, 11), (6, 10), (7, 11), (8, 12), (9, 10), (9, 12)]",10.21880396236227,8.100521047357464,5.405676099487713,5.133911474375312,4.434557226923047,4.009277404370647,3.3359462605721073,3.305372322916497,2.479691210124155,2.224689112087953,1.7839106564446585,1.3623242721339355,1.196216509216433,1.0091024416278154,-2.743287452461618e-15,485894
"(5, 14, 1)","[(0, 2), (0, 4), (0, 13), (1, 2), (1, 3), (1, 7), (1, 8), (2, 3), (2, 4), (2, 8), (2, 9), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (3, 11), (3, 13), (3, 14), (4, 5), (4, 6), (5, 14), (6, 10), (7, 11), (8, 12), (9, 10), (9, 12)]",10.220191461743308,8.141370394699337,5.351561578833656,5.144930239028262,4.331117867502338,3.7924508667503054,3.4876679184243833,3.2758491281628155,2.6971454179115995,2.4758703880942194,1.6733401970134356,1.2977418027199044,1.0977314026712834,1.013031336445173,-2.030108918236046e-16,462198
"(5, 12, 1)","[(0, 2), (0, 4), (0, 13), (1, 2), (1, 3), (1, 7), (1, 8), (2, 3), (2, 4), (2, 8), (2, 9), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (3, 11), (3, 13), (3, 14), (4, 5), (4, 6), (5, 12), (6, 10), (7, 11), (8, 12), (9, 10), (9, 12)]",10.240121610106499,8.106027229135378,5.479374978404997,5.144772047689297,4.391177960551123,3.9295448128995583,3.3752424590053463,3.1532770443953413,2.5006940117584326,2.1946772096461165,1.7859153603253475,1.4046076641309417,1.2361744078873103,1.0583932040643158,-7.654054013438428e-16,516040
"(5, 10, 1)","[(0, 2), (0, 4), (0, 13), (1, 2), (1, 3), (1, 7), (1, 8), (2, 3), (2, 4), (2, 8), (2, 9), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (3, 11), (3, 13), (3, 14), (4, 5), (4, 6), (5, 10), (6, 10), (7, 11), (8, 12), (9, 10), (9, 12)]",10.248472481977718,8.102346544874791,5.513827238153454,5.134552190885859,4.438167575996577,3.58836689919131,3.4523830367823423,3.000000000000001,2.8221844475231017,2.399089598051365,1.7686638807167374,1.3683217692246161,1.101186040510168,1.0624382961119394,-2.785121402529199e-16,495570
"(10, 13, 1)","[(0, 2), (0, 4), (0, 13), (1, 2), (1, 3), (1, 7), (1, 8), (2, 3), (2, 4), (2, 8), (2, 9), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (3, 11), (3, 13), (3, 14), (4, 5), (4, 6), (6, 10), (7, 11), (8, 12), (9, 10), (9, 12), (10, 13)]",10.246762841817405,8.103363852540527,5.262671710112788,5.188597267474499,4.714829476832712,3.816389213155091,3.5024625831701304,2.875858292020365,2.5647646091377285,2.174605789504752,1.7712765790521505,1.6115027458892985,1.1033530837400682,1.0635619555524458,7.590613753487089e-16,511799
"(10, 14, 1)","[(0, 2), (0, 4), (0, 13), (1, 2), (1, 3), (1, 7), (1, 8), (2, 3), (2, 4), (2, 8), (2, 9), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (3, 11), (3, 13), (3, 14), (4, 5), (4, 6), (6, 10), (7, 11), (8, 12), (9, 10), (9, 12), (10, 14)]",10.23529399538544,8.166720998802104,5.317402074807844,5.138029908505437,4.428742229269483,3.8526057451335833,3.4684497607019757,3.0385130052150218,2.678162119714104,2.3953295191858137,1.689603385531776,1.4303851700828565,1.1299361841616344,1.0308259035028893,2.7333077680543647e-15,494383
"(10, 11, 1)","[(0, 2), (0, 4), (0, 13), (1, 2), (1, 3), (1, 7), (1, 8), (2, 3), (2, 4), (2, 8), (2, 9), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (3, 11), (3, 13), (3, 14), (4, 5), (4, 6), (6, 10), (7, 11), (8, 12), (9, 10), (9, 12), (10, 11)]",10.240677050256632,8.108168046312363,5.302775637731994,5.14392019690277,4.750130435948073,3.7443858626052475,3.421567226155476,3.172603828703236,2.540318764088049,1.9512388559268499,1.6972243622680043,1.6092980814557931,1.2878562949943768,1.0298353566510758,-1.9487370857244503e-15,523473
"(10, 12, 1)","[(0, 2), (0, 4), (0, 13), (1, 2), (1, 3), (1, 7), (1, 8), (2, 3), (2, 4), (2, 8), (2, 9), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (3, 11), (3, 13), (3, 14), (4, 5), (4, 6), (6, 10), (7, 11), (8, 12), (9, 10), (9, 12), (10, 12)]",10.21890067091209,8.099722839647924,5.273503476452872,5.201714979024547,4.438807429648463,4.226133520848433,3.414407839577387,3.025858294427328,2.595291514353838,2.038657866516968,1.7328267203850651,1.585672425920013,1.1330957419485983,1.0154066803364927,-1.3112923740353953e-15,490691
