eigenvalue_1,eigenvalue_2,span_trees
(14.00644491167829+0j),(2.999999999999998+0j),3
(14.006444911678297+0j),(2.9999999999999987+0j),3
(13.015302314087824+0j),(3.8670815091157547+0j),3
(13.015226443089624+0j),(2.9999999999999982+0j),3
(13.02433245518488+0j),(3.342550860849461+0j),4
(13.015226443089627+0j),(3.0000000000000013+0j),3
(13.015302314087823+0j),(3.867081509115752+0j),3
(13.015226443089635+0j),(3.0000000000000004+0j),3
(13.01522644308963+0j),(2.999999999999998+0j),3
(13.015226443089627+0j),(3.0000000000000027+0j),3
(13.015226443089638+0j),(3.000000000000001+0j),3
(13.015226443089627+0j),(3.0000000000000013+0j),3
(13.015226443089631+0j),(2.999999999999997+0j),3
(13.024332455184892+0j),(3.3425508608494687+0j),4
(13.01522644308963+0j),(3.000000000000001+0j),3
(13.015226443089631+0j),(2.9999999999999964+0j),3
(13.015226443089631+0j),(2.9999999999999996+0j),3
(13.024332455184894+0j),(3.342550860849468+0j),4
(13.015226443089613+0j),(3.0000000000000004+0j),3
(13.015302314087823+0j),(3.867081509115753+0j),3
(13.015226443089631+0j),(3.0000000000000013+0j),3
(13.024332455184892+0j),(3.342550860849466+0j),4
(13.015302314087824+0j),(3.8670815091157547+0j),3
(13.015226443089631+0j),(3.0000000000000004+0j),3
(13.015226443089631+0j),(3.0000000000000013+0j),3
(13.015226443089631+0j),(3+0j),3
(13.015226443089631+0j),(2.9999999999999996+0j),3
(13.015302314087824+0j),(3.8670815091157587+0j),3
(13.015302314087824+0j),(3.8670815091157578+0j),3
(13.015302314087824+0j),(3.8670815091157578+0j),3
(13.015302314087824+0j),(3.8670815091157578+0j),3
(13.015226443089635+0j),(4.302775637731997+0j),3
(13.015302314087824+0j),(3.867081509115754+0j),3
(13.015302314087823+0j),(3.8670815091157533+0j),3
(13.02616331546472+0j),(3.9099750999703593+0j),4
(13.015302314087824+0j),(3.867081509115754+0j),3
(13.015302314087824+0j),(3.8670815091157578+0j),3
(13.015302314087823+0j),(3.8670815091157533+0j),3
(13.015302314087823+0j),(3.8670815091157533+0j),3
(13.015302314087824+0j),(3.867081509115755+0j),3
(13.015302314087824+0j),(3.867081509115754+0j),3
(13.015302314087824+0j),(3.867081509115754+0j),3
(13.015302314087823+0j),(3.8670815091157533+0j),3
(13.015302314087824+0j),(3.867081509115755+0j),3
(13.02616331546472+0j),(3.909975099970362+0j),4
(13.015302314087824+0j),(3.867081509115754+0j),3
(13.024332455184862+0j),(3.3425508608494696+0j),4
(13.015226443089631+0j),(3.0000000000000013+0j),3
(13.024332455184876+0j),(3.3425508608494634+0j),4
(13.015226443089624+0j),(3.0000000000000013+0j),3
(13.015226443089631+0j),(3.0000000000000004+0j),3
(13.015226443089631+0j),(2.9999999999999973+0j),3
(13.015226443089624+0j),(3.000000000000002+0j),3
(13.01522644308962+0j),(2.9999999999999996+0j),3
(13.015226443089627+0j),(2.9999999999999996+0j),3
(13.015226443089624+0j),(3.0000000000000013+0j),3
(13.015226443089627+0j),(2.9999999999999987+0j),3
(13.015226443089631+0j),(2.999999999999998+0j),3
(13.015226443089627+0j),(3.0000000000000004+0j),3
(13.024332455184894+0j),(3.3425508608494634+0j),4
(13.015226443089624+0j),(3+0j),3
(13.024332455184876+0j),(3.342550860849464+0j),4
(13.015226443089627+0j),(3.0000000000000018+0j),3
(13.015226443089627+0j),(2.9999999999999973+0j),3
(13.02433245518488+0j),(3.3425508608494607+0j),4
(13.015226443089627+0j),(2.999999999999999+0j),3
(13.024332455184881+0j),(3.342550860849465+0j),4
(13.01522644308963+0j),(3+0j),3
(13.015226443089631+0j),(3.0000000000000018+0j),3
(13.015226443089624+0j),(3.0000000000000004+0j),3
(13.02433245518488+0j),(3.3425508608494607+0j),4
(13.015226443089631+0j),(2.9999999999999964+0j),3
(13.015226443089627+0j),(3.0000000000000018+0j),3
(13.015226443089624+0j),(3.0000000000000013+0j),3
(13.015226443089627+0j),(2.9999999999999996+0j),3
(13.024332455184881+0j),(3.342550860849462+0j),4
(13.024332455184876+0j),(3.342550860849472+0j),4
(13.015226443089638+0j),(3.0000000000000004+0j),3
(13.015226443089624+0j),(3+0j),3
(13.015226443089631+0j),(3+0j),3
(13.024332455184892+0j),(3.342550860849466+0j),4
(13.024332455184894+0j),(3.3425508608494643+0j),4
(13.015226443089638+0j),(3.0000000000000013+0j),3
(13.024332455184876+0j),(3.3425508608494683+0j),4
(13.015226443089627+0j),(2.9999999999999987+0j),3
(13.024332455184892+0j),(3.342550860849465+0j),4
(13.015226443089638+0j),(3.618033988749894+0j),5
(13.024332455184878+0j),(3.3425508608494656+0j),4
(13.015226443089631+0j),(3.0000000000000018+0j),3
(13.024332455184894+0j),(3.3425508608494643+0j),4
(13.024332455184894+0j),(3.3425508608494625+0j),4
