added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees,lower_bound_largest_laplacian_eigenv,lower_bound_second_largest_laplacian_eigenv,lower_bound_second_smallest_laplacian_eigenv,lower_bound_for_second_smallest_laplacian_eigenvalue_diam
base,"[(0, 2), (0, 3), (0, 4), (1, 2), (1, 9), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (2, 14), (3, 4), (3, 8), (4, 5), (4, 13), (5, 6), (5, 7), (5, 9), (5, 13), (6, 11), (6, 12), (8, 10), (8, 14), (9, 12)]",11.112046276027026,7.195068329274797,5.6227279744060805,4.802836921115654,4.342239557341044,4.000000000000008,3.7383070419519457,2.0887694107724313,1.9999999999999993,1.9098707903397871,1.7600735750695204,1.4934223794747266,1.0917735570715117,0.8428641871554815,2.0953937348668967e-15,180368,7.986384036791949,6.449489742783178,0.08740959706477724,-0.0009337649402390439
"(0, 7, 1)","[(0, 2), (0, 3), (0, 4), (0, 7), (1, 2), (1, 9), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (2, 14), (3, 4), (3, 8), (4, 5), (4, 13), (5, 6), (5, 7), (5, 9), (5, 13), (6, 11), (6, 12), (8, 10), (8, 14), (9, 12)]",11.11279373766098,7.26715503698976,5.69634048648667,5.213333915768767,4.366323582404605,4.327025659485451,3.7397474767271026,2.8834835396393856,2.074523850862485,2.0,1.8719530097997827,1.4968389084310676,1.0944769198086741,0.8560038759352785,-2.2239817160881906e-15,354792,7.986384036791949,6.449489742783178,0.08740959706477724,-0.0008985264166766503
"(0, 10, 1)","[(0, 2), (0, 3), (0, 4), (0, 10), (1, 2), (1, 9), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (2, 14), (3, 4), (3, 8), (4, 5), (4, 13), (5, 6), (5, 7), (5, 9), (5, 13), (6, 11), (6, 12), (8, 10), (8, 14), (9, 12)]",11.112355950755983,7.19722203644341,5.8928291166386115,5.214412429638031,4.365514598259008,4.087675366511166,3.740836293330307,3.099003024700315,2.04681097637106,1.9299190419815881,1.7642774453813213,1.494652373029678,1.2066530561653184,0.847838290794205,1.596249093698631e-16,361186,7.986384036791949,6.449489742783178,0.08740959706477724,-0.0008985264166766503
"(0, 12, 1)","[(0, 2), (0, 3), (0, 4), (0, 12), (1, 2), (1, 9), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (2, 14), (3, 4), (3, 8), (4, 5), (4, 13), (5, 6), (5, 7), (5, 9), (5, 13), (6, 11), (6, 12), (8, 10), (8, 14), (9, 12)]",11.129520137816003,7.211289206997765,5.683076691670567,5.419040893508408,4.41304202405178,4.244795171455226,3.782740757671773,2.5537018517486776,2.062575924836447,2.0000000000000004,1.7660036496944882,1.4979017795843363,1.2337723162109664,1.0025395947536138,-2.487803182309617e-15,402464,7.986384036791949,6.449489742783178,0.08740959706477724,-0.0008985264166766503
"(0, 1, 1)","[(0, 2), (0, 3), (0, 4), (0, 1), (1, 2), (1, 9), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (2, 14), (3, 4), (3, 8), (4, 5), (4, 13), (5, 6), (5, 7), (5, 9), (5, 13), (6, 11), (6, 12), (8, 10), (8, 14), (9, 12)]",11.112050726968947,7.19507961813294,5.688434696545329,5.373162435763879,4.419272147039074,4.300249646254764,3.8118750402266337,2.6901513442689238,2.0000000000000004,1.9363548052350863,1.8208899626999264,1.5781774775735427,1.154318081372577,0.9199840179183524,6.201517128135382e-16,375216,7.986384036791949,6.449489742783178,0.08740959706477724,-0.0008985264166766503
"(0, 6, 1)","[(0, 2), (0, 3), (0, 4), (0, 6), (1, 2), (1, 9), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (2, 14), (3, 4), (3, 8), (4, 5), (4, 13), (5, 6), (5, 7), (5, 9), (5, 13), (6, 11), (6, 12), (8, 10), (8, 14), (9, 12)]",11.112247190164254,7.4551647599216375,5.818199791764392,5.343735727726185,4.785992479711241,4.080323804418604,3.7504913511342686,2.3356286534002626,2.000000000000001,1.9420099349041402,1.7682098546027487,1.560509183453797,1.1380848986031704,0.909402370195282,-1.3412860767730432e-15,325816,7.986384036791949,6.449489742783178,0.08740959706477724,-0.0008985264166766503
"(0, 9, 1)","[(0, 2), (0, 3), (0, 4), (0, 9), (1, 2), (1, 9), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (2, 14), (3, 4), (3, 8), (4, 5), (4, 13), (5, 6), (5, 7), (5, 9), (5, 13), (6, 11), (6, 12), (8, 10), (8, 14), (9, 12)]",11.138765583332145,7.307955832942537,5.751152067951035,5.182061154055195,4.638952373692072,4.327358097857707,3.9044475196965074,2.34220517561049,1.9999999999999996,1.9412433533725433,1.7746868005297485,1.5358403715999707,1.1675552461125005,0.9877764232475482,-3.885303545572061e-17,362360,7.986384036791949,6.449489742783178,0.08740959706477724,-0.0008985264166766503
"(0, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 14), (1, 2), (1, 9), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (2, 14), (3, 4), (3, 8), (4, 5), (4, 13), (5, 6), (5, 7), (5, 9), (5, 13), (6, 11), (6, 12), (8, 10), (8, 14), (9, 12)]",11.112355950755983,7.197222036443403,5.892829116638615,5.214412429638044,4.365514598259006,4.087675366511159,3.7408362933303114,3.0990030247003144,2.0468109763710607,1.929919041981589,1.7642774453813217,1.4946523730296792,1.2066530561653195,0.8478382907942024,1.1016270327202175e-15,361186,7.986384036791949,6.449489742783178,0.08740959706477724,-0.0008985264166766503
"(0, 11, 1)","[(0, 2), (0, 3), (0, 4), (0, 11), (1, 2), (1, 9), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (2, 14), (3, 4), (3, 8), (4, 5), (4, 13), (5, 6), (5, 7), (5, 9), (5, 13), (6, 11), (6, 12), (8, 10), (8, 14), (9, 12)]",11.11238424867458,7.196267872373424,5.689889101226134,5.407954355444805,4.429947666226613,4.233431493535764,3.754614986624619,2.7699401154844256,1.9999999999999996,1.920245365288038,1.7969972118136863,1.680679995753169,1.136498845495935,0.8711487420587851,-1.1764085006879157e-15,367424,7.986384036791949,6.449489742783178,0.08740959706477724,-0.0008985264166766503
"(0, 5, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 9), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (2, 14), (3, 4), (3, 8), (4, 5), (4, 13), (5, 6), (5, 7), (5, 9), (5, 13), (6, 11), (6, 12), (8, 10), (8, 14), (9, 12)]",11.11731623759255,8.11839163301085,5.62553502293384,5.111303673554781,4.544641519451668,4.131449443832817,3.751503842819561,2.389048488377326,2.0,1.951872403295116,1.7911592067232558,1.4946877446780533,1.0920450648662383,0.881045718863958,-2.54554255836966e-16,292760,7.986384036791949,7.541381265149109,0.08740959706477724,-0.0008985264166766503
