added,edges,eigenvalues,span_trees
"(4, 5, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 10), (0, 13), (1, 5), (2, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (4, 5), (8, 12)]","[ 8.45719060e+00  6.41283051e+00  2.89069955e+00  2.50928656e+00
  2.47423915e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.55587297e-01
  4.57823618e-01  2.42342722e-01 -6.52255861e-16]",4
"(4, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 10), (0, 13), (1, 5), (2, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (4, 12), (8, 12)]","[8.40512484e+00 6.42787887e+00 3.00000000e+00 2.61803399e+00
 2.37566362e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 5.94875162e-01
 3.81966011e-01 1.96457504e-01 9.05971870e-16]",3
"(4, 11, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 10), (0, 13), (1, 5), (2, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (4, 11), (8, 12)]","[8.45719060e+00 6.41283051e+00 2.89069955e+00 2.50928656e+00
 2.47423915e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 5.55587297e-01
 4.57823618e-01 2.42342722e-01 1.76148443e-16]",4
"(5, 13, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 10), (0, 13), (1, 5), (2, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (5, 13), (8, 12)]","[ 7.80180485e+00  6.11421304e+00  3.22134870e+00  2.50997809e+00
  2.44370036e+00  2.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.97565153e-01  4.90665102e-01
  4.32794254e-01  1.87930450e-01 -9.56099602e-17]",4
"(5, 8, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 10), (0, 13), (1, 5), (2, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (5, 8), (8, 12)]","[ 7.79736302e+00  6.14403090e+00  3.78438225e+00  2.59649676e+00
  2.41133482e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.34620910e-01
  4.67300721e-01  2.64470616e-01 -7.30036070e-16]",5
"(5, 11, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 10), (0, 13), (1, 5), (2, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (5, 11), (8, 12)]","[ 7.78235512e+00  6.07580273e+00  3.61803399e+00  2.50537232e+00
  2.36992467e+00  1.38196601e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.99680776e-01
  4.82035000e-01  1.84829392e-01 -2.73287096e-16]",5
"(5, 14, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 10), (0, 13), (1, 5), (2, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (5, 14), (8, 12)]","[7.79155919e+00 6.11674038e+00 3.29919047e+00 2.53222878e+00
 2.45656697e+00 1.87157478e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.87196553e-01 5.64968627e-01
 4.40305634e-01 2.39668619e-01 3.01518185e-16]",5
"(5, 9, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 10), (0, 13), (1, 5), (2, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (5, 9), (8, 12)]","[7.79155919e+00 6.11674038e+00 3.29919047e+00 2.53222878e+00
 2.45656697e+00 1.87157478e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.87196553e-01 5.64968627e-01
 4.40305634e-01 2.39668619e-01 6.83001694e-17]",5
"(5, 6, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 10), (0, 13), (1, 5), (2, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (5, 6), (8, 12)]","[7.79155919e+00 6.11674038e+00 3.29919047e+00 2.53222878e+00
 2.45656697e+00 1.87157478e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.87196553e-01 5.64968627e-01
 4.40305634e-01 2.39668619e-01 4.93057994e-16]",5
"(5, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 10), (0, 13), (1, 5), (2, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (5, 12), (8, 12)]","[ 7.78409900e+00  6.07580436e+00  3.56811635e+00  2.58722144e+00
  2.38989606e+00  1.33569553e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.58039257e-01
  4.35273036e-01  2.65854959e-01 -5.24603443e-17]",6
"(5, 10, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 10), (0, 13), (1, 5), (2, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (5, 10), (8, 12)]","[ 7.80180485e+00  6.11421304e+00  3.22134870e+00  2.50997809e+00
  2.44370036e+00  2.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.97565153e-01  4.90665102e-01
  4.32794254e-01  1.87930450e-01 -3.77843649e-16]",4
"(5, 7, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 10), (0, 13), (1, 5), (2, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (5, 7), (8, 12)]","[ 7.79155919e+00  6.11674038e+00  3.29919047e+00  2.53222878e+00
  2.45656697e+00  1.87157478e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.87196553e-01  5.64968627e-01
  4.40305634e-01  2.39668619e-01 -8.20332549e-16]",5
"(6, 9, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 10), (0, 13), (1, 5), (2, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (6, 9), (8, 12)]","[7.78235512e+00 6.07580273e+00 3.00000000e+00 2.61803399e+00
 2.50537232e+00 2.36992467e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 5.99680776e-01 4.82035000e-01
 3.81966011e-01 1.84829392e-01 2.86711874e-16]",3
"(6, 7, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 10), (0, 13), (1, 5), (2, 11), (4, 6), (4, 7), (4, 8), (4, 9), (4, 14), (6, 7), (8, 12)]","[7.78235512e+00 6.07580273e+00 3.00000000e+00 2.61803399e+00
 2.50537232e+00 2.36992467e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 5.99680776e-01 4.82035000e-01
 3.81966011e-01 1.84829392e-01 8.39233499e-16]",3
