eigenvalue_1,eigenvalue_2,span_trees
(20.169971218937654+0j),(9.340570186941386+0j),32768
(20.185136700283927+0j),(9.344102326525903+0j),40960
(20.174128911510024+0j),(10.328452649231608+0j),32768
(20.169971218937683+0j),(9.34057018694137+0j),32768
(20.16997121893766+0j),(9.34057018694137+0j),32768
(20.16997121893768+0j),(9.340570186941378+0j),32768
(20.185136700283923+0j),(9.3441023265259+0j),40960
(20.16997121893764+0j),(9.340570186941397+0j),32768
(20.186467823426117+0j),(9.397804422687905+0j),40960
(20.186467823426128+0j),(9.397804422687877+0j),40960
(20.170205462769363+0j),(9.341115664500036+0j),32768
(20.1864678234261+0j),(9.397804422687889+0j),40960
(20.17020546276936+0j),(9.341115664500029+0j),32768
(21.074949407837817+0j),(9.487475916217356+0j),32768
(21.082922160875334+0j),(9.355510306889707+0j),32768
(21.074949407837835+0j),(9.487475916217344+0j),32768
(21.082922160875334+0j),(9.3555103068897+0j),32768
(21.0749494078378+0j),(9.487475916217342+0j),32768
(20.16997121893768+0j),(9.340570186941388+0j),32768
(20.190774120379057+0j),(9.392436977382342+0j),40960
(20.190774120379057+0j),(9.392436977382342+0j),40960
(20.17020546276938+0j),(9.341115664500043+0j),32768
(20.170205462769378+0j),(9.341115664500046+0j),32768
(20.190774120379057+0j),(9.392436977382346+0j),40960
(20.172392095713764+0j),(10.415013794029523+0j),32768
(20.170205462769378+0j),(9.341115664500045+0j),32768
(20.170205462769353+0j),(9.34111566450005+0j),32768
(20.189271312047662+0j),(9.347862799793957+0j),40960
(20.170205462769378+0j),(9.341115664500045+0j),32768
(20.169971218937647+0j),(9.340570186941386+0j),32768
(20.185136700283937+0j),(9.344102326525935+0j),40960
(20.169971218937633+0j),(9.340570186941394+0j),32768
(20.169971218937633+0j),(9.34057018694139+0j),32768
(20.174128911510117+0j),(10.328452649231611+0j),32768
(20.186467823426153+0j),(9.397804422687908+0j),40960
(20.185136700283937+0j),(9.34410232652593+0j),40960
(20.169971218937647+0j),(9.34057018694138+0j),32768
(20.18646782342616+0j),(9.397804422687896+0j),40960
(20.186467823426153+0j),(9.397804422687912+0j),40960
(20.170205462769378+0j),(9.341115664500041+0j),32768
(20.172392095713764+0j),(10.415013794029505+0j),32768
(20.205858193388654+0j),(10.242828020525026+0j),40960
(20.174128911510092+0j),(10.328452649231624+0j),32768
(20.174128911510017+0j),(10.328452649231624+0j),32768
(20.174128911510053+0j),(10.328452649231608+0j),32768
(20.20585819338865+0j),(10.242828020525033+0j),40960
(20.174128911510074+0j),(10.328452649231611+0j),32768
(20.169971218937636+0j),(9.34057018694137+0j),32768
(20.190774120379057+0j),(9.39243697738234+0j),40960
(20.16997121893764+0j),(9.340570186941376+0j),32768
(20.169999326473178+0j),(9.43085148248716+0j),49152
(20.186467823426153+0j),(9.39780442268791+0j),40960
(20.186467823426153+0j),(9.397804422687916+0j),40960
(20.186467823426153+0j),(9.39780442268791+0j),40960
(20.169999326473178+0j),(9.430851482487155+0j),49152
(20.186467823426145+0j),(9.397804422687866+0j),40960
(20.169971218937636+0j),(9.340570186941381+0j),32768
(20.16997121893765+0j),(9.340570186941381+0j),32768
(20.185136700283937+0j),(9.344102326525928+0j),40960
(20.170205462769378+0j),(9.341115664500052+0j),32768
(20.18646782342613+0j),(9.397804422687885+0j),40960
(20.18513670028394+0j),(9.344102326525926+0j),40960
(20.186467823426153+0j),(9.397804422687912+0j),40960
(20.169971218937675+0j),(9.340570186941383+0j),32768
(20.16997121893768+0j),(9.340570186941397+0j),32768
(20.186467823426153+0j),(9.397804422687908+0j),40960
(20.185136700283937+0j),(9.344102326525931+0j),40960
(20.18646782342611+0j),(9.39780442268788+0j),40960
(20.170205462769378+0j),(9.341115664500052+0j),32768
(20.185136700283937+0j),(9.344102326525928+0j),40960
(20.169971218937643+0j),(9.34057018694139+0j),32768
(20.190774120379043+0j),(9.392436977382348+0j),40960
(20.170205462769378+0j),(9.341115664500046+0j),32768
(20.170205462769378+0j),(9.341115664500052+0j),32768
(20.189271312047662+0j),(9.347862799793962+0j),40960
(20.190774120379043+0j),(9.392436977382348+0j),40960
(20.186467823426153+0j),(9.39780442268792+0j),40960
(20.185136700283937+0j),(9.34410232652592+0j),40960
(20.16997121893763+0j),(9.340570186941392+0j),32768
(20.185136700283937+0j),(9.344102326525928+0j),40960
(20.18646782342615+0j),(9.397804422687884+0j),40960
(20.169999326473178+0j),(9.43085148248716+0j),49152
(20.169971218937672+0j),(9.340570186941395+0j),49152
(20.169999326473178+0j),(9.430851482487155+0j),49152
(20.185136700283962+0j),(9.344102326525913+0j),40960
(20.1699993264732+0j),(9.43085148248716+0j),49152
(20.16997121893765+0j),(9.340570186941394+0j),32768
(20.186467823426153+0j),(9.39780442268788+0j),40960
(20.185136700283937+0j),(9.344102326525935+0j),40960
(20.186467823426153+0j),(9.397804422687908+0j),40960
(20.169999326473178+0j),(9.430851482487155+0j),49152
