added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees
base,"[(0, 2), (0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.212851121480437,7.486309870347304,6.658898060692304,5.168470038489663,4.025168894825002,3.523106513096034,3.369479088854629,2.2145516690225198,2.0000000000000004,2.0,1.806338914907864,1.508046212521595,1.2741162494128464,0.7526633663498299,-2.283151778687896e-15,193968
"(4, 8, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (4, 8), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.235950184610394,7.487476578925954,6.659058255869931,5.220168577410483,4.295947920802462,3.7494174541735905,3.3720757101742924,3.223818264306011,2.2143781860632483,1.9999999999999993,1.9325675307687893,1.5540219044246635,1.2801194656445996,0.7749999668256342,1.5552454235414145e-16,410380
"(4, 13, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (4, 13), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.212869053258848,7.509290147251963,6.689604578731055,5.188323183606321,4.264664668988275,4.02513618470938,3.416583163724924,2.8574678918220857,2.102815928901485,1.9999999999999996,1.9999999999999993,1.5881706517883765,1.360910070198459,0.7841644770188225,-4.823674054677145e-16,423952
"(4, 12, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (4, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.23595018461038,7.487476578925954,6.659058255869926,5.220168577410483,4.295947920802463,3.7494174541735905,3.37207571017429,3.223818264306014,2.2143781860632443,2.0,1.932567530768789,1.5540219044246635,1.2801194656445987,0.7749999668256342,2.6014741556231316e-15,410380
"(4, 9, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (4, 9), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.236474293930748,7.487016023376939,6.795995825899521,5.189438346572664,4.2079597997462,3.6472098619014206,3.376383736827659,3.151553141258335,2.2139611071549954,2.0000000000000004,1.8642412710648792,1.7346752927142606,1.293730778011955,0.8013605215404427,3.1448977183482104e-15,436860
"(4, 14, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (4, 14), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.23647429393078,7.4870160233769445,6.79599582589952,5.18943834657265,4.20795979974619,3.647209861901421,3.37638373682765,3.1515531412583377,2.2139611071549963,2.0000000000000004,1.8642412710648797,1.7346752927142612,1.2937307780119542,0.8013605215404411,-1.0751092328325295e-15,436860
"(4, 11, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (4, 11), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.21382288839468,7.490068670109081,6.810624012390493,5.2369681036974765,4.099898974143916,4.0197630244514775,3.454088087539991,2.5938584361044996,2.2127404962610044,1.9999999999999996,1.9999999999999996,1.5203282685764143,1.470545434511237,0.8772936038197132,-2.3610285420355874e-16,466288
"(8, 13, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (8, 13), (10, 11)]",10.234899398979389,7.520404368870764,6.6849491289631855,5.2847143650199095,4.252904194605031,3.7516139581963244,3.4745000769020997,2.916361567738667,2.1501393882146447,2.0,1.8157495626447788,1.5540352567295714,1.507929449761197,0.85179928337448,8.323255263775502e-17,456796
"(8, 12, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (8, 12), (10, 11)]",10.212851121480435,7.486309870347297,6.658898060692311,5.16847003848967,4.025168894825002,3.999999999999999,3.5231065130960277,3.369479088854626,2.214551669022515,2.0,1.806338914907864,1.5080462125215943,1.274116249412844,0.7526633663498279,-7.511151915845144e-16,387936
"(8, 9, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (8, 9), (10, 11)]",10.212852030308433,7.48640538311826,6.789187631825699,5.1716883743978554,4.025254130699121,3.7469270500175527,3.4991842606436028,3.3427847163434086,2.214504781007216,2.0000000000000004,1.8651915249497333,1.5550172912065283,1.3319705961792911,0.7590322293032604,-8.786646816660963e-16,410056
"(8, 14, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (8, 14), (10, 11)]",10.21285203030844,7.486405383118268,6.789187631825695,5.171688374397856,4.025254130699121,3.746927050017555,3.4991842606435988,3.3427847163434095,2.214504781007217,2.0000000000000004,1.8651915249497342,1.5550172912065265,1.331970596179291,0.7590322293032596,2.031650796633694e-16,410056
"(8, 11, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (8, 11), (10, 11)]",10.227733310327352,7.495625877755481,6.796031984953029,5.172148173631454,4.240487628154743,3.7662198893157455,3.508786600329036,2.8273804649641012,2.21252083100135,1.9999999999999993,1.8278998567469604,1.6887275342475356,1.443019755117347,0.7934180934558367,-6.791444870941266e-16,445132
