eigenvalue_1,eigenvalue_2,span_trees
(8.416358483084464+0j),(6.407756383100884+0j),3
(8.341146970671076+0j),(6.675097025989831+0j),3
(8.340008714923693+0j),(6.603802827823763+0j),3
(8.474601353834192+0j),(6.398972437928657+0j),4
(8.340008714923693+0j),(6.603802827823763+0j),3
(8.416358483084464+0j),(6.40775638310088+0j),3
(8.340008714923693+0j),(6.603802827823763+0j),3
(8.340008714923693+0j),(6.603802827823763+0j),3
(7.842795227766764+0j),(6.096454829661073+0j),4
(7.856447562472992+0j),(6.099897818786606+0j),4
(7.810286443031384+0j),(6.1393410059062345+0j),4
(7.798930874430963+0j),(6.13417622526282+0j),5
(7.793340427167715+0j),(6.120963104375998+0j),3
(7.84279522776676+0j),(6.096454829661066+0j),4
(7.789282945210205+0j),(6.09637891830303+0j),3
(7.789282945210218+0j),(6.096378918303031+0j),3
(8.321703872423809+0j),(6.642428730162379+0j),3
(7.789282945210218+0j),(6.096378918303031+0j),3
(7.810286443031385+0j),(6.1393410059062345+0j),4
(7.842795227766763+0j),(6.096454829661066+0j),4
(7.842795227766763+0j),(6.096454829661066+0j),4
(8.321703872423809+0j),(6.642428730162389+0j),3
(8.407678298519095+0j),(6.45152672153624+0j),3
(8.464391762936089+0j),(6.42431550607838+0j),4
(8.324811809600295+0j),(6.839390770979543+0j),3
(8.321703872423814+0j),(6.642428730162385+0j),3
(8.464391762936092+0j),(6.424315506078372+0j),4
(8.321703872423816+0j),(6.642428730162388+0j),3
(7.84279522776676+0j),(6.096454829661061+0j),4
(7.797363018520301+0j),(6.144030897537822+0j),5
(7.789282945210205+0j),(6.0963789183030235+0j),3
(7.842795227766763+0j),(6.096454829661064+0j),4
(7.88170031921508+0j),(6.114978657812705+0j),4
(7.797363018520293+0j),(6.144030897537816+0j),5
(7.807903727290103+0j),(6.136995460803338+0j),4
(7.789857832987622+0j),(6.099141012527433+0j),3
(7.789282945210205+0j),(6.0963789183030235+0j),3
(7.84279522776676+0j),(6.096454829661061+0j),4
(7.789282945210216+0j),(6.096378918303029+0j),3
(7.881700319215076+0j),(6.114978657812705+0j),4
(7.881700319215073+0j),(6.114978657812714+0j),4
(7.793340427167719+0j),(6.120963104376009+0j),3
(7.793340427167713+0j),(6.1209631043760035+0j),3
(7.793340427167713+0j),(6.1209631043760035+0j),3
(7.881700319215087+0j),(6.114978657812707+0j),4
(7.817565370411947+0j),(6.225251287878255+0j),5
(7.900736008477741+0j),(6.103967974198516+0j),4
(7.842795227766756+0j),(6.096454829661061+0j),4
(7.84279522776676+0j),(6.096454829661061+0j),4
(7.810286443031382+0j),(6.139341005906236+0j),4
(7.798930874430962+0j),(6.134176225262812+0j),5
(7.842795227766758+0j),(6.0964548296610666+0j),4
(7.8564475624730035+0j),(6.099897818786608+0j),4
(7.789282945210212+0j),(6.096378918303021+0j),3
(7.810286443031384+0j),(6.1393410059062345+0j),4
(7.7892829452102195+0j),(6.096378918303029+0j),3
(7.789857832987632+0j),(6.099141012527426+0j),3
(7.856447562473004+0j),(6.099897818786618+0j),4
(7.802781438293101+0j),(6.173134191877502+0j),5
(7.789857832987622+0j),(6.099141012527433+0j),3
(7.789857832987629+0j),(6.099141012527433+0j),3
(7.802781438293104+0j),(6.1731341918775+0j),5
(7.856447562473004+0j),(6.099897818786618+0j),4
(7.789282945210205+0j),(6.0963789183030235+0j),3
(7.810286443031382+0j),(6.139341005906233+0j),4
(7.798930874430962+0j),(6.1341762252628165+0j),5
(7.842795227766763+0j),(6.096454829661062+0j),4
(7.842795227766768+0j),(6.096454829661055+0j),4
(7.810286443031384+0j),(6.1393410059062345+0j),4
(7.842795227766764+0j),(6.096454829661073+0j),4
(7.789282945210214+0j),(6.096378918303027+0j),3
(7.797363018520305+0j),(6.1440308975378075+0j),5
(7.842795227766756+0j),(6.09645482966106+0j),4
(7.789282945210216+0j),(6.096378918303028+0j),3
(7.807903727290109+0j),(6.136995460803347+0j),4
(7.7973630185203024+0j),(6.144030897537812+0j),5
(7.797363018520306+0j),(6.144030897537815+0j),5
(7.807903727290103+0j),(6.136995460803345+0j),4
(7.842795227766764+0j),(6.096454829661055+0j),4
(7.7973630185203024+0j),(6.144030897537812+0j),5
(7.789282945210207+0j),(6.096378918303023+0j),3
(7.797363018520293+0j),(6.144030897537816+0j),5
(7.7914881991599+0j),(6.096616914268088+0j),6
(7.789282945210193+0j),(6.096378918303029+0j),3
(7.81028644303138+0j),(6.1393410059062345+0j),4
(7.79148819915989+0j),(6.096616914268088+0j),6
(7.797363018520306+0j),(6.144030897537805+0j),5
(7.81028644303138+0j),(6.1393410059062345+0j),4
(7.798930874430957+0j),(6.134176225262816+0j),5
(7.842795227766763+0j),(6.096454829661062+0j),4
(7.807903727290078+0j),(6.136995460803333+0j),4
