added,edges,eigenvalues,span_trees
"(0, 7, 1)","[(0, 1), (0, 9), (0, 7), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (9, 10), (10, 13)]","[ 1.10399413e+01  4.09116037e+00  3.12756532e+00  2.49518297e+00
  1.35100726e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  7.20188135e-01  1.74954675e-01 -4.62515788e-16]",4
"(0, 10, 1)","[(0, 1), (0, 9), (0, 10), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (9, 10), (10, 13)]","[ 1.10367578e+01  4.14474036e+00  3.44921874e+00  2.55874151e+00
  1.15162341e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.37886511e-01  2.21031651e-01 -4.49860950e-16]",3
"(0, 4, 1)","[(0, 1), (0, 9), (0, 4), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (9, 10), (10, 13)]","[ 1.10226849e+01  4.09825967e+00  3.00000000e+00  2.56461569e+00
  1.70537975e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.34213049e-01  1.74846977e-01 -1.54902582e-16]",3
"(0, 12, 1)","[(0, 1), (0, 9), (0, 12), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (9, 10), (10, 13)]","[1.10226849e+01 4.09825967e+00 3.00000000e+00 2.56461569e+00
 1.70537975e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 4.34213049e-01 1.74846977e-01 1.46189753e-16]",3
"(0, 6, 1)","[(0, 1), (0, 9), (0, 6), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (9, 10), (10, 13)]","[ 1.10226849e+01  4.09825967e+00  3.00000000e+00  2.56461569e+00
  1.70537975e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.34213049e-01  1.74846977e-01 -9.04187554e-17]",3
"(0, 14, 1)","[(0, 1), (0, 9), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (9, 10), (10, 13)]","[1.10226849e+01 4.09825967e+00 3.00000000e+00 2.56461569e+00
 1.70537975e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 4.34213049e-01 1.74846977e-01 1.83825953e-17]",3
"(0, 3, 1)","[(0, 1), (0, 9), (0, 3), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (9, 10), (10, 13)]","[ 1.10226849e+01  4.09825967e+00  3.00000000e+00  2.56461569e+00
  1.70537975e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.34213049e-01  1.74846977e-01 -4.45278048e-16]",3
"(0, 11, 1)","[(0, 1), (0, 9), (0, 11), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (9, 10), (10, 13)]","[ 1.10226849e+01+0.00000000e+00j  4.09825967e+00+0.00000000e+00j
  3.00000000e+00+0.00000000e+00j  2.56461569e+00+0.00000000e+00j
  1.70537975e+00+0.00000000e+00j  1.00000000e+00+0.00000000e+00j
  1.00000000e+00+0.00000000e+00j  1.00000000e+00+4.34604543e-17j
  1.00000000e+00+0.00000000e+00j  1.00000000e+00-4.34604543e-17j
  1.00000000e+00+0.00000000e+00j  1.00000000e+00+0.00000000e+00j
  4.34213049e-01+0.00000000e+00j  1.74846977e-01+0.00000000e+00j
 -4.21940914e-16+0.00000000e+00j]",3
"(0, 5, 1)","[(0, 1), (0, 9), (0, 5), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (9, 10), (10, 13)]","[ 1.10226849e+01  4.09825967e+00  3.00000000e+00  2.56461569e+00
  1.70537975e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.34213049e-01  1.74846977e-01 -2.91613937e-16]",3
"(0, 8, 1)","[(0, 1), (0, 9), (0, 8), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (9, 10), (10, 13)]","[1.10226849e+01 4.09825967e+00 3.00000000e+00 2.56461569e+00
 1.70537975e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 4.34213049e-01 1.74846977e-01 3.51324402e-17]",3
"(0, 13, 1)","[(0, 1), (0, 9), (0, 13), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (9, 10), (10, 13)]","[ 1.10369815e+01  4.29255087e+00  2.57407218e+00  2.42630474e+00
  2.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.39288939e-01  2.30801781e-01 -5.18339402e-16]",4
"(0, 2, 1)","[(0, 1), (0, 9), (0, 2), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (9, 10), (10, 13)]","[ 1.10225068e+01  4.41014887e+00  3.26862009e+00  2.36300591e+00
  1.20518791e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  5.49577335e-01  1.80953111e-01 -7.46259618e-16]",3
"(1, 9, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (1, 9), (2, 7), (9, 10), (10, 13)]","[1.20184913e+01 4.04623962e+00 2.57116990e+00 2.38815036e+00
 1.26671180e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 4.36979809e-01 2.72257174e-01 4.07085036e-17]",3
"(1, 7, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (1, 7), (2, 7), (9, 10), (10, 13)]","[ 1.20092521e+01  3.51675152e+00  3.00000000e+00  2.32097082e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.53025544e-01 -1.77876284e-16]",3
"(1, 10, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (1, 10), (2, 7), (9, 10), (10, 13)]","[1.20409375e+01 3.90142962e+00 2.61803399e+00 2.55840631e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 4.99226525e-01 3.81966011e-01 3.05791244e-17]",4
"(1, 13, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (1, 13), (2, 7), (9, 10), (10, 13)]","[1.20273783e+01 3.61803399e+00 2.61803399e+00 2.46710914e+00
 1.38196601e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 5.05512531e-01 3.81966011e-01 2.79295598e-16]",5
"(2, 8, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (2, 8), (9, 10), (10, 13)]","[ 1.10226804e+01  3.86423354e+00  3.51414872e+00  2.31903344e+00
  1.59003119e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  5.38453544e-01  1.51419184e-01 -5.43470263e-16]",3
"(2, 5, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (2, 5), (9, 10), (10, 13)]","[1.10226804e+01 3.86423354e+00 3.51414872e+00 2.31903344e+00
 1.59003119e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 5.38453544e-01 1.51419184e-01 8.37257259e-16]",3
"(2, 13, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (2, 13), (9, 10), (10, 13)]","[ 1.10369336e+01  3.99137174e+00  3.41421356e+00  2.33443983e+00
  1.30088163e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  5.85786438e-01  3.36373244e-01 -4.49836737e-16]",6
"(2, 6, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (2, 6), (9, 10), (10, 13)]","[ 1.10226804e+01  3.86423354e+00  3.51414872e+00  2.31903344e+00
  1.59003119e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  5.38453544e-01  1.51419184e-01 -5.22062214e-16]",3
"(2, 3, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (2, 3), (9, 10), (10, 13)]","[ 1.10226804e+01+0.00000000e+00j  3.86423354e+00+0.00000000e+00j
  3.51414872e+00+0.00000000e+00j  2.31903344e+00+0.00000000e+00j
  1.59003119e+00+0.00000000e+00j  1.00000000e+00+0.00000000e+00j
  1.00000000e+00+0.00000000e+00j  1.00000000e+00+0.00000000e+00j
  1.00000000e+00+0.00000000e+00j  1.00000000e+00+0.00000000e+00j
  1.00000000e+00+3.26080653e-17j  1.00000000e+00-3.26080653e-17j
  5.38453544e-01+0.00000000e+00j  1.51419184e-01+0.00000000e+00j
 -6.68983756e-16+0.00000000e+00j]",3
"(2, 14, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (2, 14), (9, 10), (10, 13)]","[ 1.10226804e+01  3.86423354e+00  3.51414872e+00  2.31903344e+00
  1.59003119e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  5.38453544e-01  1.51419184e-01 -4.26917362e-17]",3
"(2, 11, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (2, 11), (9, 10), (10, 13)]","[ 1.10226804e+01  3.86423354e+00  3.51414872e+00  2.31903344e+00
  1.59003119e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  5.38453544e-01  1.51419184e-01 -7.57519281e-16]",3
"(2, 4, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (2, 4), (9, 10), (10, 13)]","[1.10226804e+01 3.86423354e+00 3.51414872e+00 2.31903344e+00
 1.59003119e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 5.38453544e-01 1.51419184e-01 3.66300684e-17]",3
"(2, 12, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (2, 12), (9, 10), (10, 13)]","[1.10226804e+01 3.86423354e+00 3.51414872e+00 2.31903344e+00
 1.59003119e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 5.38453544e-01 1.51419184e-01 3.51096463e-16]",3
"(2, 9, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (2, 9), (9, 10), (10, 13)]","[1.10405817e+01 4.50468651e+00 3.06417280e+00 2.34652411e+00
 1.24416779e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 5.58327308e-01 2.41539755e-01 6.62819606e-18]",4
"(2, 10, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (2, 10), (9, 10), (10, 13)]","[ 1.10367664e+01  4.52067740e+00  3.06640831e+00  2.41511292e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  6.47608109e-01  3.13426846e-01 -1.53166138e-16]",5
"(3, 7, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (3, 7), (9, 10), (10, 13)]","[ 1.10363985e+01  3.52259093e+00  3.31269773e+00  2.31365232e+00
  2.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  6.62743552e-01  1.51916956e-01 -4.45619147e-16]",4
"(3, 10, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (3, 10), (9, 10), (10, 13)]","[ 1.10336095e+01  4.28136504e+00  2.72722211e+00  2.53320272e+00
  1.66568223e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.57055256e-01  3.01863137e-01 -2.39675832e-16]",5
"(3, 9, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (3, 9), (9, 10), (10, 13)]","[ 1.10369815e+01  4.29255087e+00  2.57407218e+00  2.42630474e+00
  2.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.39288939e-01  2.30801781e-01 -1.94919794e-16]",4
"(3, 12, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (3, 12), (9, 10), (10, 13)]","[1.10225067e+01 3.51550951e+00 3.00000000e+00 2.56863533e+00
 2.31049373e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 4.31800786e-01 1.51053897e-01 2.10227011e-16]",3
"(3, 4, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (3, 4), (9, 10), (10, 13)]","[1.10225067e+01 3.51550951e+00 3.00000000e+00 2.56863533e+00
 2.31049373e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 4.31800786e-01 1.51053897e-01 1.92255227e-16]",3
"(3, 11, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (3, 11), (9, 10), (10, 13)]","[ 1.10225067e+01  3.51550951e+00  3.00000000e+00  2.56863533e+00
  2.31049373e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.31800786e-01  1.51053897e-01 -1.02551168e-15]",3
"(3, 14, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (3, 14), (9, 10), (10, 13)]","[ 1.10225067e+01  3.51550951e+00  3.00000000e+00  2.56863533e+00
  2.31049373e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.31800786e-01  1.51053897e-01 -7.87068062e-16]",3
"(3, 6, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (3, 6), (9, 10), (10, 13)]","[1.10225067e+01 3.51550951e+00 3.00000000e+00 2.56863533e+00
 2.31049373e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 4.31800786e-01 1.51053897e-01 1.00635624e-16]",3
"(3, 13, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (3, 13), (9, 10), (10, 13)]","[ 1.10337813e+01  3.70038001e+00  3.00000000e+00  2.56720238e+00
  1.91082560e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.67226868e-01  3.20583811e-01 -3.39967681e-16]",6
"(3, 5, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (3, 5), (9, 10), (10, 13)]","[ 1.10225067e+01  3.51550951e+00  3.00000000e+00  2.56863533e+00
  2.31049373e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.31800786e-01  1.51053897e-01 -3.91117172e-16]",3
"(3, 8, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (3, 8), (9, 10), (10, 13)]","[1.10225067e+01 3.51550951e+00 3.00000000e+00 2.56863533e+00
 2.31049373e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 4.31800786e-01 1.51053897e-01 4.19462817e-16]",3
"(4, 8, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (4, 8), (9, 10), (10, 13)]","[1.10225067e+01 3.51550951e+00 3.00000000e+00 2.56863533e+00
 2.31049373e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 4.31800786e-01 1.51053897e-01 5.41249836e-17]",3
"(4, 13, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (4, 13), (9, 10), (10, 13)]","[ 1.10337813e+01  3.70038001e+00  3.00000000e+00  2.56720238e+00
  1.91082560e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.67226868e-01  3.20583811e-01 -9.27493941e-17]",6
"(4, 10, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (4, 10), (9, 10), (10, 13)]","[1.10336095e+01+0.00000000e+00j 4.28136504e+00+0.00000000e+00j
 2.72722211e+00+0.00000000e+00j 2.53320272e+00+0.00000000e+00j
 1.66568223e+00+0.00000000e+00j 1.00000000e+00+5.00370755e-17j
 1.00000000e+00-5.00370755e-17j 1.00000000e+00+0.00000000e+00j
 1.00000000e+00+0.00000000e+00j 1.00000000e+00+0.00000000e+00j
 1.00000000e+00+0.00000000e+00j 1.00000000e+00+0.00000000e+00j
 4.57055256e-01+0.00000000e+00j 3.01863137e-01+0.00000000e+00j
 9.03142750e-16+0.00000000e+00j]",5
"(4, 5, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (4, 5), (9, 10), (10, 13)]","[ 1.10225067e+01  3.51550951e+00  3.00000000e+00  2.56863533e+00
  2.31049373e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.31800786e-01  1.51053897e-01 -1.46929712e-16]",3
"(4, 7, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (4, 7), (9, 10), (10, 13)]","[ 1.10363985e+01  3.52259093e+00  3.31269773e+00  2.31365232e+00
  2.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  6.62743552e-01  1.51916956e-01 -1.51462716e-15]",4
"(4, 12, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (4, 12), (9, 10), (10, 13)]","[ 1.10225067e+01  3.51550951e+00  3.00000000e+00  2.56863533e+00
  2.31049373e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.31800786e-01  1.51053897e-01 -9.33450207e-17]",3
"(4, 9, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (4, 9), (9, 10), (10, 13)]","[1.10369815e+01 4.29255087e+00 2.57407218e+00 2.42630474e+00
 2.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 4.39288939e-01 2.30801781e-01 6.73683824e-16]",4
"(4, 14, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (4, 14), (9, 10), (10, 13)]","[1.10225067e+01 3.51550951e+00 3.00000000e+00 2.56863533e+00
 2.31049373e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 4.31800786e-01 1.51053897e-01 3.66467259e-16]",3
"(4, 11, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (4, 11), (9, 10), (10, 13)]","[ 1.10225067e+01  3.51550951e+00  3.00000000e+00  2.56863533e+00
  2.31049373e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  4.31800786e-01  1.51053897e-01 -9.59496180e-16]",3
"(4, 6, 1)","[(0, 1), (0, 9), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (1, 14), (2, 7), (4, 6), (9, 10), (10, 13)]","[1.10225067e+01 3.51550951e+00 3.00000000e+00 2.56863533e+00
 2.31049373e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 4.31800786e-01 1.51053897e-01 5.25407822e-16]",3
