added,edges,eigenvalues,span_trees
"(0, 7, 1)","[(0, 1), (0, 7), (1, 2), (1, 6), (1, 9), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[8.25381545e+00+0.00000000e+00j 4.89758504e+00+0.00000000e+00j
 4.46764494e+00+0.00000000e+00j 2.76962196e+00+0.00000000e+00j
 2.38173125e+00+0.00000000e+00j 1.00000000e+00+0.00000000e+00j
 1.00000000e+00+1.30406711e-16j 1.00000000e+00+0.00000000e+00j
 1.00000000e+00-1.30406711e-16j 1.00000000e+00+0.00000000e+00j
 1.00000000e+00+0.00000000e+00j 5.81101895e-01+0.00000000e+00j
 4.60145216e-01+0.00000000e+00j 1.88354243e-01+0.00000000e+00j
 9.14055085e-16+0.00000000e+00j]",4
"(0, 10, 1)","[(0, 1), (0, 10), (1, 2), (1, 6), (1, 9), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[ 8.22007503e+00  5.18025061e+00  4.44507872e+00  3.29738847e+00
  1.52643154e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  6.11841424e-01
  3.82899426e-01  3.36034768e-01 -3.42797045e-16]",5
"(0, 4, 1)","[(0, 1), (0, 4), (1, 2), (1, 6), (1, 9), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[ 8.25381545e+00  4.89758504e+00  4.46764494e+00  2.76962196e+00
  2.38173125e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.81101895e-01
  4.60145216e-01  1.88354243e-01 -1.51787299e-16]",4
"(0, 12, 1)","[(0, 1), (0, 12), (1, 2), (1, 6), (1, 9), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[8.25381545e+00+0.00000000e+00j 4.89758504e+00+0.00000000e+00j
 4.46764494e+00+0.00000000e+00j 2.76962196e+00+0.00000000e+00j
 2.38173125e+00+0.00000000e+00j 1.00000000e+00+0.00000000e+00j
 1.00000000e+00+0.00000000e+00j 1.00000000e+00+0.00000000e+00j
 1.00000000e+00+0.00000000e+00j 1.00000000e+00+1.75541673e-16j
 1.00000000e+00-1.75541673e-16j 5.81101895e-01+0.00000000e+00j
 4.60145216e-01+0.00000000e+00j 1.88354243e-01+0.00000000e+00j
 3.64075411e-16+0.00000000e+00j]",4
"(0, 6, 1)","[(0, 1), (0, 6), (1, 2), (1, 6), (1, 9), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[ 8.22001565e+00  4.84935005e+00  4.44421061e+00  3.00000000e+00
  2.38280512e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.74722844e-01
  3.54467291e-01  1.74428440e-01 -1.44428796e-16]",3
"(0, 9, 1)","[(0, 1), (0, 9), (1, 2), (1, 6), (1, 9), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[8.22001565e+00 4.84935005e+00 4.44421061e+00 3.00000000e+00
 2.38280512e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 5.74722844e-01
 3.54467291e-01 1.74428440e-01 1.53984243e-16]",3
"(0, 14, 1)","[(0, 1), (0, 14), (1, 2), (1, 6), (1, 9), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[ 8.22001572e+00  5.04287802e+00  4.44850287e+00  2.73665711e+00
  2.25498355e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  6.46912927e-01
  3.86357729e-01  2.63692075e-01 -3.18929063e-16]",5
"(0, 3, 1)","[(0, 1), (0, 3), (1, 2), (1, 6), (1, 9), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[ 8.25381545e+00  4.89758504e+00  4.46764494e+00  2.76962196e+00
  2.38173125e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.81101895e-01
  4.60145216e-01  1.88354243e-01 -5.60832269e-16]",4
"(0, 11, 1)","[(0, 1), (0, 11), (1, 2), (1, 6), (1, 9), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[8.25381545e+00 4.89758504e+00 4.46764494e+00 2.76962196e+00
 2.38173125e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 5.81101895e-01
 4.60145216e-01 1.88354243e-01 7.59146580e-16]",4
"(0, 5, 1)","[(0, 1), (0, 5), (1, 2), (1, 6), (1, 9), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[ 8.33373660e+00  5.61271001e+00  4.64869842e+00  2.47817470e+00
  1.64034130e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.95248124e-01
  4.18793518e-01  2.72297328e-01 -7.80343086e-16]",4
"(0, 8, 1)","[(0, 1), (0, 8), (1, 2), (1, 6), (1, 9), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[8.22001572e+00 5.04287802e+00 4.44850287e+00 2.73665711e+00
 2.25498355e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 6.46912927e-01
 3.86357729e-01 2.63692075e-01 4.88875368e-16]",5
"(0, 13, 1)","[(0, 1), (0, 13), (1, 2), (1, 6), (1, 9), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[ 8.22203782e+00  4.86619826e+00  4.58499559e+00  3.12008907e+00
  1.78924412e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  7.17298811e-01
  3.55578719e-01  3.44557618e-01 -6.93942754e-16]",6
"(0, 2, 1)","[(0, 1), (0, 2), (1, 2), (1, 6), (1, 9), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[9.12315248e+00+0.00000000e+00j 4.87504037e+00+0.00000000e+00j
 4.67284789e+00+0.00000000e+00j 2.38525376e+00+0.00000000e+00j
 1.69751124e+00+0.00000000e+00j 1.00000000e+00+0.00000000e+00j
 1.00000000e+00+1.04798039e-16j 1.00000000e+00+0.00000000e+00j
 1.00000000e+00+0.00000000e+00j 1.00000000e+00-1.04798039e-16j
 1.00000000e+00+0.00000000e+00j 5.78385030e-01+0.00000000e+00j
 4.71870249e-01+0.00000000e+00j 1.95938975e-01+0.00000000e+00j
 1.19798481e-15+0.00000000e+00j]",3
"(1, 3, 1)","[(0, 1), (1, 2), (1, 6), (1, 9), (1, 3), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[ 8.24037530e+00  5.73961717e+00  4.67633738e+00  2.38431243e+00
  1.73825138e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.81606047e-01
  4.53295609e-01  1.86204678e-01 -1.24404483e-15]",3
"(1, 11, 1)","[(0, 1), (1, 2), (1, 6), (1, 9), (1, 11), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[ 8.24037530e+00  5.73961717e+00  4.67633738e+00  2.38431243e+00
  1.73825138e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.81606047e-01
  4.53295609e-01  1.86204678e-01 -7.59773993e-16]",3
"(1, 14, 1)","[(0, 1), (1, 2), (1, 6), (1, 9), (1, 14), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[ 8.33243729e+00  5.55685691e+00  4.74836092e+00  2.43207868e+00
  1.59346627e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  6.91089092e-01
  3.71238171e-01  2.74472668e-01 -3.92488520e-16]",4
"(1, 4, 1)","[(0, 1), (1, 2), (1, 6), (1, 9), (1, 4), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[ 8.24037530e+00  5.73961717e+00  4.67633738e+00  2.38431243e+00
  1.73825138e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.81606047e-01
  4.53295609e-01  1.86204678e-01 -1.40222652e-16]",3
"(1, 12, 1)","[(0, 1), (1, 2), (1, 6), (1, 9), (1, 12), (2, 3), (2, 4), (2, 5), (2, 7), (2, 11), (2, 12), (5, 8), (5, 10), (5, 14), (10, 13)]","[8.24037530e+00 5.73961717e+00 4.67633738e+00 2.38431243e+00
 1.73825138e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 5.81606047e-01
 4.53295609e-01 1.86204678e-01 1.39468768e-16]",3
