id,k,algorithm,nodes,edges,complementer_edges,betweenness_centrality (new edges),betweenness_centrality (all edges),vertex_degree_mul_to_edge (new edges),vertex_degree_mul_to_edge (all edges),vertex_degree_add_to_edge (new edges),vertex_degree_add_to_edge (all edges),spanning_edge_betweenness_centrality (new edges),spanning_edge_betweenness_centrality (all edges),number_of_spanning_trees,time
0,1,greedy,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 2), (0, 6), (1, 5), (3, 4), (3, 8), (4, 6), (5, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (0, 8, 1), (7, 8, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (6, 8, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (5, 6, 1), (2, 8, 1)}","[((1, 8), 0.16666666666666666)]","{(0, 2): 0.2222222222222222, (0, 6): 0.38888888888888884, (1, 5): 0.2222222222222222, (1, 8): 0.16666666666666666, (3, 4): 0.2777777777777778, (3, 8): 0.2222222222222222, (4, 6): 0.3333333333333333, (5, 7): 0.2777777777777778, (6, 7): 0.3333333333333333}","[((1, 8), 0.5)]","{(0, 2): 0.03125, (0, 6): 0.09375, (1, 5): 0.0625, (1, 8): 0.0625, (3, 4): 0.0625, (3, 8): 0.0625, (4, 6): 0.09375, (5, 7): 0.0625, (6, 7): 0.09375}","[((1, 8), 0.0625)]","{(0, 2): 0.375, (0, 6): 0.625, (1, 5): 0.5, (1, 8): 0.5, (3, 4): 0.5, (3, 8): 0.5, (4, 6): 0.625, (5, 7): 0.5, (6, 7): 0.625}","[((1, 8), 0.8571428571428571)]","{(0, 2): 1.0, (0, 6): 1.0, (1, 5): 0.8571428571428571, (1, 8): 0.8571428571428571, (3, 4): 0.8571428571428571, (3, 8): 0.8571428571428571, (4, 6): 0.8571428571428571, (5, 7): 0.8571428571428571, (6, 7): 0.8571428571428571}",7,0.02046942710876465
0,2,greedy,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 2), (0, 6), (1, 5), (3, 4), (3, 8), (4, 6), (5, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (0, 8, 1), (7, 8, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (6, 8, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (5, 6, 1), (2, 8, 1)}","[((1, 2), 0.20833333333333331), ((1, 8), 0.25)]","{(0, 2): 0.18055555555555555, (0, 6): 0.20833333333333331, (1, 5): 0.20833333333333331, (1, 8): 0.25, (1, 2): 0.20833333333333331, (3, 4): 0.19444444444444442, (3, 8): 0.19444444444444442, (4, 6): 0.25, (5, 7): 0.18055555555555555, (6, 7): 0.20833333333333331}","[((1, 2), 0.625), ((1, 8), 0.625)]","{(0, 2): 0.0625, (0, 6): 0.09375, (1, 5): 0.09375, (1, 8): 0.09375, (1, 2): 0.09375, (3, 4): 0.0625, (3, 8): 0.0625, (4, 6): 0.09375, (5, 7): 0.0625, (6, 7): 0.09375}","[((1, 2), 0.09375), ((1, 8), 0.09375)]","{(0, 2): 0.5, (0, 6): 0.625, (1, 5): 0.625, (1, 8): 0.625, (1, 2): 0.625, (3, 4): 0.5, (3, 8): 0.5, (4, 6): 0.625, (5, 7): 0.5, (6, 7): 0.625}","[((1, 2), 0.7878787878787878), ((1, 8), 0.8181818181818182)]","{(0, 2): 0.7878787878787878, (0, 6): 0.7878787878787878, (1, 5): 0.7878787878787878, (1, 8): 0.8181818181818182, (1, 2): 0.7878787878787878, (3, 4): 0.8181818181818182, (3, 8): 0.8181818181818182, (4, 6): 0.8181818181818182, (5, 7): 0.7878787878787878, (6, 7): 0.7878787878787878}",33,0.038309574127197266
0,3,greedy,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 2), (0, 6), (1, 5), (3, 4), (3, 8), (4, 6), (5, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (0, 8, 1), (7, 8, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (6, 8, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (5, 6, 1), (2, 8, 1)}","[((1, 2), 0.15277777777777776), ((1, 8), 0.19444444444444442), ((0, 3), 0.15277777777777776)]","{(0, 2): 0.18055555555555555, (0, 6): 0.19444444444444442, (0, 3): 0.15277777777777776, (1, 5): 0.20833333333333331, (1, 8): 0.19444444444444442, (1, 2): 0.15277777777777776, (3, 4): 0.15277777777777776, (3, 8): 0.19444444444444442, (4, 6): 0.15277777777777776, (5, 7): 0.18055555555555555, (6, 7): 0.20833333333333331}","[((1, 2), 0.625), ((1, 8), 0.625), ((0, 3), 0.75)]","{(0, 2): 0.09375, (0, 6): 0.140625, (0, 3): 0.140625, (1, 5): 0.09375, (1, 8): 0.09375, (1, 2): 0.09375, (3, 4): 0.09375, (3, 8): 0.09375, (4, 6): 0.09375, (5, 7): 0.0625, (6, 7): 0.09375}","[((1, 2), 0.09375), ((1, 8), 0.09375), ((0, 3), 0.140625)]","{(0, 2): 0.625, (0, 6): 0.75, (0, 3): 0.75, (1, 5): 0.625, (1, 8): 0.625, (1, 2): 0.625, (3, 4): 0.625, (3, 8): 0.625, (4, 6): 0.625, (5, 7): 0.5, (6, 7): 0.625}","[((1, 2), 0.7303370786516854), ((1, 8), 0.7415730337078652), ((0, 3), 0.6292134831460674)]","{(0, 2): 0.7303370786516854, (0, 6): 0.651685393258427, (0, 3): 0.6292134831460674, (1, 5): 0.7865168539325843, (1, 8): 0.7415730337078652, (1, 2): 0.7303370786516854, (3, 4): 0.7078651685393258, (3, 8): 0.7415730337078652, (4, 6): 0.7078651685393258, (5, 7): 0.7865168539325843, (6, 7): 0.7865168539325843}",89,0.061296701431274414
1,1,greedy,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(0, 7), (0, 8), (1, 4), (1, 8), (2, 6), (3, 4), (4, 5), (6, 8), (6, 9)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (4, 9, 1), (6, 7, 1), (8, 9, 1), (7, 8, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 9, 1), (1, 7, 1), (3, 7, 1), (3, 8, 1), (2, 9, 1), (0, 6, 1), (1, 2, 1), (5, 7, 1), (0, 9, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (7, 9, 1), (3, 6, 1), (5, 9, 1), (0, 4, 1), (1, 5, 1), (5, 6, 1), (3, 9, 1), (2, 8, 1)}","[((2, 3), 0.2)]","{(0, 7): 0.2, (0, 8): 0.35555555555555557, (1, 4): 0.2888888888888889, (1, 8): 0.33333333333333337, (2, 6): 0.24444444444444446, (2, 3): 0.2, (3, 4): 0.2, (4, 5): 0.2, (6, 8): 0.33333333333333337, (6, 9): 0.2}","[((2, 3), 0.4444444444444444)]","{(0, 7): 0.024691358024691357, (0, 8): 0.07407407407407407, (1, 4): 0.07407407407407407, (1, 8): 0.07407407407407407, (2, 6): 0.07407407407407407, (2, 3): 0.04938271604938271, (3, 4): 0.07407407407407407, (4, 5): 0.037037037037037035, (6, 8): 0.1111111111111111, (6, 9): 0.037037037037037035}","[((2, 3), 0.04938271604938271)]","{(0, 7): 0.3333333333333333, (0, 8): 0.5555555555555556, (1, 4): 0.5555555555555556, (1, 8): 0.5555555555555556, (2, 6): 0.5555555555555556, (2, 3): 0.4444444444444444, (3, 4): 0.5555555555555556, (4, 5): 0.4444444444444444, (6, 8): 0.6666666666666666, (6, 9): 0.4444444444444444}","[((2, 3), 0.8333333333333334)]","{(0, 7): 1.0, (0, 8): 1.0, (1, 4): 0.8333333333333334, (1, 8): 0.8333333333333334, (2, 6): 0.8333333333333334, (2, 3): 0.8333333333333334, (3, 4): 0.8333333333333334, (4, 5): 1.0, (6, 8): 0.8333333333333334, (6, 9): 1.0}",6,0.02492547035217285
1,2,greedy,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(0, 7), (0, 8), (1, 4), (1, 8), (2, 6), (3, 4), (4, 5), (6, 8), (6, 9)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (4, 9, 1), (6, 7, 1), (8, 9, 1), (7, 8, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 9, 1), (1, 7, 1), (3, 7, 1), (3, 8, 1), (2, 9, 1), (0, 6, 1), (1, 2, 1), (5, 7, 1), (0, 9, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (7, 9, 1), (3, 6, 1), (5, 9, 1), (0, 4, 1), (1, 5, 1), (5, 6, 1), (3, 9, 1), (2, 8, 1)}","[((5, 7), 0.15555555555555556), ((2, 3), 0.18888888888888888)]","{(0, 7): 0.17777777777777778, (0, 8): 0.2518518518518518, (1, 4): 0.18888888888888886, (1, 8): 0.21111111111111108, (2, 6): 0.21111111111111108, (2, 3): 0.18888888888888888, (3, 4): 0.2185185185185185, (4, 5): 0.21481481481481482, (5, 7): 0.15555555555555556, (6, 8): 0.31481481481481477, (6, 9): 0.2}","[((5, 7), 0.4444444444444444), ((2, 3), 0.4444444444444444)]","{(0, 7): 0.04938271604938271, (0, 8): 0.07407407407407407, (1, 4): 0.07407407407407407, (1, 8): 0.07407407407407407, (2, 6): 0.07407407407407407, (2, 3): 0.04938271604938271, (3, 4): 0.07407407407407407, (4, 5): 0.07407407407407407, (5, 7): 0.04938271604938271, (6, 8): 0.1111111111111111, (6, 9): 0.037037037037037035}","[((5, 7), 0.04938271604938271), ((2, 3), 0.04938271604938271)]","{(0, 7): 0.4444444444444444, (0, 8): 0.5555555555555556, (1, 4): 0.5555555555555556, (1, 8): 0.5555555555555556, (2, 6): 0.5555555555555556, (2, 3): 0.4444444444444444, (3, 4): 0.5555555555555556, (4, 5): 0.5555555555555556, (5, 7): 0.4444444444444444, (6, 8): 0.6666666666666666, (6, 9): 0.4444444444444444}","[((5, 7), 0.8125), ((2, 3), 0.8125)]","{(0, 7): 0.8125, (0, 8): 0.8125, (1, 4): 0.75, (1, 8): 0.75, (2, 6): 0.8125, (2, 3): 0.8125, (3, 4): 0.8125, (4, 5): 0.8125, (5, 7): 0.8125, (6, 8): 0.8125, (6, 9): 1.0}",32,0.04946494102478027
1,3,greedy,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(0, 7), (0, 8), (1, 4), (1, 8), (2, 6), (3, 4), (4, 5), (6, 8), (6, 9)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (4, 9, 1), (6, 7, 1), (8, 9, 1), (7, 8, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 9, 1), (1, 7, 1), (3, 7, 1), (3, 8, 1), (2, 9, 1), (0, 6, 1), (1, 2, 1), (5, 7, 1), (0, 9, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (7, 9, 1), (3, 6, 1), (5, 9, 1), (0, 4, 1), (1, 5, 1), (5, 6, 1), (3, 9, 1), (2, 8, 1)}","[((5, 7), 0.19629629629629627), ((2, 3), 0.15185185185185185), ((7, 9), 0.15555555555555556)]","{(0, 7): 0.12962962962962962, (0, 8): 0.15925925925925924, (1, 4): 0.16296296296296298, (1, 8): 0.18518518518518517, (2, 6): 0.19629629629629627, (2, 3): 0.15185185185185185, (3, 4): 0.18148148148148147, (4, 5): 0.19629629629629627, (5, 7): 0.19629629629629627, (6, 8): 0.19629629629629627, (6, 9): 0.17777777777777778, (7, 9): 0.15555555555555556}","[((5, 7), 0.5555555555555556), ((2, 3), 0.4444444444444444), ((7, 9), 0.5555555555555556)]","{(0, 7): 0.07407407407407407, (0, 8): 0.07407407407407407, (1, 4): 0.07407407407407407, (1, 8): 0.07407407407407407, (2, 6): 0.07407407407407407, (2, 3): 0.04938271604938271, (3, 4): 0.07407407407407407, (4, 5): 0.07407407407407407, (5, 7): 0.07407407407407407, (6, 8): 0.1111111111111111, (6, 9): 0.07407407407407407, (7, 9): 0.07407407407407407}","[((5, 7), 0.07407407407407407), ((2, 3), 0.04938271604938271), ((7, 9), 0.07407407407407407)]","{(0, 7): 0.5555555555555556, (0, 8): 0.5555555555555556, (1, 4): 0.5555555555555556, (1, 8): 0.5555555555555556, (2, 6): 0.5555555555555556, (2, 3): 0.4444444444444444, (3, 4): 0.5555555555555556, (4, 5): 0.5555555555555556, (5, 7): 0.5555555555555556, (6, 8): 0.6666666666666666, (6, 9): 0.5555555555555556, (7, 9): 0.5555555555555556}","[((5, 7), 0.7622950819672131), ((2, 3), 0.7868852459016393), ((7, 9), 0.7377049180327869)]","{(0, 7): 0.7295081967213115, (0, 8): 0.7295081967213115, (1, 4): 0.7459016393442623, (1, 8): 0.7459016393442623, (2, 6): 0.7868852459016393, (2, 3): 0.7868852459016393, (3, 4): 0.7868852459016393, (4, 5): 0.7622950819672131, (5, 7): 0.7622950819672131, (6, 8): 0.6885245901639344, (6, 9): 0.7377049180327869, (7, 9): 0.7377049180327869}",122,0.07838964462280273
2,1,greedy,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 7), (1, 5), (1, 2), (1, 4), (2, 3), (3, 6), (4, 7)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (0, 5, 1), (1, 7, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (1, 6, 1), (3, 5, 1), (0, 4, 1), (5, 6, 1)}","[((0, 6), 0.21428571428571427)]","{(0, 7): 0.25, (0, 6): 0.21428571428571427, (1, 5): 0.25, (1, 2): 0.3214285714285714, (1, 4): 0.3214285714285714, (2, 3): 0.2857142857142857, (3, 6): 0.25, (4, 7): 0.2857142857142857}","[((0, 6), 0.5714285714285714)]","{(0, 7): 0.08163265306122448, (0, 6): 0.08163265306122448, (1, 5): 0.06122448979591836, (1, 2): 0.12244897959183672, (1, 4): 0.12244897959183672, (2, 3): 0.08163265306122448, (3, 6): 0.08163265306122448, (4, 7): 0.08163265306122448}","[((0, 6), 0.08163265306122448)]","{(0, 7): 0.5714285714285714, (0, 6): 0.5714285714285714, (1, 5): 0.5714285714285714, (1, 2): 0.7142857142857142, (1, 4): 0.7142857142857142, (2, 3): 0.5714285714285714, (3, 6): 0.5714285714285714, (4, 7): 0.5714285714285714}","[((0, 6), 0.8571428571428571)]","{(0, 7): 0.8571428571428571, (0, 6): 0.8571428571428571, (1, 5): 1.0, (1, 2): 0.8571428571428571, (1, 4): 0.8571428571428571, (2, 3): 0.8571428571428571, (3, 6): 0.8571428571428571, (4, 7): 0.8571428571428571}",7,0.016508102416992188
2,2,greedy,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 7), (1, 5), (1, 2), (1, 4), (2, 3), (3, 6), (4, 7)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (0, 5, 1), (1, 7, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (1, 6, 1), (3, 5, 1), (0, 4, 1), (5, 6, 1)}","[((5, 6), 0.19642857142857142), ((0, 6), 0.26785714285714285)]","{(0, 7): 0.19642857142857142, (0, 6): 0.26785714285714285, (1, 5): 0.19642857142857142, (1, 2): 0.21428571428571427, (1, 4): 0.26785714285714285, (2, 3): 0.17857142857142855, (3, 6): 0.21428571428571427, (4, 7): 0.19642857142857142, (5, 6): 0.19642857142857142}","[((5, 6), 0.7142857142857142), ((0, 6), 0.7142857142857142)]","{(0, 7): 0.08163265306122448, (0, 6): 0.12244897959183672, (1, 5): 0.12244897959183672, (1, 2): 0.12244897959183672, (1, 4): 0.12244897959183672, (2, 3): 0.08163265306122448, (3, 6): 0.12244897959183672, (4, 7): 0.08163265306122448, (5, 6): 0.12244897959183672}","[((5, 6), 0.12244897959183672), ((0, 6), 0.12244897959183672)]","{(0, 7): 0.5714285714285714, (0, 6): 0.7142857142857142, (1, 5): 0.7142857142857142, (1, 2): 0.7142857142857142, (1, 4): 0.7142857142857142, (2, 3): 0.5714285714285714, (3, 6): 0.7142857142857142, (4, 7): 0.5714285714285714, (5, 6): 0.7142857142857142}","[((5, 6), 0.7307692307692307), ((0, 6), 0.8076923076923077)]","{(0, 7): 0.8076923076923077, (0, 6): 0.8076923076923077, (1, 5): 0.7307692307692307, (1, 2): 0.7692307692307693, (1, 4): 0.8076923076923077, (2, 3): 0.7692307692307693, (3, 6): 0.7692307692307693, (4, 7): 0.8076923076923077, (5, 6): 0.7307692307692307}",26,0.02885127067565918
2,3,greedy,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 7), (1, 5), (1, 2), (1, 4), (2, 3), (3, 6), (4, 7)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (0, 5, 1), (1, 7, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (1, 6, 1), (3, 5, 1), (0, 4, 1), (5, 6, 1)}","[((5, 6), 0.18452380952380953), ((0, 6), 0.18452380952380953), ((2, 7), 0.18452380952380948)]","{(0, 7): 0.19642857142857142, (0, 6): 0.18452380952380953, (1, 5): 0.1964285714285714, (1, 2): 0.18452380952380953, (1, 4): 0.16666666666666666, (2, 3): 0.17857142857142855, (2, 7): 0.18452380952380948, (3, 6): 0.14285714285714285, (4, 7): 0.16666666666666663, (5, 6): 0.18452380952380953}","[((5, 6), 0.7142857142857142), ((0, 6), 0.7142857142857142), ((2, 7), 0.8571428571428571)]","{(0, 7): 0.12244897959183672, (0, 6): 0.12244897959183672, (1, 5): 0.12244897959183672, (1, 2): 0.18367346938775508, (1, 4): 0.12244897959183672, (2, 3): 0.12244897959183672, (2, 7): 0.18367346938775508, (3, 6): 0.12244897959183672, (4, 7): 0.12244897959183672, (5, 6): 0.12244897959183672}","[((5, 6), 0.12244897959183672), ((0, 6), 0.12244897959183672), ((2, 7), 0.18367346938775508)]","{(0, 7): 0.7142857142857142, (0, 6): 0.7142857142857142, (1, 5): 0.7142857142857142, (1, 2): 0.8571428571428571, (1, 4): 0.7142857142857142, (2, 3): 0.7142857142857142, (2, 7): 0.8571428571428571, (3, 6): 0.7142857142857142, (4, 7): 0.7142857142857142, (5, 6): 0.7142857142857142}","[((5, 6), 0.7285714285714285), ((0, 6), 0.7285714285714285), ((2, 7), 0.6285714285714286)]","{(0, 7): 0.7285714285714285, (0, 6): 0.7285714285714285, (1, 5): 0.7285714285714285, (1, 2): 0.6285714285714286, (1, 4): 0.7, (2, 3): 0.7142857142857143, (2, 7): 0.6285714285714286, (3, 6): 0.7142857142857143, (4, 7): 0.7, (5, 6): 0.7285714285714285}",70,0.04656505584716797
