id,k,algorithm,nodes,edges,complementer_edges,betweenness_centrality (new edges),betweenness_centrality (all edges),vertex_degree_mul_to_edge (new edges),vertex_degree_mul_to_edge (all edges),vertex_degree_add_to_edge (new edges),vertex_degree_add_to_edge (all edges),spanning_edge_betweenness_centrality (new edges),spanning_edge_betweenness_centrality (all edges),number_of_spanning_trees,time
0,1,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 2), (0, 6), (1, 5), (3, 4), (3, 8), (4, 6), (5, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (0, 8, 1), (7, 8, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (6, 8, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (5, 6, 1), (2, 8, 1)}","[((1, 8), 0.16666666666666666)]","{(0, 2): 0.2222222222222222, (0, 6): 0.38888888888888884, (1, 5): 0.2222222222222222, (1, 8): 0.16666666666666666, (3, 4): 0.2777777777777778, (3, 8): 0.2222222222222222, (4, 6): 0.3333333333333333, (5, 7): 0.2777777777777778, (6, 7): 0.3333333333333333}","[((1, 8), 0.5)]","{(0, 2): 0.03125, (0, 6): 0.09375, (1, 5): 0.0625, (1, 8): 0.0625, (3, 4): 0.0625, (3, 8): 0.0625, (4, 6): 0.09375, (5, 7): 0.0625, (6, 7): 0.09375}","[((1, 8), 0.0625)]","{(0, 2): 0.375, (0, 6): 0.625, (1, 5): 0.5, (1, 8): 0.5, (3, 4): 0.5, (3, 8): 0.5, (4, 6): 0.625, (5, 7): 0.5, (6, 7): 0.625}","[((1, 8), 0.8571428571428571)]","{(0, 2): 1.0, (0, 6): 1.0, (1, 5): 0.8571428571428571, (1, 8): 0.8571428571428571, (3, 4): 0.8571428571428571, (3, 8): 0.8571428571428571, (4, 6): 0.8571428571428571, (5, 7): 0.8571428571428571, (6, 7): 0.8571428571428571}",7,0.1517331600189209
0,2,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 2), (0, 6), (1, 5), (3, 4), (3, 8), (4, 6), (5, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (0, 8, 1), (7, 8, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (6, 8, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (5, 6, 1), (2, 8, 1)}","[((1, 8), 0.25), ((2, 8), 0.20833333333333331)]","{(0, 2): 0.18055555555555555, (0, 6): 0.20833333333333331, (1, 5): 0.19444444444444442, (1, 8): 0.25, (2, 8): 0.20833333333333331, (3, 4): 0.18055555555555555, (3, 8): 0.20833333333333331, (4, 6): 0.20833333333333331, (5, 7): 0.19444444444444442, (6, 7): 0.25}","[((1, 8), 0.625), ((2, 8), 0.625)]","{(0, 2): 0.0625, (0, 6): 0.09375, (1, 5): 0.0625, (1, 8): 0.09375, (2, 8): 0.09375, (3, 4): 0.0625, (3, 8): 0.09375, (4, 6): 0.09375, (5, 7): 0.0625, (6, 7): 0.09375}","[((1, 8), 0.09375), ((2, 8), 0.09375)]","{(0, 2): 0.5, (0, 6): 0.625, (1, 5): 0.5, (1, 8): 0.625, (2, 8): 0.625, (3, 4): 0.5, (3, 8): 0.625, (4, 6): 0.625, (5, 7): 0.5, (6, 7): 0.625}","[((1, 8), 0.8181818181818182), ((2, 8), 0.7878787878787878)]","{(0, 2): 0.7878787878787878, (0, 6): 0.7878787878787878, (1, 5): 0.8181818181818182, (1, 8): 0.8181818181818182, (2, 8): 0.7878787878787878, (3, 4): 0.7878787878787878, (3, 8): 0.7878787878787878, (4, 6): 0.7878787878787878, (5, 7): 0.8181818181818182, (6, 7): 0.8181818181818182}",33,0.7505691051483154
0,3,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 2), (0, 6), (1, 5), (3, 4), (3, 8), (4, 6), (5, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (0, 8, 1), (7, 8, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (6, 8, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (5, 6, 1), (2, 8, 1)}","[((1, 2), 0.15277777777777776), ((3, 5), 0.19444444444444442), ((2, 8), 0.15277777777777776)]","{(0, 2): 0.19444444444444442, (0, 6): 0.19444444444444442, (1, 5): 0.18055555555555555, (1, 2): 0.15277777777777776, (2, 8): 0.15277777777777776, (3, 4): 0.18055555555555555, (3, 8): 0.18055555555555555, (3, 5): 0.19444444444444442, (4, 6): 0.15277777777777776, (5, 7): 0.18055555555555555, (6, 7): 0.15277777777777776}","[((1, 2), 0.625), ((3, 5), 0.75), ((2, 8), 0.625)]","{(0, 2): 0.09375, (0, 6): 0.09375, (1, 5): 0.09375, (1, 2): 0.09375, (2, 8): 0.09375, (3, 4): 0.09375, (3, 8): 0.09375, (3, 5): 0.140625, (4, 6): 0.09375, (5, 7): 0.09375, (6, 7): 0.09375}","[((1, 2), 0.09375), ((3, 5), 0.140625), ((2, 8), 0.09375)]","{(0, 2): 0.625, (0, 6): 0.625, (1, 5): 0.625, (1, 2): 0.625, (2, 8): 0.625, (3, 4): 0.625, (3, 8): 0.625, (3, 5): 0.75, (4, 6): 0.625, (5, 7): 0.625, (6, 7): 0.625}","[((1, 2), 0.7291666666666666), ((3, 5), 0.6666666666666666), ((2, 8), 0.7291666666666666)]","{(0, 2): 0.75, (0, 6): 0.75, (1, 5): 0.7291666666666666, (1, 2): 0.7291666666666666, (2, 8): 0.7291666666666666, (3, 4): 0.7291666666666666, (3, 8): 0.7291666666666666, (3, 5): 0.6666666666666666, (4, 6): 0.7291666666666666, (5, 7): 0.7291666666666666, (6, 7): 0.7291666666666666}",96,7.577844858169556
1,1,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(0, 7), (0, 8), (1, 4), (1, 8), (2, 6), (3, 4), (4, 5), (6, 8), (6, 9)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (4, 9, 1), (6, 7, 1), (8, 9, 1), (7, 8, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 9, 1), (1, 7, 1), (3, 7, 1), (3, 8, 1), (2, 9, 1), (0, 6, 1), (1, 2, 1), (5, 7, 1), (0, 9, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (7, 9, 1), (3, 6, 1), (5, 9, 1), (0, 4, 1), (1, 5, 1), (5, 6, 1), (3, 9, 1), (2, 8, 1)}","[((3, 9), 0.2)]","{(0, 7): 0.2, (0, 8): 0.35555555555555557, (1, 4): 0.2888888888888889, (1, 8): 0.33333333333333337, (2, 6): 0.2, (3, 4): 0.2, (3, 9): 0.2, (4, 5): 0.2, (6, 8): 0.33333333333333337, (6, 9): 0.24444444444444446}","[((3, 9), 0.4444444444444444)]","{(0, 7): 0.024691358024691357, (0, 8): 0.07407407407407407, (1, 4): 0.07407407407407407, (1, 8): 0.07407407407407407, (2, 6): 0.037037037037037035, (3, 4): 0.07407407407407407, (3, 9): 0.04938271604938271, (4, 5): 0.037037037037037035, (6, 8): 0.1111111111111111, (6, 9): 0.07407407407407407}","[((3, 9), 0.04938271604938271)]","{(0, 7): 0.3333333333333333, (0, 8): 0.5555555555555556, (1, 4): 0.5555555555555556, (1, 8): 0.5555555555555556, (2, 6): 0.4444444444444444, (3, 4): 0.5555555555555556, (3, 9): 0.4444444444444444, (4, 5): 0.4444444444444444, (6, 8): 0.6666666666666666, (6, 9): 0.5555555555555556}","[((3, 9), 0.8333333333333334)]","{(0, 7): 1.0, (0, 8): 1.0, (1, 4): 0.8333333333333334, (1, 8): 0.8333333333333334, (2, 6): 1.0, (3, 4): 0.8333333333333334, (3, 9): 0.8333333333333334, (4, 5): 1.0, (6, 8): 0.8333333333333334, (6, 9): 0.8333333333333334}",6,0.14708876609802246
1,2,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(0, 7), (0, 8), (1, 4), (1, 8), (2, 6), (3, 4), (4, 5), (6, 8), (6, 9)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (4, 9, 1), (6, 7, 1), (8, 9, 1), (7, 8, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 9, 1), (1, 7, 1), (3, 7, 1), (3, 8, 1), (2, 9, 1), (0, 6, 1), (1, 2, 1), (5, 7, 1), (0, 9, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (7, 9, 1), (3, 6, 1), (5, 9, 1), (0, 4, 1), (1, 5, 1), (5, 6, 1), (3, 9, 1), (2, 8, 1)}","[((5, 7), 0.15555555555555556), ((3, 9), 0.18888888888888888)]","{(0, 7): 0.17777777777777778, (0, 8): 0.2518518518518518, (1, 4): 0.18888888888888888, (1, 8): 0.2111111111111111, (2, 6): 0.2, (3, 4): 0.2185185185185185, (3, 9): 0.18888888888888888, (4, 5): 0.21481481481481476, (5, 7): 0.15555555555555556, (6, 8): 0.3148148148148149, (6, 9): 0.2111111111111111}","[((5, 7), 0.4444444444444444), ((3, 9), 0.4444444444444444)]","{(0, 7): 0.04938271604938271, (0, 8): 0.07407407407407407, (1, 4): 0.07407407407407407, (1, 8): 0.07407407407407407, (2, 6): 0.037037037037037035, (3, 4): 0.07407407407407407, (3, 9): 0.04938271604938271, (4, 5): 0.07407407407407407, (5, 7): 0.04938271604938271, (6, 8): 0.1111111111111111, (6, 9): 0.07407407407407407}","[((5, 7), 0.04938271604938271), ((3, 9), 0.04938271604938271)]","{(0, 7): 0.4444444444444444, (0, 8): 0.5555555555555556, (1, 4): 0.5555555555555556, (1, 8): 0.5555555555555556, (2, 6): 0.4444444444444444, (3, 4): 0.5555555555555556, (3, 9): 0.4444444444444444, (4, 5): 0.5555555555555556, (5, 7): 0.4444444444444444, (6, 8): 0.6666666666666666, (6, 9): 0.5555555555555556}","[((5, 7), 0.8125), ((3, 9), 0.8125)]","{(0, 7): 0.8125, (0, 8): 0.8125, (1, 4): 0.75, (1, 8): 0.75, (2, 6): 1.0, (3, 4): 0.8125, (3, 9): 0.8125, (4, 5): 0.8125, (5, 7): 0.8125, (6, 8): 0.8125, (6, 9): 0.8125}",32,1.1543073654174805
1,3,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(0, 7), (0, 8), (1, 4), (1, 8), (2, 6), (3, 4), (4, 5), (6, 8), (6, 9)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (4, 9, 1), (6, 7, 1), (8, 9, 1), (7, 8, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 9, 1), (1, 7, 1), (3, 7, 1), (3, 8, 1), (2, 9, 1), (0, 6, 1), (1, 2, 1), (5, 7, 1), (0, 9, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (7, 9, 1), (3, 6, 1), (5, 9, 1), (0, 4, 1), (1, 5, 1), (5, 6, 1), (3, 9, 1), (2, 8, 1)}","[((3, 7), 0.19629629629629627), ((2, 5), 0.15185185185185185), ((7, 9), 0.15555555555555556)]","{(0, 7): 0.12962962962962962, (0, 8): 0.15925925925925924, (1, 4): 0.16296296296296298, (1, 8): 0.18518518518518517, (2, 6): 0.19629629629629627, (2, 5): 0.15185185185185185, (3, 4): 0.19629629629629627, (3, 7): 0.19629629629629627, (4, 5): 0.18148148148148147, (6, 8): 0.19629629629629627, (6, 9): 0.17777777777777778, (7, 9): 0.15555555555555556}","[((3, 7), 0.5555555555555556), ((2, 5), 0.4444444444444444), ((7, 9), 0.5555555555555556)]","{(0, 7): 0.07407407407407407, (0, 8): 0.07407407407407407, (1, 4): 0.07407407407407407, (1, 8): 0.07407407407407407, (2, 6): 0.07407407407407407, (2, 5): 0.04938271604938271, (3, 4): 0.07407407407407407, (3, 7): 0.07407407407407407, (4, 5): 0.07407407407407407, (6, 8): 0.1111111111111111, (6, 9): 0.07407407407407407, (7, 9): 0.07407407407407407}","[((3, 7), 0.07407407407407407), ((2, 5), 0.04938271604938271), ((7, 9), 0.07407407407407407)]","{(0, 7): 0.5555555555555556, (0, 8): 0.5555555555555556, (1, 4): 0.5555555555555556, (1, 8): 0.5555555555555556, (2, 6): 0.5555555555555556, (2, 5): 0.4444444444444444, (3, 4): 0.5555555555555556, (3, 7): 0.5555555555555556, (4, 5): 0.5555555555555556, (6, 8): 0.6666666666666666, (6, 9): 0.5555555555555556, (7, 9): 0.5555555555555556}","[((3, 7), 0.7622950819672131), ((2, 5), 0.7868852459016393), ((7, 9), 0.7377049180327869)]","{(0, 7): 0.7295081967213115, (0, 8): 0.7295081967213115, (1, 4): 0.7459016393442623, (1, 8): 0.7459016393442623, (2, 6): 0.7868852459016393, (2, 5): 0.7868852459016393, (3, 4): 0.7622950819672131, (3, 7): 0.7622950819672131, (4, 5): 0.7868852459016393, (6, 8): 0.6885245901639344, (6, 9): 0.7377049180327869, (7, 9): 0.7377049180327869}",122,16.902568101882935
2,1,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 7), (1, 5), (1, 2), (1, 4), (2, 3), (3, 6), (4, 7)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (0, 5, 1), (1, 7, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (1, 6, 1), (3, 5, 1), (0, 4, 1), (5, 6, 1)}","[((0, 6), 0.21428571428571427)]","{(0, 7): 0.25, (0, 6): 0.21428571428571427, (1, 5): 0.25, (1, 2): 0.3214285714285714, (1, 4): 0.3214285714285714, (2, 3): 0.2857142857142857, (3, 6): 0.25, (4, 7): 0.2857142857142857}","[((0, 6), 0.5714285714285714)]","{(0, 7): 0.08163265306122448, (0, 6): 0.08163265306122448, (1, 5): 0.06122448979591836, (1, 2): 0.12244897959183672, (1, 4): 0.12244897959183672, (2, 3): 0.08163265306122448, (3, 6): 0.08163265306122448, (4, 7): 0.08163265306122448}","[((0, 6), 0.08163265306122448)]","{(0, 7): 0.5714285714285714, (0, 6): 0.5714285714285714, (1, 5): 0.5714285714285714, (1, 2): 0.7142857142857142, (1, 4): 0.7142857142857142, (2, 3): 0.5714285714285714, (3, 6): 0.5714285714285714, (4, 7): 0.5714285714285714}","[((0, 6), 0.8571428571428571)]","{(0, 7): 0.8571428571428571, (0, 6): 0.8571428571428571, (1, 5): 1.0, (1, 2): 0.8571428571428571, (1, 4): 0.8571428571428571, (2, 3): 0.8571428571428571, (3, 6): 0.8571428571428571, (4, 7): 0.8571428571428571}",7,0.1339426040649414
2,2,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 7), (1, 5), (1, 2), (1, 4), (2, 3), (3, 6), (4, 7)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (0, 5, 1), (1, 7, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (1, 6, 1), (3, 5, 1), (0, 4, 1), (5, 6, 1)}","[((0, 3), 0.26785714285714285), ((5, 6), 0.17857142857142855)]","{(0, 7): 0.19642857142857142, (0, 3): 0.26785714285714285, (1, 5): 0.21428571428571427, (1, 2): 0.19642857142857142, (1, 4): 0.26785714285714285, (2, 3): 0.19642857142857142, (3, 6): 0.21428571428571427, (4, 7): 0.19642857142857142, (5, 6): 0.17857142857142855}","[((0, 3), 0.7142857142857142), ((5, 6), 0.5714285714285714)]","{(0, 7): 0.08163265306122448, (0, 3): 0.12244897959183672, (1, 5): 0.12244897959183672, (1, 2): 0.12244897959183672, (1, 4): 0.12244897959183672, (2, 3): 0.12244897959183672, (3, 6): 0.12244897959183672, (4, 7): 0.08163265306122448, (5, 6): 0.08163265306122448}","[((0, 3), 0.12244897959183672), ((5, 6), 0.08163265306122448)]","{(0, 7): 0.5714285714285714, (0, 3): 0.7142857142857142, (1, 5): 0.7142857142857142, (1, 2): 0.7142857142857142, (1, 4): 0.7142857142857142, (2, 3): 0.7142857142857142, (3, 6): 0.7142857142857142, (4, 7): 0.5714285714285714, (5, 6): 0.5714285714285714}","[((0, 3), 0.8076923076923077), ((5, 6), 0.7692307692307693)]","{(0, 7): 0.8076923076923077, (0, 3): 0.8076923076923077, (1, 5): 0.7692307692307693, (1, 2): 0.7307692307692307, (1, 4): 0.8076923076923077, (2, 3): 0.7307692307692307, (3, 6): 0.7692307692307693, (4, 7): 0.8076923076923077, (5, 6): 0.7692307692307693}",26,0.45230937004089355
2,3,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 7), (1, 5), (1, 2), (1, 4), (2, 3), (3, 6), (4, 7)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (0, 5, 1), (1, 7, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (1, 6, 1), (3, 5, 1), (0, 4, 1), (5, 6, 1)}","[((0, 5), 0.1607142857142857), ((0, 3), 0.21428571428571427), ((4, 6), 0.1607142857142857)]","{(0, 7): 0.1607142857142857, (0, 5): 0.1607142857142857, (0, 3): 0.21428571428571427, (1, 5): 0.1607142857142857, (1, 2): 0.1607142857142857, (1, 4): 0.21428571428571427, (2, 3): 0.1607142857142857, (3, 6): 0.1607142857142857, (4, 7): 0.1607142857142857, (4, 6): 0.1607142857142857}","[((0, 5), 0.7142857142857142), ((0, 3), 0.8571428571428571), ((4, 6), 0.7142857142857142)]","{(0, 7): 0.12244897959183672, (0, 5): 0.12244897959183672, (0, 3): 0.18367346938775508, (1, 5): 0.12244897959183672, (1, 2): 0.12244897959183672, (1, 4): 0.18367346938775508, (2, 3): 0.12244897959183672, (3, 6): 0.12244897959183672, (4, 7): 0.12244897959183672, (4, 6): 0.12244897959183672}","[((0, 5), 0.12244897959183672), ((0, 3), 0.18367346938775508), ((4, 6), 0.12244897959183672)]","{(0, 7): 0.7142857142857142, (0, 5): 0.7142857142857142, (0, 3): 0.8571428571428571, (1, 5): 0.7142857142857142, (1, 2): 0.7142857142857142, (1, 4): 0.8571428571428571, (2, 3): 0.7142857142857142, (3, 6): 0.7142857142857142, (4, 7): 0.7142857142857142, (4, 6): 0.7142857142857142}","[((0, 5), 0.7083333333333334), ((0, 3), 0.6666666666666666), ((4, 6), 0.7083333333333334)]","{(0, 7): 0.7083333333333334, (0, 5): 0.7083333333333334, (0, 3): 0.6666666666666666, (1, 5): 0.7083333333333334, (1, 2): 0.7083333333333334, (1, 4): 0.6666666666666666, (2, 3): 0.7083333333333334, (3, 6): 0.7083333333333334, (4, 7): 0.7083333333333334, (4, 6): 0.7083333333333334}",72,3.1890196800231934
