added,edges,eigenvalues,span_trees
"(0, 7, 1)","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 14), (0, 7), (1, 4), (1, 6), (1, 7), (1, 13), (2, 10), (4, 8), (4, 9), (4, 12), (8, 11)]","[7.31203358e+00 5.95602170e+00 4.39913764e+00 2.51976930e+00
 2.38045578e+00 1.66919945e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.32963525e-01 5.51452204e-01
 4.18287546e-01 1.60679285e-01 7.01856755e-16]",3
"(0, 10, 1)","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 14), (0, 10), (1, 4), (1, 6), (1, 7), (1, 13), (2, 10), (4, 8), (4, 9), (4, 12), (8, 11)]","[7.40735706e+00+0.00000000e+00j 5.77390112e+00+0.00000000e+00j
 4.31578021e+00+0.00000000e+00j 3.00000000e+00+0.00000000e+00j
 2.37682721e+00+0.00000000e+00j 1.00000000e+00+0.00000000e+00j
 1.00000000e+00+0.00000000e+00j 1.00000000e+00+0.00000000e+00j
 1.00000000e+00+0.00000000e+00j 1.00000000e+00+5.48577028e-17j
 1.00000000e+00-5.48577028e-17j 5.83946545e-01+0.00000000e+00j
 3.93330104e-01+0.00000000e+00j 1.48857742e-01+0.00000000e+00j
 2.95760628e-16+0.00000000e+00j]",3
"(0, 4, 1)","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 14), (0, 4), (1, 4), (1, 6), (1, 7), (1, 13), (2, 10), (4, 8), (4, 9), (4, 12), (8, 11)]","[ 7.36047647e+00  6.56346783e+00  4.33642371e+00  2.49857801e+00
  2.40053975e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.41549984e-01  5.60637547e-01
  3.67075655e-01  2.71251057e-01 -1.08693110e-16]",3
"(0, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 14), (0, 12), (1, 4), (1, 6), (1, 7), (1, 13), (2, 10), (4, 8), (4, 9), (4, 12), (8, 11)]","[7.50168134e+00 5.68373849e+00 4.43809838e+00 2.52687123e+00
 2.41428790e+00 1.59335135e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.96311731e-01 5.43961202e-01
 3.67104688e-01 2.34593696e-01 9.57413134e-17]",4
"(0, 6, 1)","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 14), (0, 6), (1, 4), (1, 6), (1, 7), (1, 13), (2, 10), (4, 8), (4, 9), (4, 12), (8, 11)]","[ 7.31203358e+00  5.95602170e+00  4.39913764e+00  2.51976930e+00
  2.38045578e+00  1.66919945e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.32963525e-01  5.51452204e-01
  4.18287546e-01  1.60679285e-01 -4.09149058e-16]",3
"(0, 9, 1)","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 14), (0, 9), (1, 4), (1, 6), (1, 7), (1, 13), (2, 10), (4, 8), (4, 9), (4, 12), (8, 11)]","[7.50168134e+00 5.68373849e+00 4.43809838e+00 2.52687123e+00
 2.41428790e+00 1.59335135e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.96311731e-01 5.43961202e-01
 3.67104688e-01 2.34593696e-01 7.45229037e-17]",4
"(0, 11, 1)","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 14), (0, 11), (1, 4), (1, 6), (1, 7), (1, 13), (2, 10), (4, 8), (4, 9), (4, 12), (8, 11)]","[ 7.44208107e+00  5.83865748e+00  4.29113831e+00  2.74663606e+00
  2.45496838e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.28089793e-01
  4.44031354e-01  2.54397549e-01 -4.36905921e-16]",5
"(0, 8, 1)","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 14), (0, 8), (1, 4), (1, 6), (1, 7), (1, 13), (2, 10), (4, 8), (4, 9), (4, 12), (8, 11)]","[ 7.54682730e+00  5.66440241e+00  4.56155281e+00  2.85689410e+00
  2.44587729e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.75098600e-01  5.30441256e-01
  4.38447187e-01  2.80459034e-01 -6.63367724e-17]",4
"(0, 13, 1)","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 14), (0, 13), (1, 4), (1, 6), (1, 7), (1, 13), (2, 10), (4, 8), (4, 9), (4, 12), (8, 11)]","[7.31203358e+00 5.95602170e+00 4.39913764e+00 2.51976930e+00
 2.38045578e+00 1.66919945e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.32963525e-01 5.51452204e-01
 4.18287546e-01 1.60679285e-01 1.05683115e-15]",3
"(1, 3, 1)","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 14), (1, 4), (1, 6), (1, 7), (1, 13), (1, 3), (2, 10), (4, 8), (4, 9), (4, 12), (8, 11)]","[ 7.39112238e+00  5.72742237e+00  4.58184898e+00  2.49462702e+00
  2.38252262e+00  1.66511625e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.32842193e-01  5.68183376e-01
  3.88493430e-01  1.67821383e-01 -1.14051682e-15]",3
"(1, 11, 1)","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 14), (1, 4), (1, 6), (1, 7), (1, 13), (1, 11), (2, 10), (4, 8), (4, 9), (4, 12), (8, 11)]","[ 7.52930202e+00  5.58748228e+00  4.45803182e+00  2.75808060e+00
  2.45834730e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.52458147e-01
  4.77399905e-01  1.78897927e-01 -8.59143181e-16]",4
"(1, 14, 1)","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 14), (1, 4), (1, 6), (1, 7), (1, 13), (1, 14), (2, 10), (4, 8), (4, 9), (4, 12), (8, 11)]","[ 7.39112238e+00  5.72742237e+00  4.58184898e+00  2.49462702e+00
  2.38252262e+00  1.66511625e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.32842193e-01  5.68183376e-01
  3.88493430e-01  1.67821383e-01 -8.21388950e-16]",3
"(1, 9, 1)","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 14), (1, 4), (1, 6), (1, 7), (1, 13), (1, 9), (2, 10), (4, 8), (4, 9), (4, 12), (8, 11)]","[ 7.43913900e+00  5.50929097e+00  4.77747704e+00  2.46280930e+00
  2.45059982e+00  1.56318014e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.14422826e-01  5.28500636e-01
  3.88517747e-01  1.66062516e-01 -4.06943472e-17]",3
"(1, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 14), (1, 4), (1, 6), (1, 7), (1, 13), (1, 12), (2, 10), (4, 8), (4, 9), (4, 12), (8, 11)]","[ 7.43913900e+00  5.50929097e+00  4.77747704e+00  2.46280930e+00
  2.45059982e+00  1.56318014e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.14422826e-01  5.28500636e-01
  3.88517747e-01  1.66062516e-01 -7.39185501e-16]",3
