id,k,algorithm,nodes,edges,complementer_edges,betweenness_centrality (new edges),betweenness_centrality (all edges),number_of_spanning_trees,time,spanning_edge_betweenness_centrality,vertex_degree_mul_to_edge,vertex_degree_add_to_edge
0,1,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 1), (0, 2), (2, 3), (2, 7), (3, 4), (4, 5), (5, 6)]","{(4, 7, 1), (1, 3, 1), (6, 7, 1), (2, 4, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (0, 6, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1)}","[((1, 6), 0.25)]","{(0, 1): 0.2857142857142857, (0, 2): 0.3214285714285714, (1, 6): 0.25, (2, 3): 0.3214285714285714, (2, 7): 0.25, (3, 4): 0.2857142857142857, (4, 5): 0.25, (5, 6): 0.21428571428571427}",7,0.1306147575378418,"[((0, 1), 0.8571428571428571), ((0, 2), 0.8571428571428571), ((1, 6), 0.8571428571428571), ((2, 3), 0.8571428571428571), ((2, 7), 1.0), ((3, 4), 0.8571428571428571), ((4, 5), 0.8571428571428571), ((5, 6), 0.8571428571428571)]","[{(0, 1): 0.08163265306122448}, {(0, 2): 0.12244897959183672}, {(1, 6): 0.08163265306122448}, {(2, 3): 0.12244897959183672}, {(2, 7): 0.06122448979591836}, {(3, 4): 0.08163265306122448}, {(4, 5): 0.08163265306122448}, {(5, 6): 0.08163265306122448}]","[{(0, 1): 0.5714285714285714}, {(0, 2): 0.7142857142857142}, {(1, 6): 0.5714285714285714}, {(2, 3): 0.7142857142857142}, {(2, 7): 0.5714285714285714}, {(3, 4): 0.5714285714285714}, {(4, 5): 0.5714285714285714}, {(5, 6): 0.5714285714285714}]"
0,2,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 1), (0, 2), (2, 3), (2, 7), (3, 4), (4, 5), (5, 6)]","{(4, 7, 1), (1, 3, 1), (6, 7, 1), (2, 4, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (0, 6, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1)}","[((6, 7), 0.19047619047619047), ((1, 5), 0.22619047619047614)]","{(0, 1): 0.19047619047619047, (0, 2): 0.22619047619047616, (1, 5): 0.22619047619047614, (2, 3): 0.22619047619047616, (2, 7): 0.22619047619047616, (3, 4): 0.19047619047619047, (4, 5): 0.2261904761904762, (5, 6): 0.2261904761904762, (6, 7): 0.19047619047619047}",27,0.4374980926513672,"[((0, 1), 0.7777777777777778), ((0, 2), 0.7777777777777778), ((1, 5), 0.7777777777777778), ((2, 3), 0.7777777777777778), ((2, 7), 0.7777777777777778), ((3, 4), 0.7777777777777778), ((4, 5), 0.7777777777777778), ((5, 6), 0.7777777777777778), ((6, 7), 0.7777777777777778)]","[{(0, 1): 0.08163265306122448}, {(0, 2): 0.12244897959183672}, {(1, 5): 0.12244897959183672}, {(2, 3): 0.12244897959183672}, {(2, 7): 0.12244897959183672}, {(3, 4): 0.08163265306122448}, {(4, 5): 0.12244897959183672}, {(5, 6): 0.12244897959183672}, {(6, 7): 0.08163265306122448}]","[{(0, 1): 0.5714285714285714}, {(0, 2): 0.7142857142857142}, {(1, 5): 0.7142857142857142}, {(2, 3): 0.7142857142857142}, {(2, 7): 0.7142857142857142}, {(3, 4): 0.5714285714285714}, {(4, 5): 0.7142857142857142}, {(5, 6): 0.7142857142857142}, {(6, 7): 0.5714285714285714}]"
0,3,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 1), (0, 2), (2, 3), (2, 7), (3, 4), (4, 5), (5, 6)]","{(4, 7, 1), (1, 3, 1), (6, 7, 1), (2, 4, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (0, 6, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1)}","[((1, 4), 0.1607142857142857), ((0, 6), 0.1607142857142857), ((5, 7), 0.1607142857142857)]","{(0, 1): 0.1607142857142857, (0, 2): 0.21428571428571427, (0, 6): 0.1607142857142857, (1, 4): 0.1607142857142857, (2, 3): 0.1607142857142857, (2, 7): 0.1607142857142857, (3, 4): 0.1607142857142857, (4, 5): 0.21428571428571427, (5, 6): 0.1607142857142857, (5, 7): 0.1607142857142857}",72,3.3630032539367676,"[((0, 1), 0.7083333333333334), ((0, 2), 0.6666666666666666), ((0, 6), 0.7083333333333334), ((1, 4), 0.7083333333333334), ((2, 3), 0.7083333333333334), ((2, 7), 0.7083333333333334), ((3, 4), 0.7083333333333334), ((4, 5), 0.6666666666666666), ((5, 6), 0.7083333333333334), ((5, 7), 0.7083333333333334)]","[{(0, 1): 0.12244897959183672}, {(0, 2): 0.18367346938775508}, {(0, 6): 0.12244897959183672}, {(1, 4): 0.12244897959183672}, {(2, 3): 0.12244897959183672}, {(2, 7): 0.12244897959183672}, {(3, 4): 0.12244897959183672}, {(4, 5): 0.18367346938775508}, {(5, 6): 0.12244897959183672}, {(5, 7): 0.12244897959183672}]","[{(0, 1): 0.7142857142857142}, {(0, 2): 0.8571428571428571}, {(0, 6): 0.7142857142857142}, {(1, 4): 0.7142857142857142}, {(2, 3): 0.7142857142857142}, {(2, 7): 0.7142857142857142}, {(3, 4): 0.7142857142857142}, {(4, 5): 0.8571428571428571}, {(5, 6): 0.7142857142857142}, {(5, 7): 0.7142857142857142}]"
1,1,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 5), (0, 4), (1, 6), (2, 3), (3, 7), (4, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (1, 7, 1), (1, 4, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (3, 5, 1), (3, 6, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((1, 5), 0.19642857142857142)]","{(0, 5): 0.19642857142857142, (0, 4): 0.26785714285714285, (1, 6): 0.26785714285714285, (1, 5): 0.19642857142857142, (2, 3): 0.25, (3, 7): 0.42857142857142855, (4, 7): 0.33928571428571425, (6, 7): 0.33928571428571425}",6,0.13057684898376465,"[((0, 5), 0.8333333333333334), ((0, 4), 0.8333333333333334), ((1, 6), 0.8333333333333334), ((1, 5), 0.8333333333333334), ((2, 3), 1.0), ((3, 7), 1.0), ((4, 7), 0.8333333333333334), ((6, 7), 0.8333333333333334)]","[{(0, 5): 0.08163265306122448}, {(0, 4): 0.08163265306122448}, {(1, 6): 0.08163265306122448}, {(1, 5): 0.08163265306122448}, {(2, 3): 0.04081632653061224}, {(3, 7): 0.12244897959183672}, {(4, 7): 0.12244897959183672}, {(6, 7): 0.12244897959183672}]","[{(0, 5): 0.5714285714285714}, {(0, 4): 0.5714285714285714}, {(1, 6): 0.5714285714285714}, {(1, 5): 0.5714285714285714}, {(2, 3): 0.42857142857142855}, {(3, 7): 0.7142857142857142}, {(4, 7): 0.7142857142857142}, {(6, 7): 0.7142857142857142}]"
1,2,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 5), (0, 4), (1, 6), (2, 3), (3, 7), (4, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (1, 7, 1), (1, 4, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (3, 5, 1), (3, 6, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((2, 5), 0.22619047619047616), ((1, 5), 0.22619047619047616)]","{(0, 5): 0.22619047619047616, (0, 4): 0.1904761904761905, (1, 6): 0.19047619047619047, (1, 5): 0.22619047619047616, (2, 3): 0.1904761904761905, (2, 5): 0.22619047619047616, (3, 7): 0.2261904761904762, (4, 7): 0.2261904761904762, (6, 7): 0.22619047619047614}",27,0.6459383964538574,"[((0, 5), 0.7777777777777778), ((0, 4), 0.7777777777777778), ((1, 6), 0.7777777777777778), ((1, 5), 0.7777777777777778), ((2, 3), 0.7777777777777778), ((2, 5), 0.7777777777777778), ((3, 7), 0.7777777777777778), ((4, 7), 0.7777777777777778), ((6, 7), 0.7777777777777778)]","[{(0, 5): 0.12244897959183672}, {(0, 4): 0.08163265306122448}, {(1, 6): 0.08163265306122448}, {(1, 5): 0.12244897959183672}, {(2, 3): 0.08163265306122448}, {(2, 5): 0.12244897959183672}, {(3, 7): 0.12244897959183672}, {(4, 7): 0.12244897959183672}, {(6, 7): 0.12244897959183672}]","[{(0, 5): 0.7142857142857142}, {(0, 4): 0.5714285714285714}, {(1, 6): 0.5714285714285714}, {(1, 5): 0.7142857142857142}, {(2, 3): 0.5714285714285714}, {(2, 5): 0.7142857142857142}, {(3, 7): 0.7142857142857142}, {(4, 7): 0.7142857142857142}, {(6, 7): 0.7142857142857142}]"
1,3,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 5), (0, 4), (1, 6), (2, 3), (3, 7), (4, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (1, 3, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (1, 7, 1), (1, 4, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (4, 6, 1), (3, 5, 1), (3, 6, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((0, 2), 0.21428571428571427), ((1, 2), 0.1607142857142857), ((5, 6), 0.1607142857142857)]","{(0, 5): 0.1607142857142857, (0, 4): 0.1607142857142857, (0, 2): 0.21428571428571427, (1, 6): 0.1607142857142857, (1, 2): 0.1607142857142857, (2, 3): 0.1607142857142857, (3, 7): 0.1607142857142857, (4, 7): 0.1607142857142857, (5, 6): 0.1607142857142857, (6, 7): 0.21428571428571427}",72,3.596648693084717,"[((0, 5), 0.7083333333333334), ((0, 4), 0.7083333333333334), ((0, 2), 0.6666666666666666), ((1, 6), 0.7083333333333334), ((1, 2), 0.7083333333333334), ((2, 3), 0.7083333333333334), ((3, 7), 0.7083333333333334), ((4, 7), 0.7083333333333334), ((5, 6), 0.7083333333333334), ((6, 7), 0.6666666666666666)]","[{(0, 5): 0.12244897959183672}, {(0, 4): 0.12244897959183672}, {(0, 2): 0.18367346938775508}, {(1, 6): 0.12244897959183672}, {(1, 2): 0.12244897959183672}, {(2, 3): 0.12244897959183672}, {(3, 7): 0.12244897959183672}, {(4, 7): 0.12244897959183672}, {(5, 6): 0.12244897959183672}, {(6, 7): 0.18367346938775508}]","[{(0, 5): 0.7142857142857142}, {(0, 4): 0.7142857142857142}, {(0, 2): 0.8571428571428571}, {(1, 6): 0.7142857142857142}, {(1, 2): 0.7142857142857142}, {(2, 3): 0.7142857142857142}, {(3, 7): 0.7142857142857142}, {(4, 7): 0.7142857142857142}, {(5, 6): 0.7142857142857142}, {(6, 7): 0.8571428571428571}]"
2,1,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 3), (0, 4), (0, 7), (1, 2), (2, 3), (4, 5), (4, 6)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (0, 6, 1), (5, 7, 1), (2, 6, 1), (2, 5, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (1, 5, 1), (5, 6, 1)}","[((1, 5), 0.23214285714285712)]","{(0, 3): 0.30357142857142855, (0, 4): 0.375, (0, 7): 0.25, (1, 2): 0.19642857142857142, (1, 5): 0.23214285714285712, (2, 3): 0.23214285714285712, (4, 5): 0.30357142857142855, (4, 6): 0.25}",6,0.13154053688049316,"[((0, 3), 0.8333333333333334), ((0, 4), 0.8333333333333334), ((0, 7), 1.0), ((1, 2), 0.8333333333333334), ((1, 5), 0.8333333333333334), ((2, 3), 0.8333333333333334), ((4, 5), 0.8333333333333334), ((4, 6), 1.0)]","[{(0, 3): 0.12244897959183672}, {(0, 4): 0.18367346938775508}, {(0, 7): 0.06122448979591836}, {(1, 2): 0.08163265306122448}, {(1, 5): 0.08163265306122448}, {(2, 3): 0.08163265306122448}, {(4, 5): 0.12244897959183672}, {(4, 6): 0.06122448979591836}]","[{(0, 3): 0.7142857142857142}, {(0, 4): 0.8571428571428571}, {(0, 7): 0.5714285714285714}, {(1, 2): 0.5714285714285714}, {(1, 5): 0.5714285714285714}, {(2, 3): 0.5714285714285714}, {(4, 5): 0.7142857142857142}, {(4, 6): 0.5714285714285714}]"
2,2,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 3), (0, 4), (0, 7), (1, 2), (2, 3), (4, 5), (4, 6)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (0, 6, 1), (5, 7, 1), (2, 6, 1), (2, 5, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (1, 5, 1), (5, 6, 1)}","[((5, 7), 0.13095238095238093), ((1, 6), 0.23214285714285712)]","{(0, 3): 0.30357142857142855, (0, 4): 0.25595238095238093, (0, 7): 0.21428571428571427, (1, 2): 0.18452380952380953, (1, 6): 0.23214285714285712, (2, 3): 0.23214285714285712, (4, 5): 0.21428571428571427, (4, 6): 0.30357142857142855, (5, 7): 0.13095238095238093}",23,0.4434034824371338,"[((0, 3), 0.8260869565217391), ((0, 4), 0.6521739130434783), ((0, 7), 0.7391304347826086), ((1, 2), 0.8260869565217391), ((1, 6), 0.8260869565217391), ((2, 3), 0.8260869565217391), ((4, 5), 0.7391304347826086), ((4, 6), 0.8260869565217391), ((5, 7), 0.7391304347826086)]","[{(0, 3): 0.12244897959183672}, {(0, 4): 0.18367346938775508}, {(0, 7): 0.12244897959183672}, {(1, 2): 0.08163265306122448}, {(1, 6): 0.08163265306122448}, {(2, 3): 0.08163265306122448}, {(4, 5): 0.12244897959183672}, {(4, 6): 0.12244897959183672}, {(5, 7): 0.08163265306122448}]","[{(0, 3): 0.7142857142857142}, {(0, 4): 0.8571428571428571}, {(0, 7): 0.7142857142857142}, {(1, 2): 0.5714285714285714}, {(1, 6): 0.5714285714285714}, {(2, 3): 0.5714285714285714}, {(4, 5): 0.7142857142857142}, {(4, 6): 0.7142857142857142}, {(5, 7): 0.5714285714285714}]"
2,3,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 3), (0, 4), (0, 7), (1, 2), (2, 3), (4, 5), (4, 6)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (0, 6, 1), (5, 7, 1), (2, 6, 1), (2, 5, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (1, 5, 1), (5, 6, 1)}","[((1, 7), 0.1607142857142857), ((2, 5), 0.1607142857142857), ((1, 6), 0.1607142857142857)]","{(0, 3): 0.1607142857142857, (0, 4): 0.21428571428571427, (0, 7): 0.1607142857142857, (1, 2): 0.21428571428571427, (1, 7): 0.1607142857142857, (1, 6): 0.1607142857142857, (2, 3): 0.1607142857142857, (2, 5): 0.1607142857142857, (4, 5): 0.1607142857142857, (4, 6): 0.1607142857142857}",72,5.072070598602295,"[((0, 3), 0.7083333333333334), ((0, 4), 0.6666666666666666), ((0, 7), 0.7083333333333334), ((1, 2), 0.6666666666666666), ((1, 7), 0.7083333333333334), ((1, 6), 0.7083333333333334), ((2, 3), 0.7083333333333334), ((2, 5), 0.7083333333333334), ((4, 5), 0.7083333333333334), ((4, 6), 0.7083333333333334)]","[{(0, 3): 0.12244897959183672}, {(0, 4): 0.18367346938775508}, {(0, 7): 0.12244897959183672}, {(1, 2): 0.18367346938775508}, {(1, 7): 0.12244897959183672}, {(1, 6): 0.12244897959183672}, {(2, 3): 0.12244897959183672}, {(2, 5): 0.12244897959183672}, {(4, 5): 0.12244897959183672}, {(4, 6): 0.12244897959183672}]","[{(0, 3): 0.7142857142857142}, {(0, 4): 0.8571428571428571}, {(0, 7): 0.7142857142857142}, {(1, 2): 0.8571428571428571}, {(1, 7): 0.7142857142857142}, {(1, 6): 0.7142857142857142}, {(2, 3): 0.7142857142857142}, {(2, 5): 0.7142857142857142}, {(4, 5): 0.7142857142857142}, {(4, 6): 0.7142857142857142}]"
