added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees
base,"[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11)]",11.26246109197822,8.114284146973104,5.898686257546562,4.233608206481467,3.5753792670224387,3.5392126179547,3.513984243567401,3.075928240108153,1.8625098722152964,1.8036637094999262,1.638623765457699,1.2759349934706317,1.1763132620232044,1.029410325701237,-6.105125711101319e-16,176985
"(7, 12, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (7, 12), (8, 11)]",11.27703863324933,8.127493188747883,6.101282216185103,4.281606704478162,3.8273333161311,3.5747765363038635,3.539071671634397,3.301821224983612,2.714592425910897,1.8582044634599095,1.7536530473655318,1.3376553655285526,1.2414449218649768,1.0640262841567216,2.0742168553467787e-15,398880
"(7, 11, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (7, 11), (8, 11)]",11.26982400065527,8.182484944329403,5.926017687925459,4.497844928641367,3.938429598775773,3.539212629894835,3.5233912391188964,3.2069943791114794,2.638149621102125,1.8622810215143277,1.6662512611943598,1.4341590918204068,1.2372024949634406,1.0777571009529001,4.4094382729301145e-16,404028
"(9, 11, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (9, 11)]",11.271031532767967,8.147644852432354,5.975821200191239,4.593041656354572,3.877854100938961,3.540180200927552,3.514111025848322,3.2518938305203178,2.461869586850447,1.840331205310125,1.716037489988535,1.4426946730781494,1.2195784253299145,1.1479102194615418,-1.2962157658410716e-15,413953
"(9, 10, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (9, 10)]",11.280533719891238,8.11701350576955,6.084745315548107,4.272547432948821,3.968910944275427,3.5682324999006423,3.517045624924154,3.316617999049659,2.558930594497268,1.8577664116291797,1.7837452786475034,1.3632499420444324,1.2591704480155375,1.0514902828584884,-4.08359327666961e-15,401245
"(10, 13, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (10, 13)]",11.290985133559486,8.151891658430541,5.9257526087393355,4.347685430183604,3.9658278452926212,3.572001100634292,3.5240331789611745,3.096534683765971,2.9999999999999996,1.818056271021609,1.65710733885146,1.3586964751131467,1.2605489064195603,1.0308793690272577,-2.533189060612402e-16,389970
"(10, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (10, 14)]",11.279649605137205,8.114284589273497,5.991092755573604,4.582162942180262,4.028041090194287,3.574764895416644,3.5141509767113326,3.076165118973754,2.325459118156321,1.847352348993386,1.7849998800967215,1.6358868901397947,1.2160442890070102,1.0299455001462412,-1.5136120378159465e-15,409653
"(10, 11, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (10, 11)]",11.264247590543595,8.168874470163715,5.930680809334654,4.591868318642959,4.068456021148847,3.549520858958,3.5147511499114366,3.0764077837241537,2.336929968544225,1.836454242531134,1.789230389317599,1.549124057553334,1.2727153250538812,1.05073901457247,-9.345098845502076e-16,414963
"(10, 12, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (10, 12)]",11.26250990815808,8.121681470637677,6.120564662557255,4.357811696444748,4.108150140906477,3.5729606617260994,3.5317674632323923,3.075989926003247,2.333696706603476,1.8605334826478743,1.6966728048009108,1.6184316050789795,1.275782747326723,1.0634467238760912,-3.2108316473141663e-15,419535
"(11, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (11, 14)]",11.270442125319846,8.168051625399576,5.913935276256312,4.443725411612049,4.2312640807397495,3.5451407798490804,3.514120277484608,3.07596940331979,2.342014097626361,1.8595205082179875,1.8035265073752966,1.600990722319886,1.1805312511249924,1.0507679333544635,-8.912295081447175e-16,407925
