added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees,lower_bound_largest_laplacian_eigenv,lower_bound_second_largest_laplacian_eigenv,lower_bound_second_smallest_laplacian_eigenv,lower_bound_for_second_smallest_laplacian_eigenvalue_diam
base,"[(0, 2), (0, 3), (0, 4), (0, 13), (0, 14), (1, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 12), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (4, 10), (5, 8), (5, 11), (5, 13), (6, 9), (6, 11), (6, 12), (8, 10)]",11.109793293032604,7.728611005176817,5.82221009556299,5.552502903150607,5.0332731622604685,3.5490687263599368,2.709240420911673,2.0,1.905930983462717,1.773591355609355,1.5359647459536436,1.3755920861506137,0.963623455090384,0.9405977672782111,5.029386108471248e-16,115952,7.996077409154677,6.82842712474619,0.04370479853238862,-0.0007003128063868528
"(0, 7, 1)","[(0, 2), (0, 3), (0, 4), (0, 13), (0, 14), (0, 7), (1, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 12), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (4, 10), (5, 8), (5, 11), (5, 13), (6, 9), (6, 11), (6, 12), (8, 10)]",11.110225860543107,7.855672753063702,6.5853848293606685,5.59526055685462,5.222947721037226,3.679702525621035,2.7564792035055707,2.4883821644905577,1.9999999999999998,1.824326140271831,1.565194353535322,1.3910253527029464,0.9839757314327242,0.9414228075807064,-1.8015976413934533e-15,207980,7.996077409154677,6.82842712474619,0.04370479853238862,-0.0006738847207870974
"(0, 10, 1)","[(0, 2), (0, 3), (0, 4), (0, 13), (0, 14), (0, 10), (1, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 12), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (4, 10), (5, 8), (5, 11), (5, 13), (6, 9), (6, 11), (6, 12), (8, 10)]",11.134434338924876,7.937964517327108,6.4359297291058075,5.616943033658228,5.056342044212117,4.085700800527414,2.7252815197316727,2.0,1.9064755744732211,1.821521568376011,1.7430341290523792,1.5334046012959965,1.0611381292790678,0.9418300140361048,-1.6927975052649463e-16,222492,7.996077409154677,6.645751311064591,0.04370479853238862,-0.0008985264166766503
"(0, 12, 1)","[(0, 2), (0, 3), (0, 4), (0, 13), (0, 14), (0, 12), (1, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 12), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (4, 10), (5, 8), (5, 11), (5, 13), (6, 9), (6, 11), (6, 12), (8, 10)]",11.110438788302952,8.04899212552482,6.315568991423504,5.66477404654277,5.184941446822926,3.6341426257381784,2.8188182093354377,2.4815231737323598,1.9419347021070863,1.8532623781654345,1.5372455756556376,1.46090809645731,1.0064856037575103,0.940964236434134,2.780562386106207e-16,215192,7.996077409154677,6.82842712474619,0.04370479853238862,-0.0006738847207870974
"(0, 1, 1)","[(0, 2), (0, 3), (0, 4), (0, 13), (0, 14), (0, 1), (1, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 12), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (4, 10), (5, 8), (5, 11), (5, 13), (6, 9), (6, 11), (6, 12), (8, 10)]",11.110196585488104,7.9793015627450234,6.417429420512843,5.596516249456362,5.120800012841333,3.6126002269083264,2.751451110413037,2.000000000000001,2.0,1.9058953268428223,1.753637525345313,1.498373256932606,1.2901770324934103,0.9636216900208283,1.7978162720002112e-15,269072,7.996077409154677,6.82842712474619,0.08740959706477724,-0.0006738847207870974
"(0, 6, 1)","[(0, 2), (0, 3), (0, 4), (0, 13), (0, 14), (0, 6), (1, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 12), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (4, 10), (5, 8), (5, 11), (5, 13), (6, 9), (6, 11), (6, 12), (8, 10)]",11.1105451535782,7.77431892665542,7.501312378056583,5.554753973457351,5.03329895836583,3.573528709034878,2.72278920885953,2.0000000000000004,1.9071340348668415,1.7775501939528584,1.574256782047956,1.5025491444443633,1.0273636639942902,0.9405988726859247,1.4800660024442888e-16,182112,7.996077409154677,6.82842712474619,0.04370479853238862,-0.0006738847207870974
"(0, 9, 1)","[(0, 2), (0, 3), (0, 4), (0, 13), (0, 14), (0, 9), (1, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 12), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (4, 10), (5, 8), (5, 11), (5, 13), (6, 9), (6, 11), (6, 12), (8, 10)]",11.135294182204994,7.892138936951514,6.458786321450865,5.662017506268782,5.265761215512912,3.61343750231615,2.8018905087015926,2.3312934986488205,1.9999999999999998,1.7993887612849733,1.5549119656676793,1.4923260303031614,1.0520113695965683,0.94074220109199,-1.4579840359179467e-16,220076,7.996077409154677,6.645751311064591,0.04370479853238862,-0.0008985264166766503
"(0, 11, 1)","[(0, 2), (0, 3), (0, 4), (0, 13), (0, 14), (0, 11), (1, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 12), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (4, 10), (5, 8), (5, 11), (5, 13), (6, 9), (6, 11), (6, 12), (8, 10)]",11.137047447836746,8.108646068718283,6.185022824880213,5.600334902048627,5.257691769572146,3.6613080146704537,2.713118717951199,2.5218405805385404,1.9332915517368017,1.7747586223601148,1.7462463201303247,1.408529627731907,1.0106861331032229,0.9414774187214808,-1.606363952003024e-16,220564,7.996077409154677,6.645751311064591,0.04370479853238862,-0.0006738847207870974
"(0, 5, 1)","[(0, 2), (0, 3), (0, 4), (0, 13), (0, 14), (0, 5), (1, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 12), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (4, 10), (5, 8), (5, 11), (5, 13), (6, 9), (6, 11), (6, 12), (8, 10)]",11.110402720521469,7.730979212049142,7.409462857090639,5.72389795801868,5.036692999538657,3.549468581859614,2.8081216123335735,1.9999999999999996,1.926383651728932,1.7883758452313083,1.6119832674323438,1.3932604610168167,0.9696611813445513,0.9413096518343438,9.064843053288504e-16,172208,7.996077409154677,6.82842712474619,0.04370479853238862,-0.0006738847207870974
"(0, 8, 1)","[(0, 2), (0, 3), (0, 4), (0, 13), (0, 14), (0, 8), (1, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 12), (2, 14), (3, 5), (3, 6), (3, 7), (3, 9), (4, 10), (5, 8), (5, 11), (5, 13), (6, 9), (6, 11), (6, 12), (8, 10)]",11.109871250174622,8.121533904266197,6.3883010884574105,5.552521124079254,5.28383625612841,3.6503359475660515,3.2183041271093966,2.0,1.9202319575497637,1.7811807893749136,1.581678085982516,1.4684514558956576,0.9823816004128462,0.9413724130029176,-1.0446712798968752e-15,194604,7.996077409154677,6.82842712474619,0.04370479853238862,-0.0006738847207870974
