eigenvalue_1,eigenvalue_2,diff,span_trees
9.61682246726933,7.780544204409133,1.8362782628601968,527995
9.597239463222047,7.775799968815472,1.821439494406575,489838
9.624869303798004,7.780616946963228,1.844252356834776,455943
9.639134935655585,7.789612841240687,1.8495220944148985,494024
9.597234748864285,7.7764693856143685,1.8207653632499161,467759
9.655492218943971,7.784169662104719,1.8713225568392522,491508
9.639136589603455,7.784931378399089,1.8542052112043654,479031
9.595830076224244,7.776530206461525,1.8192998697627187,495442
9.628800614260234,7.77758515920667,1.8512154550535636,528029
9.638998691609256,7.780441813149179,1.8585568784600772,511892
9.65554807994081,7.789476356000266,1.8660717239405447,489447
9.628916142613523,7.780613329608561,1.8483028130049624,510884
9.596548877367745,7.796696590789742,1.7998522865780027,521085
9.599969323595651,7.778558686700211,1.8214106368954406,467358
9.597261209116024,7.811596253284503,1.7856649558315203,473854
