added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees
base,"[(0, 2), (0, 3), (0, 13), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 12), (3, 14), (5, 10), (8, 9), (8, 11), (8, 13), (10, 11)]",12.065688021261069,10.119340493967561,5.62075402471231,4.114980874623685,3.4566775487446018,2.8780584202049657,2.4027286590826185,2.0,1.9999999999999996,1.9999999999999991,1.7766013812524963,1.3482027083206414,1.275510737955313,0.941457129874742,-1.7994116148151022e-16,103552
"(1, 11, 1)","[(0, 2), (0, 3), (0, 13), (1, 2), (1, 4), (1, 11), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 12), (3, 14), (5, 10), (8, 9), (8, 11), (8, 13), (10, 11)]",12.08290580584826,10.119547236206449,5.756560595614951,4.3298107622140725,3.7940587222807354,3.4266385040626566,2.5643518649814245,1.9999999999999998,1.9999999999999987,1.9999999999999978,1.807301001511367,1.5850830867737156,1.3427518789494473,1.1909905415569304,5.70650366455495e-16,248256
"(1, 13, 1)","[(0, 2), (0, 3), (0, 13), (1, 2), (1, 4), (1, 13), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 12), (3, 14), (5, 10), (8, 9), (8, 11), (8, 13), (10, 11)]",12.08280209478615,10.120617172557054,5.727104397112547,4.32261459410783,4.025748272177793,3.218374906377801,2.4031055898102784,2.0,1.9999999999999998,1.999999999999999,1.9999999999999987,1.6531639398190856,1.3441080831851497,1.1023609500663227,-2.185281299631834e-15,246272
"(4, 13, 1)","[(0, 2), (0, 3), (0, 13), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 12), (3, 14), (4, 13), (5, 10), (8, 9), (8, 11), (8, 13), (10, 11)]",12.06568823095133,10.151942179268403,5.704287613890468,4.239280467897246,4.109886352890079,3.2448707767635456,2.407471592025777,2.0000000000000004,2.0,1.9999999999999996,1.941281599765929,1.678945016460815,1.3428921010768229,1.1134540690095807,1.1455632498380846e-16,247184
"(4, 9, 1)","[(0, 2), (0, 3), (0, 13), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 12), (3, 14), (4, 9), (5, 10), (8, 9), (8, 11), (8, 13), (10, 11)]",12.079347826140536,10.143765287479587,5.718086596076796,4.117862619702977,3.9256201477946937,3.4408697678299904,2.497535278834431,2.2880642258200314,2.0000000000000013,2.0000000000000004,1.9999999999999998,1.3724091839333417,1.2918272161343005,1.1246118502533275,-3.3081627563974785e-15,236816
"(4, 11, 1)","[(0, 2), (0, 3), (0, 13), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 12), (3, 14), (4, 11), (5, 10), (8, 9), (8, 11), (8, 13), (10, 11)]",12.065688023323293,10.144759097613564,5.735760529784899,4.459439509005846,3.6844882866518374,3.4077029316761904,2.522863051804454,2.0000000000000013,2.0000000000000004,1.9999999999999998,1.7908931125522274,1.65191002351161,1.3448805840081126,1.1916148500679564,-7.489382808235714e-16,250768
"(6, 13, 1)","[(0, 2), (0, 3), (0, 13), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 12), (3, 14), (5, 10), (6, 13), (8, 9), (8, 11), (8, 13), (10, 11)]",12.079216751386289,10.152254981067943,5.679887508627495,4.147516140005027,4.025760470236019,2.999999999999999,2.8780049933648986,2.386603914197181,1.9999999999999998,1.9999999999999996,1.794395699247827,1.5993421018482776,1.2880015644224183,0.9690158755966612,4.844067752800674e-16,228900
"(6, 11, 1)","[(0, 2), (0, 3), (0, 13), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 12), (3, 14), (5, 10), (6, 11), (8, 9), (8, 11), (8, 13), (10, 11)]",12.079289131042335,10.145081623021762,5.70639308208277,4.385141309927068,3.603405208720956,3.2118088159820712,2.87716455219734,2.3340540113101826,1.9999999999999998,1.9999999999999996,1.778557895196687,1.5724556869202482,1.316692836585422,0.9899558470131287,4.96915790358354e-16,231684
"(7, 11, 1)","[(0, 2), (0, 3), (0, 13), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 12), (3, 14), (5, 10), (7, 11), (8, 9), (8, 11), (8, 13), (10, 11)]",12.07928913104238,10.145081623021781,5.706393082082754,4.385141309927072,3.6034052087209503,3.2118088159820743,2.877164552197337,2.3340540113101844,2.0000000000000004,2.0,1.778557895196684,1.5724556869202484,1.316692836585422,0.9899558470131267,3.3480652398267033e-16,231684
"(7, 13, 1)","[(0, 2), (0, 3), (0, 13), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 12), (3, 14), (5, 10), (7, 13), (8, 9), (8, 11), (8, 13), (10, 11)]",12.079216751386287,10.152254981067921,5.67988750862751,4.147516140005029,4.025760470236021,2.9999999999999973,2.878004993364899,2.3866039141971838,2.0000000000000013,2.0000000000000004,1.7943956992478274,1.59934210184828,1.2880015644224163,0.9690158755966622,-1.8300775112109378e-15,228900
"(11, 14, 1)","[(0, 2), (0, 3), (0, 13), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 12), (3, 14), (5, 10), (8, 9), (8, 11), (8, 13), (10, 11), (11, 14)]",12.079289131042337,10.145081623021737,5.706393082082762,4.3851413099270715,3.6034052087209534,3.2118088159820646,2.8771645521973364,2.33405401131018,2.0,1.9999999999999987,1.7785578951966838,1.572455686920246,1.3166928365854205,0.9899558470131257,1.8743023505920512e-15,231684
"(11, 12, 1)","[(0, 2), (0, 3), (0, 13), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 12), (3, 14), (5, 10), (8, 9), (8, 11), (8, 13), (10, 11), (11, 12)]",12.079289131042344,10.145081623021742,5.706393082082768,4.385141309927077,3.6034052087209565,3.2118088159820672,2.8771645521973395,2.3340540113101818,2.0,1.9999999999999987,1.7785578951966836,1.5724556869202473,1.3166928365854218,0.9899558470131284,-9.163394167412092e-17,231684
"(12, 13, 1)","[(0, 2), (0, 3), (0, 13), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 12), (3, 14), (5, 10), (8, 9), (8, 11), (8, 13), (10, 11), (12, 13)]",12.079216751386296,10.15225498106794,5.6798875086275,4.147516140005027,4.025760470236014,3.0000000000000004,2.8780049933648972,2.386603914197186,2.000000000000001,1.9999999999999998,1.7943956992478265,1.5993421018482812,1.2880015644224185,0.9690158755966627,9.491915174033671e-17,228900
"(13, 14, 1)","[(0, 2), (0, 3), (0, 13), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 12), (3, 14), (5, 10), (8, 9), (8, 11), (8, 13), (10, 11), (13, 14)]",12.079216751386292,10.152254981067943,5.679887508627496,4.147516140005033,4.02576047023602,3.0000000000000036,2.878004993364898,2.3866039141971824,2.0,1.9999999999999996,1.7943956992478245,1.5993421018482767,1.2880015644224183,0.9690158755966612,3.2592834359618074e-15,228900
