added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees
base,"[(0, 2), (0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.212851121480437,7.486309870347304,6.658898060692304,5.168470038489663,4.025168894825002,3.523106513096034,3.369479088854629,2.2145516690225198,2.0000000000000004,2.0,1.806338914907864,1.508046212521595,1.2741162494128464,0.7526633663498299,-2.283151778687896e-15,193968
"(0, 7, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (0, 7), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.214886445990908,7.695316966730554,6.659326242791548,5.345874424450641,5.060456541360653,3.910759789486206,3.3966854679057636,2.251870652202918,1.9999999999999996,1.9999999999999991,1.826322362458881,1.511057376007036,1.3094656223660004,0.8179781082488975,-6.162474557502269e-16,333904
"(0, 10, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (0, 10), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.243887764884075,7.530523203564934,6.665045186175077,5.658229561986641,5.078406025639454,3.629264922575166,3.3933087791581893,2.309442984213004,2.0000000000000004,1.9999999999999993,1.8114329400740286,1.5810002260188007,1.295735111213614,0.8037232944970424,-3.095590052382024e-16,334192
"(0, 4, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (0, 4), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.242379410334548,7.636137693217456,6.707614228103959,5.477493724096544,4.543819196355425,3.7564570778515005,3.4213816220121704,2.5351977175692717,2.0219932572006223,2.000000000000001,2.0000000000000004,1.5961605278302218,1.292309948454022,0.7690555969742379,-1.1722037151473986e-15,363904
"(0, 12, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (0, 12), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.213060755440223,7.613922354170819,6.705186907618741,5.377730914076927,4.855906549575951,3.597567683915829,3.4574672647050058,2.6154290745407933,2.127256474301689,2.0000000000000004,1.8305293502501223,1.5086158239878726,1.3434641060140047,0.7538627414020183,-2.640535619862182e-16,351388
"(0, 1, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (0, 1), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.21959066806162,7.740529233484353,6.663083076884787,5.925325853374979,4.777115002453873,3.5259343272715022,3.4121906535583957,2.3029281855648622,1.9999999999999998,1.9999999999999991,1.8254673244443418,1.5258965086285772,1.276044932768017,0.8058942335046899,-1.3718592549063898e-16,315760
"(0, 9, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (0, 9), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.213033283370002,7.6191109578627065,6.6855944486480565,5.430722617889533,4.815617529154273,3.607957919228296,3.42917398678946,2.641419388823153,2.12549515686938,2.0000000000000004,1.829505055836351,1.5569896527012053,1.2761560338032116,0.7692239690244014,6.840564802455019e-16,352348
"(0, 14, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (0, 14), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.213033283369967,7.6191109578626985,6.685594448648061,5.4307226178895505,4.815617529154288,3.607957919228291,3.4291739867894617,2.6414193888231536,2.1254951568693823,1.9999999999999996,1.829505055836351,1.5569896527012042,1.2761560338032125,0.7692239690244014,2.7167954403554526e-16,352348
"(0, 11, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (0, 11), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.23254560229271,7.67783438580343,6.685613740031688,5.28499373797014,4.775627387898872,3.7821342605855715,3.5181993148736797,2.3616910807575766,2.000000000000001,2.0,1.8271045094150442,1.6722534732146077,1.3512914944792582,0.8307110126774664,1.4833698216249873e-15,381024
"(0, 8, 1)","[(0, 2), (0, 3), (0, 5), (0, 6), (0, 8), (1, 2), (1, 4), (1, 5), (1, 13), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 12), (2, 14), (3, 4), (3, 8), (3, 10), (3, 12), (5, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 13), (10, 11)]",10.213060755440218,7.613922354170826,6.70518690761875,5.37773091407693,4.855906549575958,3.5975676839158206,3.4574672647050133,2.6154290745407933,2.1272564743016935,1.9999999999999998,1.8305293502501234,1.5086158239878733,1.343464106014007,0.7538627414020197,-1.2671025600019407e-16,351388
