added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees
"(1, 14, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (1, 14), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.074734417872522,7.721686531857879,6.168411680508764,5.8372868298847,4.214141872476442,3.5227229010475085,2.7475476808072057,2.0000000000000004,2.0,2.0,1.999999999999998,1.5180333265735868,1.2005448046130207,0.9948899543584087,-9.04315816695333e-16,264832
"(1, 9, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (1, 9), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.05542220220146,7.610502387012407,6.288167796645091,6.003753836826597,3.959643610405406,3.5432526014749794,2.712055030175054,2.3200847034805414,2.0,2.0,1.9999999999999991,1.3402729594313487,1.2343240240957896,0.9325208482513337,3.8217154777562615e-16,251584
"(1, 12, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (1, 12), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.055605814656397,7.782639629357841,6.1773223908759345,5.898477445403307,3.9573241341281515,3.5432476415079597,2.617043600317677,2.4030736291112,2.0,1.9999999999999998,1.9999999999999993,1.3928898067280446,1.1255069417143215,1.0468689661991593,-1.3639679933602644e-15,263872
"(1, 7, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (1, 7), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.055422202201463,7.610502387012409,6.288167796645091,6.003753836826595,3.959643610405407,3.543252601474982,2.712055030175052,2.320084703480541,2.0000000000000018,2.0000000000000004,2.0000000000000004,1.3402729594313472,1.234324024095789,0.9325208482513353,1.8243161944512876e-15,251584
"(1, 5, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (1, 5), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.055605814656397,7.782639629357839,6.177322390875942,5.898477445403314,3.9573241341281524,3.5432476415079606,2.61704360031768,2.4030736291111996,2.0,1.9999999999999993,1.999999999999999,1.392889806728045,1.1255069417143246,1.046868966199163,8.401966183045114e-16,263872
"(1, 10, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (1, 10), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.055605814656404,7.782639629357836,6.1773223908759345,5.898477445403309,3.9573241341281524,3.5432476415079597,2.6170436003176825,2.403073629111199,2.0000000000000004,1.9999999999999998,1.9999999999999984,1.3928898067280473,1.125506941714323,1.0468689661991606,-1.5766592389955566e-15,263872
"(1, 8, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (1, 8), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.055422202201465,7.610502387012397,6.288167796645095,6.0037538368265855,3.9596436104054056,3.5432526014749834,2.7120550301750503,2.3200847034805405,2.0000000000000004,2.0,1.9999999999999993,1.3402729594313483,1.23432402409579,0.9325208482513356,9.994534404851257e-16,251584
"(2, 13, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",13.033944692555487,7.4441453908157555,6.028998453708497,5.509458610490123,4.354626085035241,3.505444912477843,2.4635553025704633,2.000000000000001,2.0000000000000004,2.0,1.9999999999999996,1.5661390641418624,1.1761810844303104,0.917506403774463,4.511070801674904e-16,218496
"(2, 6, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 6), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",13.025215861541898,7.41211976983014,6.018712584018258,5.381486464438667,3.9999999999999987,3.9175319181824966,2.4329112756364695,2.0000000000000013,2.0000000000000004,2.0,1.999999999999999,1.509102051327289,1.260344149256291,1.0425759257684981,6.979525664814874e-16,252160
"(2, 14, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 14), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",13.047790610746771,7.400161181157563,6.096870122845319,5.331559768563218,4.005050897658638,3.5129441741630405,2.835139793652731,2.000000000000002,2.0000000000000004,2.0000000000000004,1.9999999999999993,1.6162874966600647,1.224623093867351,0.9295728606852949,2.0174832661283904e-16,245712
"(3, 7, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (3, 7), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.054320115709231,7.494522788653139,6.018777449839504,5.3903886200094036,4.669648459228699,3.8591893176624668,2.565969431772681,2.357199342531726,2.000000000000001,2.0,1.9999999999999996,1.412702416762609,1.2264266729066515,0.9508553849239041,-5.589141349604685e-16,280704
"(3, 10, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (3, 10), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.054367618053595,7.416450661990436,6.148465461418919,5.4567601307750415,4.57365062913961,3.8522970352976356,2.523071502141514,2.371890393975059,2.0000000000000004,1.9999999999999998,1.9999999999999996,1.3403651238229488,1.162594186958799,1.100087256426438,1.671785072062459e-15,289152
"(3, 9, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (3, 9), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.054320115709237,7.4945227886531285,6.018777449839492,5.390388620009397,4.669648459228697,3.8591893176624685,2.56596943177268,2.3571993425317257,2.0000000000000013,2.0,1.9999999999999996,1.412702416762609,1.2264266729066515,0.9508553849239059,-3.425043580690684e-15,280704
"(3, 12, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (3, 12), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.054367618053593,7.416450661990429,6.148465461418909,5.4567601307750335,4.573650629139611,3.852297035297633,2.523071502141516,2.3718903939750633,2.000000000000001,1.9999999999999996,1.999999999999999,1.3403651238229517,1.1625941869587992,1.1000872564264386,2.654854627091019e-15,289152
"(3, 4, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (3, 4), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.0546048035572,8.187367870436962,6.043940933935545,5.819094570684476,4.008365607998982,3.861720628596666,2.406638367564495,2.000000000000003,2.0000000000000004,2.0000000000000004,2.0,1.4606193985525289,1.200286606550072,0.9573612121230531,1.1671869919827077e-16,231504
"(3, 11, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (3, 11), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.054269695148724,7.562294425110415,6.019630002143901,5.478306904074176,4.792885631786914,3.8494151590585632,2.6504183997097828,2.0000000000000018,2.000000000000001,2.0000000000000004,2.0000000000000004,1.4895555144113963,1.1336914084302907,0.9695328601258475,8.53228121026307e-16,256720
"(3, 14, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (3, 14), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.067532180455764,7.4316558051398784,6.1754549307019175,5.538278674323388,4.321894654693354,3.912613430238732,2.6453691224944658,2.0000000000000018,2.000000000000001,2.0000000000000004,2.0,1.7113711702193393,1.173623967162773,1.0222060645704225,-8.416611256524119e-16,300480
"(3, 13, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (3, 13), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.071984392726629,7.407161841747901,6.049869339199437,5.353012715327256,5.277902152983151,3.653922577295148,2.473305551693757,2.000000000000002,2.0000000000000018,2.000000000000001,2.0000000000000004,1.614024657010423,1.1307991595057083,0.9680176125105805,-9.158943293937294e-16,260304
"(3, 5, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (3, 5), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.054367618053591,7.416450661990429,6.148465461418906,5.456760130775035,4.573650629139604,3.8522970352976325,2.523071502141515,2.3718903939750593,2.000000000000001,2.0000000000000004,1.9999999999999996,1.3403651238229517,1.1625941869587983,1.1000872564264392,-5.361187604028011e-16,289152
"(3, 8, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (3, 8), (4, 7), (4, 8), (4, 9), (4, 11), (11, 13), (13, 14)]",12.054320115709228,7.494522788653119,6.018777449839483,5.390388620009408,4.669648459228706,3.8591893176624743,2.56596943177268,2.357199342531725,2.000000000000001,2.0000000000000004,1.9999999999999998,1.4127024167626072,1.2264266729066506,0.950855384923907,-8.972332628177275e-16,280704
"(4, 13, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (4, 13), (11, 13), (13, 14)]",12.06864597078824,8.102864683367681,6.130504116609423,5.827335016297249,4.274590837439716,3.5058072408766128,2.4539528206865504,2.0000000000000013,2.000000000000001,2.0000000000000004,1.9999999999999996,1.4779852658686512,1.240647494115115,0.9176665539507856,-1.2983217223104019e-15,230592
"(4, 10, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (4, 10), (11, 13), (13, 14)]",12.054297290198067,8.267046780610139,6.039318322202781,5.538268836870688,3.9456869305437627,3.50509048564497,2.6949324044408107,2.399328509016447,2.000000000000001,1.9999999999999991,1.9999999999999982,1.439462942881932,1.154568964209772,0.9619985333806409,-1.2535588542934153e-15,254160
"(4, 5, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (4, 5), (11, 13), (13, 14)]",12.05429729019806,8.267046780610118,6.039318322202784,5.538268836870687,3.9456869305437587,3.505090485644973,2.694932404440808,2.399328509016446,2.0000000000000004,1.9999999999999996,1.9999999999999993,1.4394629428819337,1.1545689642097732,0.9619985333806416,-1.2431125091104208e-15,254160
"(4, 12, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (4, 12), (11, 13), (13, 14)]",12.054297290198061,8.26704678061012,6.039318322202786,5.538268836870687,3.94568693054376,3.505090485644971,2.6949324044408116,2.3993285090164473,2.0,1.9999999999999998,1.9999999999999987,1.4394629428819326,1.1545689642097718,0.9619985333806402,1.0671582003185691e-16,254160
"(4, 14, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (4, 14), (11, 13), (13, 14)]",12.064629786493768,8.31046870690639,6.0415580248924305,5.452836886252163,3.9706429687796274,3.504958958215814,2.827446900467923,2.0000000000000013,2.0000000000000004,1.9999999999999996,1.9999999999999991,1.5996292330861606,1.2890456140000701,0.938782920905683,1.321540382030693e-15,268368
"(4, 6, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (4, 6), (11, 13), (13, 14)]",12.067955231682127,8.177712984211883,6.033550841907527,5.642136576611932,3.9283790225908075,3.820055168044263,2.4372167763235906,2.0000000000000013,2.0000000000000004,1.9999999999999998,1.999999999999999,1.6675033481720423,1.2353148371991343,0.9901752132567287,1.0072765222940492e-15,267328
"(5, 13, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (5, 13), (11, 13), (13, 14)]",12.068993775409664,7.444380020215187,6.237790098270067,5.441860049719605,4.452509312915375,3.508515852600628,2.8307689310911526,2.3697528653015767,1.9999999999999998,1.999999999999999,1.9999999999999962,1.5658097376589541,1.1374230237478975,0.9421963330699139,3.7371295828160316e-15,286032
"(5, 8, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (5, 8), (11, 13), (13, 14)]",12.054250062492956,7.433828660528527,6.12152681971231,5.347318995418573,3.9198848126507677,3.7200039215285305,3.504765805446068,2.372166557439812,2.000000000000001,2.0000000000000004,1.9999999999999996,1.4066299087703613,1.1756581777938864,0.943966278218197,1.0474522447965779e-15,296064
"(5, 11, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (5, 11), (11, 13), (13, 14)]",12.054503480370922,7.4769859017481135,6.1096922442736785,5.3330875272853016,4.7301756587446615,3.5202456626806806,2.9715994559270222,2.248332317311349,2.0,1.9999999999999998,1.9999999999999993,1.4824447742120141,1.1236584509272929,0.9492745265189827,2.232402392725392e-15,275536
"(5, 14, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (5, 14), (11, 13), (13, 14)]",12.064894283559276,7.4022934834055585,6.019474670720225,5.362558682782724,4.385662898809305,3.5083877918822663,3.3946158932878765,2.237188156979437,2.000000000000001,2.0000000000000004,2.0000000000000004,1.5473140141126958,1.160463864884818,0.9171462595758129,-1.2260389851409693e-15,295872
"(5, 9, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (5, 9), (11, 13), (13, 14)]",12.054250062492962,7.4338286605285395,6.121526819712312,5.347318995418577,3.91988481265077,3.720003921528534,3.5047658054460675,2.3721665574398156,2.0000000000000004,2.0000000000000004,1.9999999999999998,1.4066299087703635,1.1756581777938893,0.9439662782181953,-1.4876378169484775e-17,296064
"(5, 6, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (5, 6), (11, 13), (13, 14)]",12.068222826443009,7.406776305053805,6.1245827857209045,5.346167788521457,4.269318190759446,3.898122625300179,2.774440270890486,2.3544480319742145,2.000000000000001,2.000000000000001,1.9999999999999993,1.3380337931914352,1.3194749317135441,1.1004124504315171,-1.9262815455819268e-16,329680
"(5, 12, 1)","[(0, 2), (0, 5), (0, 10), (0, 12), (0, 14), (1, 2), (1, 3), (1, 4), (1, 6), (1, 13), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 6), (4, 7), (4, 8), (4, 9), (4, 11), (5, 12), (11, 13), (13, 14)]",12.054244372443648,7.400116083425316,6.0186041612936885,5.331559174031753,3.999999999999999,3.918777346043443,3.5048225147826617,2.403469197109427,2.0000000000000013,1.9999999999999996,1.999999999999999,1.329134229393082,1.1225430479266596,0.9167298735503265,1.2320785800230446e-15,275712
