added,edges,eigenvalues,span_trees
"(1, 6, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (1, 6), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[ 7.45026578e+00  5.47329902e+00  3.30984370e+00  3.05111914e+00
  2.45781146e+00  2.00000000e+00  1.49399862e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.84915125e-01  5.18537158e-01
  2.94935991e-01  1.65274003e-01 -1.85397785e-16]",4
"(1, 14, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (1, 14), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[ 7.47375349e+00  5.45764755e+00  3.19415400e+00  2.86641806e+00
  2.46412873e+00  2.41662655e+00  1.49270183e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.56214829e-01  4.94833779e-01
  2.94543173e-01  1.88978010e-01 -3.61786588e-16]",4
"(1, 4, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (1, 4), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[ 7.47375349e+00  5.45764755e+00  3.19415400e+00  2.86641806e+00
  2.46412873e+00  2.41662655e+00  1.49270183e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.56214829e-01  4.94833779e-01
  2.94543173e-01  1.88978010e-01 -2.33479730e-16]",4
"(1, 9, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (1, 9), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[7.41717682e+00 5.44663514e+00 3.18580208e+00 3.00000000e+00
 2.50405154e+00 2.44582968e+00 1.49994897e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 5.66884387e-01 4.94063240e-01
 2.74717292e-01 1.64890851e-01 9.99524751e-17]",3
"(1, 7, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (1, 7), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[7.41717682e+00+0.00000000e+00j 5.44663514e+00+0.00000000e+00j
 3.18580208e+00+0.00000000e+00j 3.00000000e+00+0.00000000e+00j
 2.50405154e+00+0.00000000e+00j 2.44582968e+00+0.00000000e+00j
 1.49994897e+00+0.00000000e+00j 1.00000000e+00+7.64243015e-17j
 1.00000000e+00-7.64243015e-17j 1.00000000e+00+0.00000000e+00j
 5.66884387e-01+0.00000000e+00j 4.94063240e-01+0.00000000e+00j
 2.74717292e-01+0.00000000e+00j 1.64890851e-01+0.00000000e+00j
 4.25476823e-16+0.00000000e+00j]",3
"(1, 10, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (1, 10), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[ 7.43594443e+00+0.00000000e+00j  5.48588095e+00+0.00000000e+00j
  3.30139049e+00+0.00000000e+00j  3.14541613e+00+0.00000000e+00j
  2.47945068e+00+0.00000000e+00j  1.87253964e+00+0.00000000e+00j
  1.48117318e+00+0.00000000e+00j  1.00000000e+00+0.00000000e+00j
  1.00000000e+00+1.34276148e-16j  1.00000000e+00-1.34276148e-16j
  7.13409337e-01+0.00000000e+00j  5.66404110e-01+0.00000000e+00j
  3.18073833e-01+0.00000000e+00j  2.00317219e-01+0.00000000e+00j
 -1.32388703e-16+0.00000000e+00j]",5
"(1, 13, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (1, 13), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[ 7.43898926e+00  5.45978564e+00  3.61803399e+00  2.61803399e+00
  2.46783518e+00  2.22795244e+00  1.38196601e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.08900130e-01  5.11172668e-01
  3.81966011e-01  1.85364681e-01 -5.56479190e-16]",5
"(1, 8, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (1, 8), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (11, 12), (12, 13)]","[ 7.47375349e+00  5.45764755e+00  3.19415400e+00  2.86641806e+00
  2.46412873e+00  2.41662655e+00  1.49270183e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.56214829e-01  4.94833779e-01
  2.94543173e-01  1.88978010e-01 -3.44513312e-16]",4
"(4, 8, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (4, 8), (5, 6), (11, 12), (12, 13)]","[ 7.41717682e+00  5.44663514e+00  3.18580208e+00  3.00000000e+00
  2.50405154e+00  2.44582968e+00  1.49994897e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  5.66884387e-01  4.94063240e-01
  2.74717292e-01  1.64890851e-01 -1.39271779e-16]",3
"(4, 13, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (4, 13), (5, 6), (11, 12), (12, 13)]","[ 7.42586645e+00  5.49621869e+00  3.56236388e+00  2.61803399e+00
  2.50262327e+00  2.28109244e+00  1.32237659e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.11181421e-01  5.57725114e-01
  3.81966011e-01  2.40552143e-01 -5.14573600e-16]",6
"(4, 10, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (4, 10), (5, 6), (11, 12), (12, 13)]","[7.42809160e+00 5.53724343e+00 3.19397655e+00 3.08508863e+00
 2.48715379e+00 2.00000000e+00 1.49987656e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.80177887e-01 5.41203421e-01
 2.78372816e-01 1.68815325e-01 7.69001280e-16]",4
"(4, 7, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (4, 7), (5, 6), (11, 12), (12, 13)]","[ 7.47375349e+00  5.45764755e+00  3.19415400e+00  2.86641806e+00
  2.46412873e+00  2.41662655e+00  1.49270183e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.56214829e-01  4.94833779e-01
  2.94543173e-01  1.88978010e-01 -4.03245676e-16]",4
"(4, 9, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (4, 9), (5, 6), (11, 12), (12, 13)]","[ 7.47375349e+00  5.45764755e+00  3.19415400e+00  2.86641806e+00
  2.46412873e+00  2.41662655e+00  1.49270183e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.56214829e-01  4.94833779e-01
  2.94543173e-01  1.88978010e-01 -4.42314945e-16]",4
"(4, 14, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (4, 14), (5, 6), (11, 12), (12, 13)]","[ 7.41717682e+00  5.44663514e+00  3.18580208e+00  3.00000000e+00
  2.50405154e+00  2.44582968e+00  1.49994897e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  5.66884387e-01  4.94063240e-01
  2.74717292e-01  1.64890851e-01 -3.12254807e-16]",3
"(4, 6, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (4, 6), (5, 6), (11, 12), (12, 13)]","[ 7.42059703e+00  5.52077342e+00  3.31081125e+00  3.13253144e+00
  2.45031667e+00  1.85945865e+00  1.49809779e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.06852135e-01  5.63098020e-01
  3.53843742e-01  1.83619853e-01 -1.38595798e-15]",5
"(6, 9, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (6, 9), (11, 12), (12, 13)]","[ 7.45026578e+00  5.47329902e+00  3.30984370e+00  3.05111914e+00
  2.45781146e+00  2.00000000e+00  1.49399862e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.84915125e-01  5.18537158e-01
  2.94935991e-01  1.65274003e-01 -1.55908158e-16]",4
"(6, 7, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (6, 7), (11, 12), (12, 13)]","[ 7.45026578e+00  5.47329902e+00  3.30984370e+00  3.05111914e+00
  2.45781146e+00  2.00000000e+00  1.49399862e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.84915125e-01  5.18537158e-01
  2.94935991e-01  1.65274003e-01 -1.14452639e-16]",4
"(6, 10, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (6, 10), (11, 12), (12, 13)]","[7.41928296e+00 5.44783810e+00 3.55991779e+00 3.17901602e+00
 2.44996505e+00 1.50790922e+00 1.32618059e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 4.99404053e-01
 4.18198616e-01 1.92287604e-01 4.77892725e-16]",6
"(6, 8, 1)","[(0, 1), (0, 2), (0, 5), (0, 7), (0, 9), (0, 11), (2, 3), (2, 4), (2, 8), (2, 14), (3, 10), (5, 6), (6, 8), (11, 12), (12, 13)]","[ 7.42059703e+00  5.52077342e+00  3.31081125e+00  3.13253144e+00
  2.45031667e+00  1.85945865e+00  1.49809779e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.06852135e-01  5.63098020e-01
  3.53843742e-01  1.83619853e-01 -4.05158586e-16]",5
