eigenvalue_1,eigenvalue_2,diff,span_trees
9.213365229999829,7.405657275379993,1.8077079546198354,476568
9.216140933777423,7.353422673015946,1.8627182607614765,474412
9.20826720579111,7.344757985571238,1.8635092202198713,505789
9.267763003572476,7.181575802931541,2.0861872006409348,477052
9.297277969277463,7.2305914341966115,2.0666865350808514,559174
9.36784010069844,7.191348521740136,2.176491578958305,569254
9.33409492580779,7.20095293856996,2.1331419872378294,504508
8.452457791940514,7.150223632270438,1.3022341596700757,581071
8.467099145616576,7.179153176075077,1.2879459695414992,669544
8.658929893888805,7.368367819010476,1.2905620748783289,491604
8.45827031709491,7.274440083783347,1.1838302333115625,567450
8.501170790912498,7.153533604532818,1.3476371863796803,580153
8.53900618826427,7.277201355577017,1.261804832687253,526702
8.53711796278801,7.165426691115561,1.3716912716724483,558910
8.451949693442652,7.176235806756815,1.2757138866858364,500266
8.471983292118143,7.241765130614533,1.2302181615036094,607258
8.519500667600674,7.14654696139293,1.3729537062077437,603043
8.692575221717803,7.839046679981048,0.8535285417367549,523573
8.677774618065671,7.873044589877545,0.8047300281881258,498304
8.802113294688297,7.639870991067221,1.1622423036210758,530740
8.70400855966288,8.175513839090252,0.5284947205726276,426406
8.814791297831588,7.680733843056968,1.13405745477462,600982
8.725272369181898,7.633576679075187,1.091695690106711,535462
8.604342905719438,8.055413479700794,0.5489294260186437,418894
8.858242372934134,7.576716739755651,1.2815256331784832,501316
8.469330699521844,7.63644017167581,0.8328905278460343,449044
8.63433261645702,7.218372274290055,1.4159603421669642,496612
8.484994474025463,7.445627288813421,1.0393671852120416,531223
8.501623699265819,7.509899647866659,0.9917240513991601,568786
8.537876519386018,7.420287443007932,1.1175890763780858,560974
8.601113480718722,7.227346569308265,1.3737669114104563,536089
8.536851713360424,7.512936555908587,1.0239151574518361,507508
8.47025503791507,7.325418704721601,1.144836333193469,525049
8.563087910520382,7.424914869933895,1.1381730405864872,558796
8.47281957832363,7.35209396169702,1.1207256166266104,503176
8.489799194500927,7.856297203801371,0.633501990699556,477820
8.502764083210467,7.552333614573349,0.9504304686371183,528823
8.593578695777715,7.179622454908668,1.4139562408690471,523044
8.564203463422068,7.402030607924306,1.1621728554977615,617446
8.519220710693126,7.355447692962116,1.1637730177310104,565030
8.478411333878672,7.16206807932412,1.3163432545545515,529482
8.452969503735261,7.161943742249302,1.291025761485959,592083
8.4629883943889,7.163229722066534,1.2997586723223655,663576
8.499985401613515,7.188490171642112,1.3114952299714027,529810
8.523979967311469,7.192809903904738,1.3311700634067307,614847
8.45648345380067,7.204399940372642,1.252083513428028,591397
8.545819072243459,7.237814018107374,1.3080050541360855,580714
8.4521272963692,7.420635940496079,1.0314913558731211,503470
8.454944355504553,7.320306975329749,1.1346373801748042,626287
8.52095510578248,7.232356989605229,1.2885981161772513,568939
8.452795140175034,7.150716309681763,1.3020788304932713,560107
8.503207306526448,7.15266961293053,1.3505376935959186,607650
8.464639156544564,7.24269788376808,1.2219412727764842,658875
8.461153742107054,7.18975621134941,1.2713975307576444,723321
8.478375265658483,7.236235774325923,1.2421394913325603,664353
8.489618081668391,7.145536618242653,1.3440814634257379,609400
8.454997497272537,7.215762343885818,1.2392351533867183,547317
8.461958539141463,7.490774063598627,0.9711844755428363,625888
8.480286455651134,7.388304238380018,1.0919822172711164,562804
8.452305540835493,7.318180419167075,1.1341251216684176,568555
8.541474275460079,7.198489444432994,1.3429848310270849,537546
8.467941329509008,7.193873286505874,1.2740680430031341,651687
8.520125835785153,7.172205491986672,1.3479203437984815,583783
8.453062258434915,7.161775411813033,1.2912868466218823,615328
8.486760321434858,7.252472392443478,1.23428792899138,620083
8.470231232113138,7.1590142433960455,1.3112169887170921,708345
8.456857169026803,7.193832583513034,1.2630245855137687,687177
8.464671049040833,7.153877230668194,1.3107938183726384,673276
8.453941734496306,7.186713346572164,1.267228387924142,578608
8.47530050882071,7.323915815349185,1.1513846934715257,610969
8.460032793712271,7.398020539111864,1.0620122546004067,591574
8.474009121064467,7.3034948730885905,1.170514247975877,625606
8.46879104232741,7.233009027129697,1.2357820151977137,689620
8.503999098477992,7.146732302026751,1.357266796451241,580605
8.456206848274524,7.155081982923013,1.301124865351511,773346
8.454852496425243,7.144669355172682,1.310183141252561,710196
8.453230426443616,7.26109662805951,1.1921337983841056,674143
8.462363598266581,7.2046953103120615,1.2576682879545196,701863
8.460531772915699,7.267688823892238,1.1928429490234613,639409
