eigenvalue_1,eigenvalue_2,span_trees
5.797082095574634,4.423161735904741,6
5.875795995704028,4.417942278213941,4
5.807714217121934,4.52751887062148,4
5.757951857045052,4.4118163155638825,3
5.797082095574636,4.423161735904741,6
5.7970820955746145,4.423161735904744,6
5.7970820955746305,4.42316173590474,6
5.784075697745202,4.411820277573246,5
5.7840756977452035,4.411820277573252,5
5.784075697745205,4.411820277573252,5
5.875795995704056,4.417942278213952,4
5.776486858841809,4.49344269246267,5
5.784075697745205,4.41182027757325,5
5.797082095574627,4.423161735904744,6
5.807714217121937,4.527518870621499,4
5.797082095574625,4.4231617359047375,6
5.7970820955746145,4.423161735904744,6
5.797082095574623,4.4231617359047375,6
5.757951857045036,4.411816315563895,3
5.757951857045038,4.414213562373101,7
5.7586260214256635,4.506710778351433,7
5.757951857045054,4.4142135623730985,7
5.758626021425666,4.50671077835143,7
5.758626021425658,4.506710778351438,7
5.758626021425658,4.506710778351434,7
5.75795185704505,4.414213562373092,7
5.757951857045043,4.414213562373098,7
5.757951857045039,4.411816315563885,3
