id,k,algorithm,nodes,edges,complementer_edges,betweenness_centrality (new edges),betweenness_centrality (all edges),number_of_spanning_trees,time,spanning_edge_betweenness_centrality
0,1,greedy,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 8), (2, 4), (2, 7), (3, 4), (3, 5), (3, 6), (3, 7), (3, 9), (4, 5), (4, 6), (5, 6), (5, 9), (6, 9), (7, 8)]","{(4, 7, 1), (1, 3, 1), (4, 9, 1), (6, 7, 1), (8, 9, 1), (0, 8, 1), (5, 8, 1), (2, 3, 1), (1, 9, 1), (1, 7, 1), (3, 8, 1), (2, 9, 1), (1, 2, 1), (5, 7, 1), (0, 9, 1), (2, 6, 1), (2, 5, 1), (6, 8, 1), (4, 8, 1), (7, 9, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (2, 8, 1)}","[((8, 9), 0.09166666666666667)]","{(0, 1): 0.07481481481481482, (0, 2): 0.08685185185185185, (0, 3): 0.06277777777777778, (0, 5): 0.05537037037037036, (0, 6): 0.047962962962962964, (1, 4): 0.07481481481481482, (1, 6): 0.05925925925925927, (1, 8): 0.11111111111111112, (2, 4): 0.08685185185185185, (2, 7): 0.07962962962962962, (3, 4): 0.06277777777777778, (3, 5): 0.044444444444444446, (3, 6): 0.05185185185185185, (3, 7): 0.12129629629629629, (3, 9): 0.06759259259259259, (4, 5): 0.05537037037037036, (4, 6): 0.047962962962962964, (5, 6): 0.02962962962962963, (5, 9): 0.06481481481481481, (6, 9): 0.06481481481481481, (7, 8): 0.09166666666666667, (8, 9): 0.09166666666666667}",67675,10.78100061416626,"[((0, 1), 0.40849649057997783), ((0, 2), 0.49013668267454746), ((0, 3), 0.3380864425563354), ((0, 5), 0.3611377909124492), ((0, 6), 0.3286294791281862), ((1, 4), 0.40849649057997783), ((1, 6), 0.37850018470631697), ((1, 8), 0.5292205393424455), ((2, 4), 0.49013668267454746), ((2, 7), 0.5605467306981898), ((3, 4), 0.3380864425563354), ((3, 5), 0.31932028075360175), ((3, 6), 0.29937199852234947), ((3, 7), 0.49553010712966383), ((3, 9), 0.37657923900997414), ((4, 5), 0.3611377909124492), ((4, 6), 0.3286294791281862), ((5, 6), 0.31606944957517547), ((5, 9), 0.39785740672330994), ((6, 9), 0.3792390099741411), ((7, 8), 0.5685260435906908), ((8, 9), 0.5262652382711489)]"
0,2,greedy,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 8), (2, 4), (2, 7), (3, 4), (3, 5), (3, 6), (3, 7), (3, 9), (4, 5), (4, 6), (5, 6), (5, 9), (6, 9), (7, 8)]","{(4, 7, 1), (1, 3, 1), (4, 9, 1), (6, 7, 1), (8, 9, 1), (0, 8, 1), (5, 8, 1), (2, 3, 1), (1, 9, 1), (1, 7, 1), (3, 8, 1), (2, 9, 1), (1, 2, 1), (5, 7, 1), (0, 9, 1), (2, 6, 1), (2, 5, 1), (6, 8, 1), (4, 8, 1), (7, 9, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (2, 8, 1)}","[((8, 9), 0.11111111111111112), ((2, 8), 0.07407407407407407)]","{(0, 1): 0.06, (0, 2): 0.08592592592592593, (0, 3): 0.060000000000000005, (0, 5): 0.05259259259259259, (0, 6): 0.04518518518518518, (1, 4): 0.060000000000000005, (1, 6): 0.05925925925925927, (1, 8): 0.0962962962962963, (2, 4): 0.08592592592592593, (2, 7): 0.05185185185185185, (2, 8): 0.07407407407407407, (3, 4): 0.06, (3, 5): 0.044444444444444446, (3, 6): 0.05185185185185185, (3, 7): 0.11851851851851852, (3, 9): 0.05925925925925926, (4, 5): 0.05259259259259259, (4, 6): 0.04518518518518518, (5, 6): 0.02962962962962963, (5, 9): 0.05925925925925926, (6, 9): 0.05925925925925926, (7, 8): 0.06666666666666667, (8, 9): 0.11111111111111112}",119285,21.663039207458496,"[((0, 1), 0.39896885610093474), ((0, 2), 0.43514272540554133), ((0, 3), 0.33617806094647273), ((0, 5), 0.3593159240474494), ((0, 6), 0.326076204049126), ((1, 4), 0.39896885610093474), ((1, 6), 0.37628369032149894), ((1, 8), 0.4705117994718531), ((2, 4), 0.43514272540554133), ((2, 7), 0.479775327995976), ((2, 8), 0.4326612734207989), ((3, 4), 0.33617806094647273), ((3, 5), 0.3193192773609423), ((3, 6), 0.29932514565955487), ((3, 7), 0.4954939849939221), ((3, 9), 0.37087647231420545), ((4, 5), 0.3593159240474494), ((4, 6), 0.326076204049126), ((5, 6), 0.3160078802867083), ((5, 9), 0.392002347319445), ((6, 9), 0.374523200737729), ((7, 8), 0.4843023012113845), ((8, 9), 0.477553757806933)]"
0,3,greedy,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(0, 1), (0, 2), (0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 8), (2, 4), (2, 7), (3, 4), (3, 5), (3, 6), (3, 7), (3, 9), (4, 5), (4, 6), (5, 6), (5, 9), (6, 9), (7, 8)]","{(4, 7, 1), (1, 3, 1), (4, 9, 1), (6, 7, 1), (8, 9, 1), (0, 8, 1), (5, 8, 1), (2, 3, 1), (1, 9, 1), (1, 7, 1), (3, 8, 1), (2, 9, 1), (1, 2, 1), (5, 7, 1), (0, 9, 1), (2, 6, 1), (2, 5, 1), (6, 8, 1), (4, 8, 1), (7, 9, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (2, 8, 1)}","[((8, 9), 0.11111111111111112), ((2, 8), 0.07222222222222223), ((1, 7), 0.05925925925925926)]","{(0, 1): 0.06370370370370369, (0, 2): 0.08037037037037037, (0, 3): 0.05444444444444444, (0, 5): 0.05259259259259259, (0, 6): 0.04518518518518518, (1, 4): 0.06370370370370369, (1, 6): 0.06851851851851852, (1, 8): 0.07222222222222223, (1, 7): 0.05925925925925926, (2, 4): 0.08037037037037037, (2, 7): 0.05, (2, 8): 0.07222222222222223, (3, 4): 0.05444444444444444, (3, 5): 0.044444444444444446, (3, 6): 0.03888888888888889, (3, 7): 0.10555555555555556, (3, 9): 0.05925925925925926, (4, 5): 0.05259259259259259, (4, 6): 0.04518518518518518, (5, 6): 0.02962962962962963, (5, 9): 0.05925925925925926, (6, 9): 0.05925925925925926, (7, 8): 0.044444444444444446, (8, 9): 0.11111111111111112}",198840,35.895689249038696,"[((0, 1), 0.3676272379802857), ((0, 2), 0.42435626634479984), ((0, 3), 0.332045866022933), ((0, 5), 0.3589770669885335), ((0, 6), 0.32598571715952523), ((1, 4), 0.3676272379802857), ((1, 6), 0.34821967410983706), ((1, 8), 0.4065328907664454), ((1, 7), 0.40009555421444376), ((2, 4), 0.42435626634479984), ((2, 7), 0.4242355662844498), ((2, 8), 0.4318799034399517), ((3, 4), 0.332045866022933), ((3, 5), 0.31721484610742307), ((3, 6), 0.2938795011064172), ((3, 7), 0.41973445986722996), ((3, 9), 0.37014685174009254), ((4, 5), 0.3589770669885335), ((4, 6), 0.32598571715952523), ((5, 6), 0.3152283242808288), ((5, 9), 0.39164654998994164), ((6, 9), 0.3723345403339368), ((7, 8), 0.4148058740696037), ((8, 9), 0.476061154697244)]"
1,1,greedy,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(0, 3), (0, 4), (0, 5), (0, 6), (0, 8), (1, 3), (1, 4), (2, 3), (2, 4), (2, 5), (3, 5), (3, 7), (3, 8), (4, 5), (4, 6), (4, 9), (5, 8), (7, 8), (7, 9)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (6, 9, 1), (6, 7, 1), (8, 9, 1), (3, 4, 1), (0, 2, 1), (1, 9, 1), (1, 7, 1), (2, 9, 1), (1, 2, 1), (5, 7, 1), (0, 9, 1), (2, 6, 1), (6, 8, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (3, 6, 1), (5, 9, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1), (3, 9, 1), (2, 8, 1)}","[((6, 9), 0.05555555555555556)]","{(0, 3): 0.07962962962962962, (0, 4): 0.06851851851851852, (0, 5): 0.040740740740740744, (0, 6): 0.08888888888888889, (0, 8): 0.06666666666666667, (1, 3): 0.10555555555555556, (1, 4): 0.10555555555555556, (2, 3): 0.07962962962962963, (2, 4): 0.09074074074074076, (2, 5): 0.040740740740740744, (3, 5): 0.05, (3, 7): 0.11111111111111112, (3, 8): 0.05555555555555556, (4, 5): 0.08333333333333334, (4, 6): 0.07777777777777778, (4, 9): 0.12222222222222223, (5, 8): 0.05555555555555556, (6, 9): 0.05555555555555556, (7, 8): 0.06666666666666667, (7, 9): 0.11111111111111112}",20667,4.0883331298828125,"[((0, 3), 0.3510427251173368), ((0, 4), 0.34765568297285526), ((0, 5), 0.35510717569071465), ((0, 6), 0.4931533362365123), ((0, 8), 0.4063482847050854), ((1, 3), 0.5953452363671554), ((1, 4), 0.5953452363671554), ((2, 3), 0.45187980839018727), ((2, 4), 0.46107320849663713), ((2, 5), 0.44452508830502735), ((3, 5), 0.33173658489379204), ((3, 7), 0.4764600570958533), ((3, 8), 0.3693327526975371), ((4, 5), 0.3593167852131417), ((4, 6), 0.44946049257270043), ((4, 9), 0.48091159820002904), ((5, 8), 0.40426767310204675), ((6, 9), 0.5375719746455703), ((7, 8), 0.5019596458121643), ((7, 9), 0.587506653118498)]"
1,2,greedy,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(0, 3), (0, 4), (0, 5), (0, 6), (0, 8), (1, 3), (1, 4), (2, 3), (2, 4), (2, 5), (3, 5), (3, 7), (3, 8), (4, 5), (4, 6), (4, 9), (5, 8), (7, 8), (7, 9)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (6, 9, 1), (6, 7, 1), (8, 9, 1), (3, 4, 1), (0, 2, 1), (1, 9, 1), (1, 7, 1), (2, 9, 1), (1, 2, 1), (5, 7, 1), (0, 9, 1), (2, 6, 1), (6, 8, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (3, 6, 1), (5, 9, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1), (3, 9, 1), (2, 8, 1)}","[((6, 9), 0.06666666666666667), ((1, 9), 0.05555555555555556)]","{(0, 3): 0.07962962962962962, (0, 4): 0.06851851851851852, (0, 5): 0.040740740740740744, (0, 6): 0.08888888888888889, (0, 8): 0.06666666666666667, (1, 3): 0.10555555555555556, (1, 4): 0.07222222222222223, (1, 9): 0.05555555555555556, (2, 3): 0.07962962962962963, (2, 4): 0.09074074074074076, (2, 5): 0.040740740740740744, (3, 5): 0.05, (3, 7): 0.08888888888888889, (3, 8): 0.05555555555555556, (4, 5): 0.08333333333333334, (4, 6): 0.06666666666666667, (4, 9): 0.1, (5, 8): 0.05555555555555556, (6, 9): 0.06666666666666667, (7, 8): 0.06666666666666667, (7, 9): 0.11111111111111112}",40468,8.735060930252075,"[((0, 3), 0.3472373233171889), ((0, 4), 0.34755856479193437), ((0, 5), 0.3546752990016803), ((0, 6), 0.4843333003854898), ((0, 8), 0.40634575467035683), ((1, 3), 0.48551942275378074), ((1, 4), 0.4484778096273599), ((1, 9), 0.4893001878027083), ((2, 3), 0.4509241870119601), ((2, 4), 0.4606355639023426), ((2, 5), 0.4444252248690323), ((3, 5), 0.3300632598596422), ((3, 7), 0.45747257092023325), ((3, 8), 0.3657210635563902), ((4, 5), 0.35919739053078975), ((4, 6), 0.43869230008895915), ((4, 9), 0.3900365721063556), ((5, 8), 0.40389937728575664), ((6, 9), 0.49849263615696354), ((7, 8), 0.4959227043589997), ((7, 9), 0.5410694870020757)]"
1,3,greedy,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[(0, 3), (0, 4), (0, 5), (0, 6), (0, 8), (1, 3), (1, 4), (2, 3), (2, 4), (2, 5), (3, 5), (3, 7), (3, 8), (4, 5), (4, 6), (4, 9), (5, 8), (7, 8), (7, 9)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (6, 9, 1), (6, 7, 1), (8, 9, 1), (3, 4, 1), (0, 2, 1), (1, 9, 1), (1, 7, 1), (2, 9, 1), (1, 2, 1), (5, 7, 1), (0, 9, 1), (2, 6, 1), (6, 8, 1), (1, 8, 1), (4, 8, 1), (1, 6, 1), (3, 6, 1), (5, 9, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1), (3, 9, 1), (2, 8, 1)}","[((6, 9), 0.044444444444444446), ((6, 7), 0.06296296296296296), ((1, 9), 0.05555555555555556)]","{(0, 3): 0.06481481481481481, (0, 4): 0.06851851851851852, (0, 5): 0.040740740740740744, (0, 6): 0.07407407407407407, (0, 8): 0.05185185185185185, (1, 3): 0.10555555555555556, (1, 4): 0.07222222222222223, (1, 9): 0.05555555555555556, (2, 3): 0.07962962962962963, (2, 4): 0.09074074074074076, (2, 5): 0.040740740740740744, (3, 5): 0.05, (3, 7): 0.0962962962962963, (3, 8): 0.05555555555555556, (4, 5): 0.08333333333333334, (4, 6): 0.07777777777777778, (4, 9): 0.08888888888888889, (5, 8): 0.05555555555555556, (6, 9): 0.044444444444444446, (6, 7): 0.06296296296296296, (7, 8): 0.07407407407407407, (7, 9): 0.07777777777777778}",71585,13.522218704223633,"[((0, 3), 0.3380177411468883), ((0, 4), 0.3473073968010058), ((0, 5), 0.352336383320528), ((0, 6), 0.42316127680379967), ((0, 8), 0.39223300970873787), ((1, 3), 0.4818327861982259), ((1, 4), 0.44586156317664316), ((1, 9), 0.4892086330935252), ((2, 3), 0.4480966682964308), ((2, 4), 0.4571907522525669), ((2, 5), 0.4443947754417825), ((3, 5), 0.32779213522385975), ((3, 7), 0.40234686037577705), ((3, 8), 0.3652022071663058), ((4, 5), 0.3550743870922679), ((4, 6), 0.38510861213941466), ((4, 9), 0.38830760634211076), ((5, 8), 0.39893832506810084), ((6, 9), 0.42392959418872667), ((6, 7), 0.43468603757770485), ((7, 8), 0.45097436613815745), ((7, 9), 0.4479988824474401)]"
2,1,greedy,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 3), (0, 5), (0, 6), (1, 2), (1, 5), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]","{(0, 1, 1), (3, 6, 1), (0, 4, 1), (1, 7, 1), (5, 6, 1), (0, 7, 1), (1, 3, 1), (1, 4, 1), (3, 4, 1), (4, 5, 1), (0, 2, 1), (1, 6, 1)}","[((1, 4), 0.07738095238095237)]","{(0, 3): 0.07142857142857142, (0, 5): 0.10714285714285712, (0, 6): 0.11904761904761904, (1, 2): 0.08333333333333331, (1, 5): 0.11309523809523807, (1, 4): 0.07738095238095237, (2, 3): 0.09523809523809523, (2, 4): 0.06547619047619047, (2, 5): 0.07142857142857141, (2, 6): 0.08928571428571427, (2, 7): 0.047619047619047616, (3, 5): 0.05357142857142857, (3, 7): 0.07738095238095237, (4, 6): 0.08928571428571427, (4, 7): 0.07738095238095237, (5, 7): 0.08333333333333331, (6, 7): 0.07142857142857142}",4780,0.49228906631469727,"[((0, 3), 0.4815899581589958), ((0, 5), 0.4665271966527197), ((0, 6), 0.5171548117154812), ((1, 2), 0.4326359832635983), ((1, 5), 0.4769874476987448), ((1, 4), 0.4870292887029289), ((2, 3), 0.38661087866108784), ((2, 4), 0.3623430962343096), ((2, 5), 0.3322175732217573), ((2, 6), 0.37698744769874476), ((2, 7), 0.31757322175732217), ((3, 5), 0.3790794979079498), ((3, 7), 0.399581589958159), ((4, 6), 0.4305439330543933), ((4, 7), 0.39790794979079497), ((5, 7), 0.36443514644351466), ((6, 7), 0.3907949790794979)]"
2,2,greedy,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 3), (0, 5), (0, 6), (1, 2), (1, 5), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]","{(0, 1, 1), (3, 6, 1), (0, 4, 1), (1, 7, 1), (5, 6, 1), (0, 7, 1), (1, 3, 1), (1, 4, 1), (3, 4, 1), (4, 5, 1), (0, 2, 1), (1, 6, 1)}","[((0, 1), 0.0863095238095238), ((1, 4), 0.08928571428571426)]","{(0, 3): 0.08035714285714284, (0, 5): 0.06845238095238095, (0, 6): 0.11011904761904762, (0, 1): 0.0863095238095238, (1, 2): 0.08035714285714285, (1, 5): 0.07142857142857141, (1, 4): 0.08928571428571426, (2, 3): 0.0863095238095238, (2, 4): 0.06547619047619047, (2, 5): 0.06845238095238095, (2, 6): 0.08035714285714285, (2, 7): 0.047619047619047616, (3, 5): 0.047619047619047616, (3, 7): 0.07738095238095237, (4, 6): 0.06547619047619047, (4, 7): 0.07738095238095237, (5, 7): 0.08333333333333331, (6, 7): 0.07142857142857142}",8430,0.8126823902130127,"[((0, 3), 0.43084223013048634), ((0, 5), 0.3861209964412811), ((0, 6), 0.4575326215895611), ((0, 1), 0.43297746144721233), ((1, 2), 0.37224199288256227), ((1, 5), 0.39205219454329776), ((1, 4), 0.44045077105575325), ((2, 3), 0.3758007117437722), ((2, 4), 0.36144721233689203), ((2, 5), 0.3301304863582444), ((2, 6), 0.3697508896797153), ((2, 7), 0.3158956109134045), ((3, 5), 0.3756820877817319), ((3, 7), 0.3956109134045077), ((4, 6), 0.4173190984578885), ((4, 7), 0.39288256227758006), ((5, 7), 0.3644128113879004), ((6, 7), 0.38884934756820877)]"
2,3,greedy,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 3), (0, 5), (0, 6), (1, 2), (1, 5), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]","{(0, 1, 1), (3, 6, 1), (0, 4, 1), (1, 7, 1), (5, 6, 1), (0, 7, 1), (1, 3, 1), (1, 4, 1), (3, 4, 1), (4, 5, 1), (0, 2, 1), (1, 6, 1)}","[((0, 1), 0.07738095238095237), ((3, 4), 0.07440476190476189), ((1, 4), 0.08928571428571426)]","{(0, 3): 0.0863095238095238, (0, 5): 0.06845238095238095, (0, 6): 0.10119047619047619, (0, 1): 0.07738095238095237, (1, 2): 0.07738095238095237, (1, 5): 0.06547619047619047, (1, 4): 0.08928571428571426, (2, 3): 0.0625, (2, 4): 0.04464285714285714, (2, 5): 0.06547619047619047, (2, 6): 0.07738095238095237, (2, 7): 0.047619047619047616, (3, 5): 0.05357142857142857, (3, 7): 0.05654761904761904, (3, 4): 0.07440476190476189, (4, 6): 0.06845238095238095, (4, 7): 0.05654761904761904, (5, 7): 0.08035714285714285, (6, 7): 0.06845238095238095}",13097,1.3846299648284912,"[((0, 3), 0.4002443307627701), ((0, 5), 0.3861189585401237), ((0, 6), 0.4489577765900588), ((0, 1), 0.4264335343971902), ((1, 2), 0.3714591127739177), ((1, 5), 0.3857371917232954), ((1, 4), 0.4049782392914408), ((2, 3), 0.3238909673971138), ((2, 4), 0.31465221042986946), ((2, 5), 0.3274795754752997), ((2, 6), 0.3681759181491945), ((2, 7), 0.31587386424371994), ((3, 5), 0.3445827288692067), ((3, 7), 0.3458043826830572), ((3, 4), 0.3563411468275178), ((4, 6), 0.3861189585401237), ((4, 7), 0.3440482553256471), ((5, 7), 0.3622203558066733), ((6, 7), 0.38688249217378023)]"
