added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees,lower_bound_largest_laplacian_eigenv,lower_bound_second_largest_laplacian_eigenv,lower_bound_second_smallest_laplacian_eigenv,lower_bound_for_second_smallest_laplacian_eigenvalue_diam
base,"[(0, 2), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (3, 5), (3, 6), (3, 8), (3, 9), (3, 13), (3, 14), (4, 5), (4, 10), (4, 13), (5, 7), (5, 12), (5, 14), (7, 9), (7, 11), (7, 12)]",10.38613887354337,8.844409492099592,6.481068897694078,5.79163019533223,4.751955286451526,2.7017864624417975,2.000000000000001,2.000000000000001,2.0,1.8373924540883522,1.592143741466744,1.5413523884847806,1.1827434032885835,0.8893788051089419,-3.706285428869951e-16,111984,7.296160714167821,8.464101615137753,0.04370479853238862,-0.0009337649402390439
"(0, 7, 1)","[(0, 2), (0, 7), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (3, 5), (3, 6), (3, 8), (3, 9), (3, 13), (3, 14), (4, 5), (4, 10), (4, 13), (5, 7), (5, 12), (5, 14), (7, 9), (7, 11), (7, 12)]",10.398221365961128,8.84613050295844,7.013586566916424,6.208246901794676,4.833440604960868,2.7023713448312776,2.0000000000000018,2.0000000000000004,2.0,2.0,1.8334632779446551,1.5889367537626158,1.3929447493889415,1.1826579314809722,7.910432398458834e-16,267808,7.2721092309866915,8.464101615137753,0.08740959706477724,-0.0008985264166766503
"(0, 10, 1)","[(0, 2), (0, 10), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (3, 5), (3, 6), (3, 8), (3, 9), (3, 13), (3, 14), (4, 5), (4, 10), (4, 13), (5, 7), (5, 12), (5, 14), (7, 9), (7, 11), (7, 12)]",10.386270570356226,8.844713726157815,6.508669056352546,5.825791089201989,4.80710288197233,3.4162063674249072,2.5921817954254407,2.0000000000000013,1.9999999999999996,1.9064533349895731,1.7591253896538137,1.5800092115209943,1.3502718081615415,1.0232047687827914,2.1274943011243727e-15,289480,7.296160714167821,8.464101615137753,0.08740959706477724,-0.0008985264166766503
"(0, 4, 1)","[(0, 2), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (3, 5), (3, 6), (3, 8), (3, 9), (3, 13), (3, 14), (4, 5), (4, 10), (4, 13), (5, 7), (5, 12), (5, 14), (7, 9), (7, 11), (7, 12)]",10.396494588581916,8.86208485343525,7.099251985347622,6.005683609861106,4.908474604183396,2.761541059348724,2.000000000000001,2.000000000000001,2.0,2.0,1.8290898895499772,1.5844837422205305,1.4697213272497673,1.083174340221774,-6.980039233011732e-16,262048,7.296160714167821,8.464101615137753,0.08740959706477724,-0.0008985264166766503
"(0, 12, 1)","[(0, 2), (0, 12), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (3, 5), (3, 6), (3, 8), (3, 9), (3, 13), (3, 14), (4, 5), (4, 10), (4, 13), (5, 7), (5, 12), (5, 14), (7, 9), (7, 11), (7, 12)]",10.397632875914871,8.854544700282094,6.4906138268874916,5.842379620856827,4.960532101611131,3.0059489445026286,2.700994421541516,2.000000000000001,1.9999999999999998,1.873362800003187,1.701087573519479,1.555050305518791,1.4483489866222896,1.1695038427396922,-8.964877157089228e-17,314736,7.296160714167821,8.464101615137753,0.08740959706477724,-0.0008985264166766503
"(0, 1, 1)","[(0, 2), (0, 1), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (3, 5), (3, 6), (3, 8), (3, 9), (3, 13), (3, 14), (4, 5), (4, 10), (4, 13), (5, 7), (5, 12), (5, 14), (7, 9), (7, 11), (7, 12)]",10.390570712508117,8.88128381331628,6.4965003686150204,5.852017196998509,4.8953962398307285,3.833253279208469,2.0000000000000004,2.0000000000000004,1.999999999999999,1.8513861832883738,1.6856890047697017,1.58794181186205,1.448052093980337,1.0779092956224334,3.7381932673005593e-16,271600,7.296160714167821,8.464101615137753,0.08740959706477724,-0.0008985264166766503
"(0, 6, 1)","[(0, 2), (0, 6), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (3, 5), (3, 6), (3, 8), (3, 9), (3, 13), (3, 14), (4, 5), (4, 10), (4, 13), (5, 7), (5, 12), (5, 14), (7, 9), (7, 11), (7, 12)]",10.388281208555885,8.8651644856282,6.486204676988227,5.791854963040481,4.75200208330519,3.5185357898775704,2.687063149994352,2.0,1.9999999999999993,1.8718070458037201,1.7140427700066894,1.5450287326083982,1.318764936376825,1.0612501578144478,2.616002575719945e-15,287560,7.296160714167821,8.464101615137753,0.08740959706477724,-0.0008985264166766503
"(0, 9, 1)","[(0, 2), (0, 9), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (3, 5), (3, 6), (3, 8), (3, 9), (3, 13), (3, 14), (4, 5), (4, 10), (4, 13), (5, 7), (5, 12), (5, 14), (7, 9), (7, 11), (7, 12)]",10.419731386060754,8.848982492594034,6.481073347640456,5.850950768927177,4.7729968697660565,3.279632914879023,2.7016884143572466,2.0,1.999999999999999,1.9306440689867785,1.6831111187845424,1.5536489386839845,1.2978569427670656,1.1796827365528955,-1.1367620932564988e-15,304792,7.296160714167821,8.464101615137753,0.08740959706477724,-0.0008985264166766503
"(0, 14, 1)","[(0, 2), (0, 14), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (3, 5), (3, 6), (3, 8), (3, 9), (3, 13), (3, 14), (4, 5), (4, 10), (4, 13), (5, 7), (5, 12), (5, 14), (7, 9), (7, 11), (7, 12)]",10.405919181457843,8.845883062682379,6.558827694081734,5.792477445473818,4.841733388987081,3.1674553584868907,2.691035304980395,1.9999999999999998,1.9999999999999993,1.897263536847394,1.689258135213295,1.5913847629835176,1.3632264119301347,1.1555357168755387,2.74311207952976e-15,309216,7.296160714167821,8.464101615137753,0.08740959706477724,-0.0008985264166766503
"(0, 3, 1)","[(0, 2), (0, 3), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 10), (2, 11), (3, 5), (3, 6), (3, 8), (3, 9), (3, 13), (3, 14), (4, 5), (4, 10), (4, 13), (5, 7), (5, 12), (5, 14), (7, 9), (7, 11), (7, 12)]",10.631595789589431,9.56327202613692,6.536561895563951,5.793218868531385,4.752105319432217,2.7135004589898166,2.0000000000000018,2.0000000000000018,1.9999999999999998,1.9999999999999984,1.8268255838859846,1.5507542811109474,1.5072689851995236,1.124896791559784,-1.4290925176751717e-15,254368,7.313147066884712,9.531128874149275,0.08740959706477724,-0.0008985264166766503
