added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees
base,"[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.092815870548396,8.344964173572164,6.620938164711266,4.785290745093163,3.6719100463839403,3.484265743737533,2.847396035802913,2.0,1.9999999999999998,1.8744272702485478,1.6566228370446263,1.5216614863576468,1.232565893246745,0.867141733253043,-7.050935814048151e-16,143888
"(0, 10, 1)","[(0, 2), (0, 3), (0, 10), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.092815946360702,8.346467117317733,6.6979943534621444,4.927486820408836,3.9199129719891004,3.6716244627613817,3.124469881081773,2.7990353528015883,2.000000000000001,1.902308540324893,1.7925603521521973,1.586925117659509,1.2459117648857239,0.8924873187943977,-1.3894999019368543e-15,308584
"(0, 12, 1)","[(0, 2), (0, 3), (0, 12), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.111263955842265,8.35739482729872,6.74115003097212,4.860964774951466,3.83807536628051,3.6695892272572253,3.0349568400981752,2.8377723928735885,1.9999999999999987,1.90538456620937,1.8608163124045844,1.6565517855428944,1.2414503105213515,0.8846296097477341,-1.7157614440499476e-16,317448
"(0, 6, 1)","[(0, 2), (0, 3), (0, 6), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.092840593915376,8.384581539687723,6.640948265170092,4.8640980222688,3.9767862985574274,3.6710670743123415,3.1457695968072468,2.8311776632064625,2.0000000000000004,1.9999999999999998,1.6709267782945656,1.6141989599820294,1.2332546159776663,0.8743505918202593,-8.89839030501538e-16,302968
"(0, 14, 1)","[(0, 2), (0, 3), (0, 14), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.109875555263908,8.345206317612964,6.625686703382395,5.152753242968559,4.0980082496476316,3.5463955633835433,2.8495472642126276,2.480222425671952,2.0,1.9999999999999993,1.8456139681352102,1.6398501612751004,1.3527118470253137,0.9541287014208415,-1.815890297545971e-15,338664
"(0, 11, 1)","[(0, 2), (0, 3), (0, 11), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.093069177919718,8.34816556737925,6.626979007575872,5.180738891700433,3.723226976157028,3.5015295416739725,3.2393018403257123,2.8336377763539202,2.0,1.9521093678814256,1.792995906398419,1.5772646809813253,1.2464107526044905,0.8845705130484403,-1.8014492092076375e-16,308776
"(0, 5, 1)","[(0, 2), (0, 3), (0, 5), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.107172436835103,8.386545979412606,6.644905094331996,5.07761536752815,3.711610165977916,3.5141991239526105,3.155506537335473,2.845874600163837,2.0,1.9041727183115125,1.8626983908113457,1.6557797981542866,1.2455986366309417,0.8883211505542808,3.5692090552814676e-15,318968
"(0, 8, 1)","[(0, 2), (0, 3), (0, 8), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.092815946360712,8.346467117317754,6.697994353462152,4.927486820408847,3.9199129719890906,3.671624462761371,3.12446988108177,2.7990353528015866,1.9999999999999991,1.9023085403248934,1.7925603521521967,1.586925117659509,1.2459117648857228,0.8924873187943975,3.270016522875794e-17,308584
"(5, 8, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (5, 8), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.10712115107019,8.40269087917434,6.635033171479393,4.848390154336257,4.081167384657491,3.6567173882313213,3.0169783218093302,2.748488001481077,1.9999999999999996,1.8871415555861866,1.773338970316494,1.5604674038293986,1.3233346487035078,0.9591309693250255,1.630717813186919e-15,328352
"(5, 11, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (5, 11), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.111095116229631,8.366597398369876,6.627307364022234,4.7940123489169855,3.8414432491204082,3.6695318705100415,3.48139785669069,2.8374963789447833,1.9999999999999998,1.894668933855679,1.7316025831013275,1.544629732650949,1.232637909758406,0.8675792578289515,3.9176779940775884e-16,297184
"(5, 14, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (5, 14), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.092941170710557,8.381275060188429,6.669656191132116,4.785309169316248,4.493563807835463,3.5525142637648677,2.8518702823134108,2.476228303903725,2.0000000000000004,1.8830130004801622,1.7374105978206187,1.6205969608290067,1.358839622808965,1.0967815688964373,4.569053622181103e-16,352432
"(5, 6, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (5, 6), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.105894775019204,8.344991102574339,6.621093383820363,4.931345660673187,4.097203801635091,3.6547344168460127,3.0232868245957993,2.833666621888695,1.9999999999999996,1.9701568363810626,1.6718985984506307,1.5516160323845458,1.2669764155166385,0.9271355302144599,-1.5963360957518741e-15,310736
"(5, 12, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (5, 12), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.093078168872506,8.354004160974545,6.662702321706361,4.905527298963162,4.0818230124278925,3.651565510094442,3.0568635530688786,2.835499550871557,1.9999999999999996,1.8794555831424276,1.6597078492539052,1.5217454778308852,1.3434240015385737,0.9546035112548438,-8.946627481606774e-16,317616
"(5, 10, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (5, 10), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.107121151070192,8.40269087917434,6.635033171479392,4.8483901543362595,4.081167384657492,3.6567173882313235,3.016978321809333,2.7484880014810784,1.9999999999999991,1.887141555586187,1.773338970316492,1.5604674038294,1.3233346487035098,0.9591309693250248,-2.4361134304208484e-16,328352
"(6, 10, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (6, 10), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.092837962771876,8.400632772507036,6.637912481927012,4.79904285656073,3.80360397292632,3.6708962906464926,3.484059745793008,2.786261551229644,2.0,1.9418325770688165,1.7468034392770946,1.521797035202076,1.2411931900317288,0.8731261240581624,4.204291820210485e-16,300112
"(6, 8, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (6, 8), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.092837962771906,8.400632772507057,6.637912481927013,4.799042856560737,3.8036039729263154,3.670896290646485,3.484059745793005,2.7862615512296434,2.0000000000000004,1.9418325770688178,1.7468034392770968,1.5217970352020773,1.241193190031728,0.8731261240581591,-1.381621278098458e-16,300112
"(6, 14, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (6, 14), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.108673433094602,8.378687912552499,6.663464954933281,4.914576600137993,4.112704753946902,3.4849093548107817,3.0000000000000004,2.774915695610836,2.000000000000001,2.0000000000000004,1.7135851420247135,1.5221686939330052,1.4099416642979186,0.9163717946574743,1.0833797866573953e-15,326832
"(6, 11, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (6, 11), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.093252344586368,8.365618484966078,6.62582373116289,4.987754708085136,4.020294439678634,3.646909150852537,3.0458193180510458,2.7649608012150715,2.0,1.9506983982201993,1.8013985681870437,1.5219416884311499,1.2597757671544845,0.9157525994093632,-3.1572088274177243e-16,311520
"(6, 12, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (6, 12), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (13, 14)]",11.109848889070847,8.352869901896838,6.665643797020655,4.785999676340359,3.8086608124136605,3.671395020992364,3.482559193225223,2.8270377434306426,2.0000000000000013,1.9782705535233505,1.6607668891931948,1.5467420373592558,1.2398009332357987,0.8704045522978241,-1.2083113228135877e-15,298000
"(8, 10, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (8, 10), (9, 14), (13, 14)]",11.092815870548394,8.344964173572167,6.620938164711236,4.785290745093162,3.999999999999999,3.6719100463839425,3.484265743737531,2.8473960358029067,2.0,1.8744272702485485,1.6566228370446257,1.5216614863576465,1.2325658932467458,0.8671417332530459,7.634371583508398e-16,287776
"(8, 12, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (8, 12), (9, 14), (13, 14)]",11.111095116229649,8.366597398369883,6.627307364022252,4.794012348916983,3.841443249120413,3.6695318705100384,3.481397856690694,2.8374963789447794,1.9999999999999991,1.894668933855677,1.7316025831013286,1.544629732650949,1.2326379097584046,0.8675792578289547,1.2543178900978278e-15,297184
"(8, 14, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (8, 14), (9, 14), (13, 14)]",11.109837494718631,8.347922328736196,6.734198376989845,4.846155022518813,4.145921742641567,3.484617089376636,2.999999999999999,2.784511249332246,1.9999999999999991,1.8762937037413256,1.738864185912829,1.5220357237132214,1.5213825478870173,0.8882605344316647,1.4509210064091903e-15,326832
"(8, 11, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (8, 11), (9, 14), (13, 14)]",11.09307816887252,8.354004160974517,6.662702321706348,4.905527298963161,4.081823012427904,3.6515655100944446,3.056863553068883,2.835499550871557,1.9999999999999998,1.8794555831424269,1.659707849253905,1.5217454778308819,1.3434240015385739,0.9546035112548441,-1.5826512671484916e-15,317616
"(10, 14, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (10, 14), (13, 14)]",11.10983749471863,8.3479223287362,6.734198376989852,4.846155022518808,4.145921742641566,3.484617089376637,2.999999999999999,2.7845112493322466,1.9999999999999998,1.8762937037413263,1.7388641859128289,1.5220357237132212,1.521382547887016,0.8882605344316656,9.586759497953631e-16,326832
"(10, 11, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (10, 11), (13, 14)]",11.093078168872498,8.35400416097454,6.662702321706357,4.905527298963163,4.081823012427895,3.651565510094446,3.056863553068881,2.8354995508715604,1.9999999999999993,1.879455583142427,1.6597078492539052,1.521745477830883,1.343424001538573,0.9546035112548426,1.0849374227478094e-16,317616
"(10, 12, 1)","[(0, 2), (0, 3), (1, 2), (1, 5), (1, 11), (2, 3), (2, 4), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 7), (4, 9), (4, 12), (7, 8), (7, 10), (7, 12), (7, 13), (9, 14), (10, 12), (13, 14)]",11.111095116229635,8.366597398369885,6.627307364022236,4.79401234891698,3.8414432491204127,3.66953187051004,3.481397856690689,2.8374963789447802,2.0,1.894668933855678,1.7316025831013286,1.54462973265095,1.2326379097584064,0.867579257828953,3.5736666137276686e-16,297184
