added,edges,eigenvalues,span_trees
"(0, 10, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (0, 10), (1, 5), (1, 6), (1, 11), (7, 12), (8, 9), (9, 10), (9, 13)]","[ 1.72252304e+01  9.27178979e+00  8.18334429e+00  5.05830044e+00
  3.56979655e+00  2.49255433e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  2.00000000e+00  1.08301934e+00
  6.57809753e-01  4.58155127e-01 -1.17794116e-15]",40960
"(0, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (0, 12), (1, 5), (1, 6), (1, 11), (7, 12), (8, 9), (9, 10), (9, 13)]","[1.71813974e+01 9.25117917e+00 8.15923542e+00 5.50292497e+00
 3.36689732e+00 2.00000000e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 2.00000000e+00 1.58902531e+00
 6.30137994e-01 3.19202466e-01 5.21889941e-16]",32768
"(0, 6, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (0, 6), (1, 5), (1, 6), (1, 11), (7, 12), (8, 9), (9, 10), (9, 13)]","[1.71624535e+01 9.41241275e+00 8.16779710e+00 5.07114754e+00
 3.36522563e+00 2.70785992e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 2.00000000e+00 1.08522609e+00
 6.92820891e-01 3.35056546e-01 3.19890824e-16]",32768
"(0, 9, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (0, 9), (1, 5), (1, 6), (1, 11), (7, 12), (8, 9), (9, 10), (9, 13)]","[ 1.71934580e+01  9.24508007e+00  8.95123805e+00  5.07195180e+00
  3.35763740e+00  2.00000000e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  2.00000000e+00  1.07912606e+00
  6.48822239e-01  4.52686335e-01 -1.23139138e-15]",32768
"(0, 11, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (0, 11), (1, 5), (1, 6), (1, 11), (7, 12), (8, 9), (9, 10), (9, 13)]","[ 1.71624535e+01  9.41241275e+00  8.16779710e+00  5.07114754e+00
  3.36522563e+00  2.70785992e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  2.00000000e+00  1.08522609e+00
  6.92820891e-01  3.35056546e-01 -2.42116892e-16]",32768
"(0, 5, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (0, 5), (1, 5), (1, 6), (1, 11), (7, 12), (8, 9), (9, 10), (9, 13)]","[ 1.71624535e+01  9.41241275e+00  8.16779710e+00  5.07114754e+00
  3.36522563e+00  2.70785992e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  2.00000000e+00  1.08522609e+00
  6.92820891e-01  3.35056546e-01 -3.05437842e-16]",32768
"(0, 13, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (0, 13), (1, 5), (1, 6), (1, 11), (7, 12), (8, 9), (9, 10), (9, 13)]","[ 1.72252304e+01  9.27178979e+00  8.18334429e+00  5.05830044e+00
  3.56979655e+00  2.49255433e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  2.00000000e+00  1.08301934e+00
  6.57809753e-01  4.58155127e-01 -1.07080621e-15]",40960
"(1, 3, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (1, 5), (1, 6), (1, 11), (1, 3), (7, 12), (8, 9), (9, 10), (9, 13)]","[ 1.63367505e+01  1.01980269e+01  8.16409872e+00  5.06325233e+00
  3.38159168e+00  2.75703122e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  2.00000000e+00  1.11890406e+00
  6.52852425e-01  3.27492111e-01 -3.56539988e-17]",32768
"(1, 14, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (1, 5), (1, 6), (1, 11), (1, 14), (7, 12), (8, 9), (9, 10), (9, 13)]","[1.63367505e+01 1.01980269e+01 8.16409872e+00 5.06325233e+00
 3.38159168e+00 2.75703122e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 2.00000000e+00 1.11890406e+00
 6.52852425e-01 3.27492111e-01 1.35431243e-16]",32768
"(1, 4, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (1, 5), (1, 6), (1, 11), (1, 4), (7, 12), (8, 9), (9, 10), (9, 13)]","[ 1.63367505e+01  1.01980269e+01  8.16409872e+00  5.06325233e+00
  3.38159168e+00  2.75703122e+00  2.00000000e+00  2.00000000e+00
  2.00000000e+00  2.00000000e+00  2.00000000e+00  1.11890406e+00
  6.52852425e-01  3.27492111e-01 -5.80873008e-16]",32768
"(1, 9, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (1, 5), (1, 6), (1, 11), (1, 9), (7, 12), (8, 9), (9, 10), (9, 13)]","[1.64158876e+01 1.02681420e+01 8.61873738e+00 5.05731598e+00
 3.37549052e+00 2.00000000e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 2.00000000e+00 1.02296878e+00
 7.03816975e-01 5.37640842e-01 3.59755423e-15]",40960
"(1, 12, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (1, 5), (1, 6), (1, 11), (1, 12), (7, 12), (8, 9), (9, 10), (9, 13)]","[1.64054586e+01 1.00561272e+01 8.15775709e+00 5.37208199e+00
 3.35184075e+00 2.00000000e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 2.00000000e+00 1.52959808e+00
 8.05688068e-01 3.21448246e-01 5.80758330e-16]",40960
"(1, 7, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (1, 5), (1, 6), (1, 11), (1, 7), (7, 12), (8, 9), (9, 10), (9, 13)]","[1.63307294e+01 1.03048500e+01 8.16878754e+00 5.58142251e+00
 3.34646132e+00 2.00000000e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 2.00000000e+00 1.11896218e+00
 8.24635409e-01 3.24151674e-01 1.96771238e-15]",32768
"(1, 2, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (1, 5), (1, 6), (1, 11), (1, 2), (7, 12), (8, 9), (9, 10), (9, 13)]","[1.63367505e+01 1.01980269e+01 8.16409872e+00 5.06325233e+00
 3.38159168e+00 2.75703122e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 2.00000000e+00 1.11890406e+00
 6.52852425e-01 3.27492111e-01 6.05563734e-16]",32768
"(1, 10, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (1, 5), (1, 6), (1, 11), (1, 10), (7, 12), (8, 9), (9, 10), (9, 13)]","[1.63901603e+01 1.01420953e+01 8.16902143e+00 5.05184057e+00
 3.48905592e+00 2.50144643e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 2.00000000e+00 1.02417648e+00
 6.78147058e-01 5.54056560e-01 9.54734891e-17]",49152
"(1, 13, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (1, 5), (1, 6), (1, 11), (1, 13), (7, 12), (8, 9), (9, 10), (9, 13)]","[1.63901603e+01 1.01420953e+01 8.16902143e+00 5.05184057e+00
 3.48905592e+00 2.50144643e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 2.00000000e+00 1.02417648e+00
 6.78147058e-01 5.54056560e-01 1.36280946e-15]",49152
"(1, 8, 1)","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 8), (0, 14), (1, 5), (1, 6), (1, 11), (1, 8), (7, 12), (8, 9), (9, 10), (9, 13)]","[1.63303610e+01 1.03543765e+01 8.18745972e+00 5.07251262e+00
 3.95917557e+00 2.00000000e+00 2.00000000e+00 2.00000000e+00
 2.00000000e+00 2.00000000e+00 2.00000000e+00 1.04097734e+00
 6.41481574e-01 4.13655637e-01 5.23163333e-16]",32768
