eigenvalue_1,eigenvalue_2,diff,span_trees
8.503207306526448,7.15266961293053,1.3505376935959186,607650
8.461153742107054,7.18975621134941,1.2713975307576444,723321
8.478375265658483,7.236235774325923,1.2421394913325603,664353
8.489618081668391,7.145536618242653,1.3440814634257379,609400
8.453062258434915,7.161775411813033,1.2912868466218823,615328
8.470231232113138,7.1590142433960455,1.3112169887170921,708345
8.456857169026803,7.193832583513034,1.2630245855137687,687177
8.456206848274524,7.155081982923013,1.301124865351511,773346
8.453230426443616,7.26109662805951,1.1921337983841056,674143
8.462363598266581,7.2046953103120615,1.2576682879545196,701863
