added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees,lower_bound_largest_laplacian_eigenv,lower_bound_second_largest_laplacian_eigenv,lower_bound_second_smallest_laplacian_eigenv,lower_bound_for_second_smallest_laplacian_eigenvalue_diam
base,"[(0, 2), (0, 3), (0, 4), (0, 5), (0, 7), (0, 8), (0, 12), (1, 2), (1, 3), (1, 11), (2, 6), (2, 7), (2, 10), (2, 12), (3, 4), (3, 5), (3, 9), (4, 6), (4, 8), (4, 10), (5, 14), (7, 9), (7, 13), (9, 13), (10, 11), (13, 14)]",8.451898531312878,7.14456421070224,6.710026743618179,5.084652337749829,4.490775509069547,3.979294416723649,3.580589996823118,2.9499986914408596,2.4421880129939644,1.8329460875532977,1.7683038964958409,1.652290187430394,1.188389578176141,0.7240817999100319,-2.259152205349246e-15,291774,5.861579720753686,6.449489742783178,0.08740959706477724,-0.0007003128063868528
"(6, 8, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 7), (0, 8), (0, 12), (1, 2), (1, 3), (1, 11), (2, 6), (2, 7), (2, 10), (2, 12), (3, 4), (3, 5), (3, 9), (4, 6), (4, 8), (4, 10), (5, 14), (6, 8), (7, 9), (7, 13), (9, 13), (10, 11), (13, 14)]",8.503207306526448,7.15266961293053,6.711814713471611,5.119071069672323,4.50228494992598,3.98472454137625,3.8655297984467794,3.4371879302572386,2.9388222924213534,2.4158388731300557,1.771037103247792,1.677862587707701,1.1927888041087396,0.7271604167772043,-7.342972271027287e-16,607650,5.861579720753686,6.449489742783178,0.08740959706477724,-0.0006738847207870974
"(6, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 7), (0, 8), (0, 12), (1, 2), (1, 3), (1, 11), (2, 6), (2, 7), (2, 10), (2, 12), (3, 4), (3, 5), (3, 9), (4, 6), (4, 8), (4, 10), (5, 14), (6, 14), (7, 9), (7, 13), (9, 13), (10, 11), (13, 14)]",8.461153742107054,7.18975621134941,6.711903952476156,5.285035003091883,4.728867755494579,4.071713576820634,3.758972461506008,2.9500075618040955,2.8290445759769955,2.30291125838476,1.8152879836385687,1.678889398753347,1.3136543261347953,0.9028021924617362,-1.6445223700294647e-16,723321,5.861579720753686,6.449489742783178,0.08740959706477724,-0.0006738847207870974
"(6, 11, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 7), (0, 8), (0, 12), (1, 2), (1, 3), (1, 11), (2, 6), (2, 7), (2, 10), (2, 12), (3, 4), (3, 5), (3, 9), (4, 6), (4, 8), (4, 10), (5, 14), (6, 11), (7, 9), (7, 13), (9, 13), (10, 11), (13, 14)]",8.478375265658483,7.236235774325923,6.710976293337978,5.237482769206368,4.494605405312328,4.030282081331645,3.871239327709125,3.0,2.926637864141069,2.396515752541409,1.7809067058739745,1.6572218868859274,1.445291822085655,0.7342290515901092,1.1376862802780905e-15,664353,5.861579720753686,6.449489742783178,0.08740959706477724,-0.0006738847207870974
"(6, 12, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 7), (0, 8), (0, 12), (1, 2), (1, 3), (1, 11), (2, 6), (2, 7), (2, 10), (2, 12), (3, 4), (3, 5), (3, 9), (4, 6), (4, 8), (4, 10), (5, 14), (6, 12), (7, 9), (7, 13), (9, 13), (10, 11), (13, 14)]",8.489618081668391,7.145536618242653,6.7449946195095505,5.115076878528962,4.514814479598652,4.122071718248551,3.6409710810267413,3.483157829168202,2.9335352415762364,2.417502203188683,1.8087833443514492,1.6674378437168915,1.1886465965827666,0.7278534645922816,-4.3451187002770977e-16,609400,5.861579720753686,6.449489742783178,0.08740959706477724,-0.0006738847207870974
"(8, 12, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 7), (0, 8), (0, 12), (1, 2), (1, 3), (1, 11), (2, 6), (2, 7), (2, 10), (2, 12), (3, 4), (3, 5), (3, 9), (4, 6), (4, 8), (4, 10), (5, 14), (7, 9), (7, 13), (8, 12), (9, 13), (10, 11), (13, 14)]",8.453062258434915,7.161775411813033,6.76343162226002,5.207250979994897,4.541649839139167,4.099865790811087,3.6229601832195057,3.375184170216419,2.872258415528596,2.441982485410627,1.8208203285736682,1.7211530141388764,1.194488981959211,0.7241165185000078,3.440982318119799e-15,615328,5.861579720753686,6.449489742783178,0.08740959706477724,-0.0006738847207870974
"(8, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 7), (0, 8), (0, 12), (1, 2), (1, 3), (1, 11), (2, 6), (2, 7), (2, 10), (2, 12), (3, 4), (3, 5), (3, 9), (4, 6), (4, 8), (4, 10), (5, 14), (7, 9), (7, 13), (8, 14), (9, 13), (10, 11), (13, 14)]",8.470231232113138,7.1590142433960455,6.718161924871733,5.408395818569317,4.624799130581141,4.06657225365153,3.648452939941106,3.000000000000001,2.8238726868170456,2.4331993703201134,1.780503667278044,1.656383049704243,1.3609299756878028,0.8494837070687768,4.501525125558432e-16,708345,5.861579720753686,6.449489742783178,0.08740959706477724,-0.0006738847207870974
"(8, 11, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 7), (0, 8), (0, 12), (1, 2), (1, 3), (1, 11), (2, 6), (2, 7), (2, 10), (2, 12), (3, 4), (3, 5), (3, 9), (4, 6), (4, 8), (4, 10), (5, 14), (7, 9), (7, 13), (8, 11), (9, 13), (10, 11), (13, 14)]",8.456857169026803,7.193832583513034,6.715916306708905,5.396897044751358,4.491398724055421,4.055596984656925,3.950071433401781,2.9785045181675502,2.5158479277541397,2.438901637524348,1.780734458956291,1.740981972350466,1.5397750235632823,0.7446842155697131,-7.554825601779205e-17,687177,5.861579720753686,6.449489742783178,0.08740959706477724,-0.0006738847207870974
"(11, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 7), (0, 8), (0, 12), (1, 2), (1, 3), (1, 11), (2, 6), (2, 7), (2, 10), (2, 12), (3, 4), (3, 5), (3, 9), (4, 6), (4, 8), (4, 10), (5, 14), (7, 9), (7, 13), (9, 13), (10, 11), (11, 14), (13, 14)]",8.456206848274524,7.155081982923013,6.710129732616323,5.087728165220957,4.956075020797369,4.266249713082712,3.8847790634656088,2.951420651584063,2.4615416734139997,2.1714417405720545,1.788273680761184,1.6844212923312554,1.395985459020865,1.0306649759360467,4.2075269046203415e-16,773346,5.861579720753686,6.449489742783178,0.08740959706477724,-0.0006738847207870974
"(11, 12, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 7), (0, 8), (0, 12), (1, 2), (1, 3), (1, 11), (2, 6), (2, 7), (2, 10), (2, 12), (3, 4), (3, 5), (3, 9), (4, 6), (4, 8), (4, 10), (5, 14), (7, 9), (7, 13), (9, 13), (10, 11), (11, 12), (13, 14)]",8.453230426443616,7.26109662805951,6.728874779612358,5.14853772167256,4.547582050128627,4.231183714956196,3.8053289786850977,2.962488913492472,2.7210441563236056,2.442159076289019,1.8329152476556954,1.7120521183532493,1.4055158095828932,0.7479903787450854,-2.81421245969316e-15,674143,5.861579720753686,6.449489742783178,0.08740959706477724,-0.0006738847207870974
