eigenvalue_1,eigenvalue_2,diff,span_trees
9.861427195566149,7.872284906931213,1.9891422886349357,417632
9.832956380441303,7.866613652310626,1.9663427281306767,427808
9.794640164206951,7.963393437334433,1.8312467268725188,437288
9.851234749230017,7.868431738322603,1.9828030109074133,412160
9.801654470157212,7.885002199242445,1.916652270914767,430400
9.861427195566165,7.872284906931222,1.9891422886349428,417632
9.819202656542444,7.905533537930792,1.9136691186116526,426960
9.861427195566165,7.872284906931223,1.989142288634942,417632
9.794640164206948,7.963393437334435,1.8312467268725126,437288
9.832956380441278,7.866613652310624,1.9663427281306536,427808
9.803085921556278,7.890770668538876,1.9123152530174021,435248
9.832956380441296,7.86661365231062,1.9663427281306758,427808
