added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees
base,"[(0, 2), (0, 3), (0, 4), (0, 6), (0, 9), (0, 10), (0, 12), (1, 2), (1, 3), (1, 4), (1, 7), (1, 9), (2, 7), (2, 8), (2, 12), (3, 5), (3, 6), (3, 8), (3, 10), (3, 11), (3, 13), (4, 5), (4, 11), (4, 13), (4, 14), (7, 14)]",9.794583410981001,7.864367375437436,6.616336806889051,5.982794954383183,5.010784378750251,3.0331921426154818,2.0000000000000004,2.0,1.9999999999999998,1.89769507708402,1.8188704638429796,1.6397012104548845,1.1742507199348362,1.1674234596268498,2.086446691264655e-15,191760
"(5, 9, 1)","[(0, 2), (0, 3), (0, 4), (0, 6), (0, 9), (0, 10), (0, 12), (1, 2), (1, 3), (1, 4), (1, 7), (1, 9), (2, 7), (2, 8), (2, 12), (3, 5), (3, 6), (3, 8), (3, 10), (3, 11), (3, 13), (4, 5), (4, 11), (4, 13), (4, 14), (5, 9), (7, 14)]",9.861427195566149,7.872284906931213,6.630570221388108,5.982796837175007,5.03822750103335,3.7494389487514552,2.905445876689122,2.0,1.9999999999999987,1.9164497599876773,1.8483801416786834,1.7404488806403449,1.2847574519054124,1.169772278253449,1.5780295534658547e-15,417632
"(5, 12, 1)","[(0, 2), (0, 3), (0, 4), (0, 6), (0, 9), (0, 10), (0, 12), (1, 2), (1, 3), (1, 4), (1, 7), (1, 9), (2, 7), (2, 8), (2, 12), (3, 5), (3, 6), (3, 8), (3, 10), (3, 11), (3, 13), (4, 5), (4, 11), (4, 13), (4, 14), (5, 12), (7, 14)]",9.832956380441303,7.866613652310626,6.627508007627112,6.142703455549067,5.010861494230096,3.5875197414505027,2.938647240558125,2.0000000000000004,1.9999999999999991,1.9328770680600076,1.8218301430594444,1.647990254396363,1.4212132428192845,1.1692793194981033,9.683267173908555e-16,427808
"(6, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 6), (0, 9), (0, 10), (0, 12), (1, 2), (1, 3), (1, 4), (1, 7), (1, 9), (2, 7), (2, 8), (2, 12), (3, 5), (3, 6), (3, 8), (3, 10), (3, 11), (3, 13), (4, 5), (4, 11), (4, 13), (4, 14), (6, 14), (7, 14)]",9.794640164206951,7.963393437334433,6.651326805647493,5.9937206048186775,5.028043969837993,3.8931670866958,2.5571920145467355,2.0000000000000013,1.9999999999999998,1.899776993517405,1.8236517171886502,1.6578676216530854,1.5658129062153983,1.1714066783373844,4.001681298523624e-16,437288
"(8, 9, 1)","[(0, 2), (0, 3), (0, 4), (0, 6), (0, 9), (0, 10), (0, 12), (1, 2), (1, 3), (1, 4), (1, 7), (1, 9), (2, 7), (2, 8), (2, 12), (3, 5), (3, 6), (3, 8), (3, 10), (3, 11), (3, 13), (4, 5), (4, 11), (4, 13), (4, 14), (7, 14), (8, 9)]",9.851234749230017,7.868431738322603,6.637583544865986,6.057631610248812,5.0427939956707135,3.4825465946609615,3.0329554562004364,2.0000000000000004,1.9999999999999993,1.999999999999998,1.877278493086646,1.8059191256734737,1.1742832422939111,1.169341449746468,-3.604341608619031e-16,412160
"(8, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 6), (0, 9), (0, 10), (0, 12), (1, 2), (1, 3), (1, 4), (1, 7), (1, 9), (2, 7), (2, 8), (2, 12), (3, 5), (3, 6), (3, 8), (3, 10), (3, 11), (3, 13), (4, 5), (4, 11), (4, 13), (4, 14), (7, 14), (8, 14)]",9.801654470157212,7.885002199242445,6.755918901704358,6.041657748724471,5.051678247745484,3.5404549809623633,2.8101905558109155,1.9999999999999996,1.9999999999999996,1.9999999999999987,1.8659242170375943,1.7292313227727865,1.3485754978783608,1.1697118579640216,6.302456192632471e-16,430400
"(9, 11, 1)","[(0, 2), (0, 3), (0, 4), (0, 6), (0, 9), (0, 10), (0, 12), (1, 2), (1, 3), (1, 4), (1, 7), (1, 9), (2, 7), (2, 8), (2, 12), (3, 5), (3, 6), (3, 8), (3, 10), (3, 11), (3, 13), (4, 5), (4, 11), (4, 13), (4, 14), (7, 14), (9, 11)]",9.861427195566165,7.872284906931222,6.63057022138811,5.982796837174994,5.038227501033362,3.749438948751455,2.9054458766891207,1.9999999999999993,1.999999999999999,1.916449759987678,1.8483801416786823,1.7404488806403415,1.2847574519054126,1.1697722782534496,6.420609384975058e-16,417632
"(9, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 6), (0, 9), (0, 10), (0, 12), (1, 2), (1, 3), (1, 4), (1, 7), (1, 9), (2, 7), (2, 8), (2, 12), (3, 5), (3, 6), (3, 8), (3, 10), (3, 11), (3, 13), (4, 5), (4, 11), (4, 13), (4, 14), (7, 14), (9, 14)]",9.819202656542444,7.905533537930792,6.6676063931905105,5.9828515104967845,5.164993863186427,3.556579388444232,2.809595349504248,1.9999999999999996,1.9999999999999991,1.9999999999999978,1.8959370423994992,1.6966007861141048,1.3320546351313103,1.1690448370595872,-1.4865504734046175e-15,426960
"(9, 13, 1)","[(0, 2), (0, 3), (0, 4), (0, 6), (0, 9), (0, 10), (0, 12), (1, 2), (1, 3), (1, 4), (1, 7), (1, 9), (2, 7), (2, 8), (2, 12), (3, 5), (3, 6), (3, 8), (3, 10), (3, 11), (3, 13), (4, 5), (4, 11), (4, 13), (4, 14), (7, 14), (9, 13)]",9.861427195566165,7.872284906931223,6.630570221388112,5.982796837174991,5.038227501033352,3.749438948751455,2.905445876689125,1.9999999999999998,1.999999999999998,1.9164497599876784,1.848380141678682,1.7404488806403455,1.2847574519054115,1.1697722782534492,-3.478111876799227e-16,417632
"(10, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 6), (0, 9), (0, 10), (0, 12), (1, 2), (1, 3), (1, 4), (1, 7), (1, 9), (2, 7), (2, 8), (2, 12), (3, 5), (3, 6), (3, 8), (3, 10), (3, 11), (3, 13), (4, 5), (4, 11), (4, 13), (4, 14), (7, 14), (10, 14)]",9.794640164206948,7.963393437334435,6.651326805647481,5.993720604818679,5.028043969837992,3.8931670866958012,2.557192014546738,2.0000000000000013,2.0000000000000004,1.8997769935174047,1.8236517171886486,1.6578676216530859,1.565812906215399,1.1714066783373855,1.6468861599858704e-15,437288
