added,edges,eigenvalues,span_trees
"(0, 13, 1)","[(0, 1), (0, 3), (0, 13), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (6, 11), (6, 14), (12, 13)]","[ 8.25206683e+00  4.65328873e+00  3.88112451e+00  3.44614795e+00
  2.60286212e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  6.20614498e-01
  3.12378146e-01  2.31517219e-01 -6.57953223e-16]",4
"(0, 2, 1)","[(0, 1), (0, 3), (0, 2), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (6, 11), (6, 14), (12, 13)]","[8.22516976e+00 5.85725035e+00 3.63307634e+00 2.97144901e+00
 2.45813183e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.63409110e-01 5.82079087e-01
 3.45965179e-01 2.63469327e-01 2.59787997e-16]",3
"(1, 3, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (1, 3), (2, 7), (2, 8), (2, 10), (6, 11), (6, 14), (12, 13)]","[ 9.13658111e+00  4.65508484e+00  3.61128168e+00  3.00000000e+00
  2.52782163e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.12478166e-01
  3.24270739e-01  2.32481836e-01 -7.61438925e-16]",3
"(1, 11, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (1, 11), (2, 7), (2, 8), (2, 10), (6, 11), (6, 14), (12, 13)]","[ 9.13061386e+00  4.64913247e+00  3.85515834e+00  2.61803399e+00
  2.46302362e+00  1.53999282e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.88492912e-01  4.26979283e-01
  3.81966011e-01  2.46606685e-01 -1.08805986e-15]",3
"(1, 14, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (1, 14), (2, 7), (2, 8), (2, 10), (6, 11), (6, 14), (12, 13)]","[9.13061386e+00 4.64913247e+00 3.85515834e+00 2.61803399e+00
 2.46302362e+00 1.53999282e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.88492912e-01 4.26979283e-01
 3.81966011e-01 2.46606685e-01 1.53384306e-16]",3
"(1, 7, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (1, 7), (2, 7), (2, 8), (2, 10), (6, 11), (6, 14), (12, 13)]","[ 9.12179929e+00  4.81033521e+00  3.62966354e+00  2.61803399e+00
  2.46128055e+00  1.66282724e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.65524794e-01  3.81966011e-01
  3.62065008e-01  2.86504368e-01 -1.19688687e-15]",3
"(1, 10, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (1, 10), (2, 7), (2, 8), (2, 10), (6, 11), (6, 14), (12, 13)]","[ 9.12179929e+00  4.81033521e+00  3.62966354e+00  2.61803399e+00
  2.46128055e+00  1.66282724e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.65524794e-01  3.81966011e-01
  3.62065008e-01  2.86504368e-01 -3.75960872e-16]",3
"(1, 13, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (1, 13), (2, 7), (2, 8), (2, 10), (6, 11), (6, 14), (12, 13)]","[ 9.13658111e+00  4.65508484e+00  3.61128168e+00  3.00000000e+00
  2.52782163e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.12478166e-01
  3.24270739e-01  2.32481836e-01 -1.49328812e-15]",3
"(1, 8, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (1, 8), (2, 7), (2, 8), (2, 10), (6, 11), (6, 14), (12, 13)]","[9.12179929e+00 4.81033521e+00 3.62966354e+00 2.61803399e+00
 2.46128055e+00 1.66282724e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.65524794e-01 3.81966011e-01
 3.62065008e-01 2.86504368e-01 1.53356976e-16]",3
"(2, 5, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (2, 5), (6, 11), (6, 14), (12, 13)]","[ 8.23225077e+00  5.72366463e+00  3.60934889e+00  2.61803399e+00
  2.43227162e+00  1.68185122e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.16438789e-01  3.81966011e-01
  3.33268767e-01  2.70905316e-01 -7.09474380e-16]",3
"(2, 13, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (2, 13), (6, 11), (6, 14), (12, 13)]","[ 8.31605822e+00+0.00000000e+00j  5.58256597e+00+0.00000000e+00j
  3.59442872e+00+0.00000000e+00j  2.83761777e+00+0.00000000e+00j
  2.48568482e+00+0.00000000e+00j  1.00000000e+00+0.00000000e+00j
  1.00000000e+00+0.00000000e+00j  1.00000000e+00+0.00000000e+00j
  1.00000000e+00+5.38633532e-17j  1.00000000e+00-5.38633532e-17j
  1.00000000e+00+0.00000000e+00j  5.89294666e-01+0.00000000e+00j
  3.39703312e-01+0.00000000e+00j  2.54646518e-01+0.00000000e+00j
 -1.43907237e-16+0.00000000e+00j]",4
"(2, 6, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (2, 6), (6, 11), (6, 14), (12, 13)]","[ 8.21707779e+00  6.10446761e+00  3.84044722e+00  2.61803399e+00
  2.38909422e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.39360131e-01  5.09256828e-01
  3.81966011e-01  3.00296196e-01 -2.59218094e-16]",3
"(2, 3, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (2, 3), (6, 11), (6, 14), (12, 13)]","[ 8.31605822e+00  5.58256597e+00  3.59442872e+00  2.83761777e+00
  2.48568482e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  5.89294666e-01
  3.39703312e-01  2.54646518e-01 -2.56020541e-17]",4
"(2, 14, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (2, 14), (6, 11), (6, 14), (12, 13)]","[ 8.31970094e+00  5.56812258e+00  3.71866617e+00  2.61803399e+00
  2.40281213e+00  1.55837083e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.48559928e-01  4.92649771e-01
  3.81966011e-01  2.91117646e-01 -8.63049681e-16]",4
"(2, 11, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (2, 11), (6, 11), (6, 14), (12, 13)]","[8.31970094e+00 5.56812258e+00 3.71866617e+00 2.61803399e+00
 2.40281213e+00 1.55837083e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.48559928e-01 4.92649771e-01
 3.81966011e-01 2.91117646e-01 3.05637511e-16]",4
"(2, 4, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (2, 4), (6, 11), (6, 14), (12, 13)]","[ 8.23225077e+00  5.72366463e+00  3.60934889e+00  2.61803399e+00
  2.43227162e+00  1.68185122e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.16438789e-01  3.81966011e-01
  3.33268767e-01  2.70905316e-01 -1.01524142e-15]",3
"(2, 12, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (2, 12), (6, 11), (6, 14), (12, 13)]","[ 8.22516976e+00  5.85725035e+00  3.63307634e+00  2.97144901e+00
  2.45813183e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.63409110e-01  5.82079087e-01
  3.45965179e-01  2.63469327e-01 -1.14189484e-16]",3
"(2, 9, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (2, 9), (6, 11), (6, 14), (12, 13)]","[ 8.23225077e+00  5.72366463e+00  3.60934889e+00  2.61803399e+00
  2.43227162e+00  1.68185122e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.16438789e-01  3.81966011e-01
  3.33268767e-01  2.70905316e-01 -8.70057382e-16]",3
"(3, 7, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (3, 7), (6, 11), (6, 14), (12, 13)]","[ 8.21169453e+00  4.76788552e+00  3.61947701e+00  3.17738253e+00
  2.49191114e+00  1.84850438e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.00475075e-01  5.80423116e-01
  3.42780460e-01  2.59466237e-01 -4.99557812e-16]",5
"(3, 10, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (3, 10), (6, 11), (6, 14), (12, 13)]","[ 8.21169453e+00  4.76788552e+00  3.61947701e+00  3.17738253e+00
  2.49191114e+00  1.84850438e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.00475075e-01  5.80423116e-01
  3.42780460e-01  2.59466237e-01 -7.46856090e-16]",5
"(3, 9, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (3, 9), (6, 11), (6, 14), (12, 13)]","[ 8.24068471e+00  4.63693530e+00  3.64412953e+00  3.19619708e+00
  2.46436143e+00  2.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  8.12307621e-01  4.52972652e-01
  3.20399384e-01  2.32012283e-01 -1.43002756e-15]",4
"(3, 12, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (3, 12), (6, 11), (6, 14), (12, 13)]","[8.25206683e+00 4.65328873e+00 3.88112451e+00 3.44614795e+00
 2.60286212e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 6.20614498e-01
 3.12378146e-01 2.31517219e-01 6.45736649e-17]",4
"(3, 4, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (3, 4), (6, 11), (6, 14), (12, 13)]","[ 8.24068471e+00  4.63693530e+00  3.64412953e+00  3.19619708e+00
  2.46436143e+00  2.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  8.12307621e-01  4.52972652e-01
  3.20399384e-01  2.32012283e-01 -1.14638358e-15]",4
"(3, 11, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (3, 11), (6, 11), (6, 14), (12, 13)]","[ 8.21151237e+00  4.62817551e+00  3.98040753e+00  2.98574824e+00
  2.47540314e+00  1.77957941e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.34059052e-01  6.14655561e-01
  3.55357189e-01  2.35102009e-01 -1.20829983e-16]",5
"(3, 14, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (3, 14), (6, 11), (6, 14), (12, 13)]","[ 8.21151237e+00  4.62817551e+00  3.98040753e+00  2.98574824e+00
  2.47540314e+00  1.77957941e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.34059052e-01  6.14655561e-01
  3.55357189e-01  2.35102009e-01 -1.30839848e-16]",5
"(3, 6, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (3, 6), (6, 11), (6, 14), (12, 13)]","[8.27271916e+00 4.84857695e+00 4.42377335e+00 2.78313232e+00
 2.49058385e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 5.98735338e-01
 3.49076975e-01 2.33402064e-01 4.89867163e-16]",4
"(3, 13, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (3, 13), (6, 11), (6, 14), (12, 13)]","[ 8.21148080e+00  4.62650886e+00  3.61803399e+00  3.59238502e+00
  2.38817954e+00  1.38196601e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  1.00000000e+00  6.38624055e-01
  3.11403046e-01  2.31418673e-01 -4.74033320e-16]",5
"(3, 5, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (3, 5), (6, 11), (6, 14), (12, 13)]","[8.24068471e+00 4.63693530e+00 3.64412953e+00 3.19619708e+00
 2.46436143e+00 2.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 8.12307621e-01 4.52972652e-01
 3.20399384e-01 2.32012283e-01 2.69868503e-17]",4
"(3, 8, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (3, 8), (6, 11), (6, 14), (12, 13)]","[ 8.21169453e+00  4.76788552e+00  3.61947701e+00  3.17738253e+00
  2.49191114e+00  1.84850438e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.00475075e-01  5.80423116e-01
  3.42780460e-01  2.59466237e-01 -6.22706342e-16]",5
"(4, 8, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (4, 8), (6, 11), (6, 14), (12, 13)]","[ 8.24579840e+00  4.69911165e+00  3.59372371e+00  2.78874560e+00
  2.61803399e+00  2.35554918e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.02797308e-01  3.81966011e-01
  3.38790941e-01  2.75483211e-01 -5.45366346e-16]",4
"(4, 13, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (4, 13), (6, 11), (6, 14), (12, 13)]","[ 8.24068471e+00  4.63693530e+00  3.64412953e+00  3.19619708e+00
  2.46436143e+00  2.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  8.12307621e-01  4.52972652e-01
  3.20399384e-01  2.32012283e-01 -4.86258850e-16]",4
"(4, 10, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (4, 10), (6, 11), (6, 14), (12, 13)]","[8.24579840e+00 4.69911165e+00 3.59372371e+00 2.78874560e+00
 2.61803399e+00 2.35554918e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.02797308e-01 3.81966011e-01
 3.38790941e-01 2.75483211e-01 6.89798810e-17]",4
"(4, 5, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (4, 5), (6, 11), (6, 14), (12, 13)]","[ 8.21148080e+00  4.62650886e+00  3.59238502e+00  3.00000000e+00
  2.61803399e+00  2.38817954e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  6.38624055e-01  3.81966011e-01
  3.11403046e-01  2.31418673e-01 -1.87962767e-16]",3
"(4, 7, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (4, 7), (6, 11), (6, 14), (12, 13)]","[ 8.24579840e+00  4.69911165e+00  3.59372371e+00  2.78874560e+00
  2.61803399e+00  2.35554918e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.02797308e-01  3.81966011e-01
  3.38790941e-01  2.75483211e-01 -1.69093082e-16]",4
"(4, 12, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (4, 12), (6, 11), (6, 14), (12, 13)]","[8.21226993e+00 4.62873281e+00 3.86440650e+00 3.56925100e+00
 2.51106918e+00 1.51134727e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.35787484e-01 4.18358888e-01
 3.17052644e-01 2.31724297e-01 4.20123221e-16]",3
"(4, 9, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (4, 9), (6, 11), (6, 14), (12, 13)]","[8.21148080e+00 4.62650886e+00 3.59238502e+00 3.00000000e+00
 2.61803399e+00 2.38817954e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.38624055e-01 3.81966011e-01
 3.11403046e-01 2.31418673e-01 2.04218794e-17]",3
"(4, 14, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (4, 14), (6, 11), (6, 14), (12, 13)]","[8.24260956e+00 4.64584782e+00 3.78269334e+00 2.61803399e+00
 2.61803399e+00 2.36322515e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.23299862e-01 3.81966011e-01
 3.81966011e-01 2.42324277e-01 5.99370974e-16]",4
"(4, 11, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (4, 11), (6, 11), (6, 14), (12, 13)]","[8.24260956e+00 4.64584782e+00 3.78269334e+00 2.61803399e+00
 2.61803399e+00 2.36322515e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.23299862e-01 3.81966011e-01
 3.81966011e-01 2.42324277e-01 3.37399784e-16]",4
"(4, 6, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (4, 6), (6, 11), (6, 14), (12, 13)]","[8.21652081e+00 4.84801108e+00 4.54933514e+00 2.61803399e+00
 2.43552550e+00 1.62743486e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.21265618e-01 3.81966011e-01
 3.61885205e-01 2.40021787e-01 1.11936509e-16]",3
"(5, 13, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (5, 13), (6, 11), (6, 14), (12, 13)]","[ 8.24068471e+00  4.63693530e+00  3.64412953e+00  3.19619708e+00
  2.46436143e+00  2.00000000e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  8.12307621e-01  4.52972652e-01
  3.20399384e-01  2.32012283e-01 -7.07252339e-16]",4
"(5, 8, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (5, 8), (6, 11), (6, 14), (12, 13)]","[ 8.24579840e+00  4.69911165e+00  3.59372371e+00  2.78874560e+00
  2.61803399e+00  2.35554918e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.02797308e-01  3.81966011e-01
  3.38790941e-01  2.75483211e-01 -2.45572497e-16]",4
"(5, 11, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (5, 11), (6, 11), (6, 14), (12, 13)]","[ 8.24260956e+00  4.64584782e+00  3.78269334e+00  2.61803399e+00
  2.61803399e+00  2.36322515e+00  1.00000000e+00  1.00000000e+00
  1.00000000e+00  1.00000000e+00  7.23299862e-01  3.81966011e-01
  3.81966011e-01  2.42324277e-01 -5.05736768e-16]",4
"(5, 14, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (5, 14), (6, 11), (6, 14), (12, 13)]","[8.24260956e+00 4.64584782e+00 3.78269334e+00 2.61803399e+00
 2.61803399e+00 2.36322515e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.23299862e-01 3.81966011e-01
 3.81966011e-01 2.42324277e-01 1.67617914e-16]",4
"(5, 9, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (5, 9), (6, 11), (6, 14), (12, 13)]","[8.21148080e+00 4.62650886e+00 3.59238502e+00 3.00000000e+00
 2.61803399e+00 2.38817954e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.38624055e-01 3.81966011e-01
 3.11403046e-01 2.31418673e-01 1.74859365e-16]",3
"(5, 6, 1)","[(0, 1), (0, 3), (1, 2), (1, 4), (1, 5), (1, 6), (1, 9), (1, 12), (2, 7), (2, 8), (2, 10), (5, 6), (6, 11), (6, 14), (12, 13)]","[8.21652081e+00 4.84801108e+00 4.54933514e+00 2.61803399e+00
 2.43552550e+00 1.62743486e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 7.21265618e-01 3.81966011e-01
 3.61885205e-01 2.40021787e-01 3.86370134e-17]",3
