id,k,algorithm,nodes,edges,complementer_edges,betweenness_centrality (new edges),betweenness_centrality (all edges),vertex_degree_mul_to_edge (new edges),vertex_degree_mul_to_edge (all edges),vertex_degree_add_to_edge (new edges),vertex_degree_add_to_edge (all edges),spanning_edge_betweenness_centrality (new edges),spanning_edge_betweenness_centrality (all edges),number_of_spanning_trees,time
0,1,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 3), (0, 7), (1, 4), (1, 6), (2, 7), (3, 6), (5, 6)]","{(0, 1, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (2, 5, 1), (4, 6, 1), (3, 5, 1), (0, 4, 1), (1, 5, 1)}","[((2, 4), 0.25)]","{(0, 3): 0.2857142857142857, (0, 7): 0.25, (1, 4): 0.2857142857142857, (1, 6): 0.3214285714285714, (2, 7): 0.21428571428571427, (2, 4): 0.25, (3, 6): 0.3214285714285714, (5, 6): 0.25}","[((2, 4), 0.5714285714285714)]","{(0, 3): 0.08163265306122448, (0, 7): 0.08163265306122448, (1, 4): 0.08163265306122448, (1, 6): 0.12244897959183672, (2, 7): 0.08163265306122448, (2, 4): 0.08163265306122448, (3, 6): 0.12244897959183672, (5, 6): 0.06122448979591836}","[((2, 4), 0.08163265306122448)]","{(0, 3): 0.5714285714285714, (0, 7): 0.5714285714285714, (1, 4): 0.5714285714285714, (1, 6): 0.7142857142857142, (2, 7): 0.5714285714285714, (2, 4): 0.5714285714285714, (3, 6): 0.7142857142857142, (5, 6): 0.5714285714285714}","[((2, 4), 0.8571428571428571)]","{(0, 3): 0.8571428571428571, (0, 7): 0.8571428571428571, (1, 4): 0.8571428571428571, (1, 6): 0.8571428571428571, (2, 7): 0.8571428571428571, (2, 4): 0.8571428571428571, (3, 6): 0.8571428571428571, (5, 6): 1.0}",7,0.0557858943939209
0,2,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 3), (0, 7), (1, 4), (1, 6), (2, 7), (3, 6), (5, 6)]","{(0, 1, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (2, 5, 1), (4, 6, 1), (3, 5, 1), (0, 4, 1), (1, 5, 1)}","[((5, 7), 0.19642857142857142), ((2, 4), 0.19642857142857142)]","{(0, 3): 0.17857142857142855, (0, 7): 0.21428571428571427, (1, 4): 0.19642857142857142, (1, 6): 0.26785714285714285, (2, 7): 0.26785714285714285, (2, 4): 0.19642857142857142, (3, 6): 0.21428571428571427, (5, 6): 0.19642857142857142, (5, 7): 0.19642857142857142}","[((5, 7), 0.7142857142857142), ((2, 4), 0.5714285714285714)]","{(0, 3): 0.08163265306122448, (0, 7): 0.12244897959183672, (1, 4): 0.08163265306122448, (1, 6): 0.12244897959183672, (2, 7): 0.12244897959183672, (2, 4): 0.08163265306122448, (3, 6): 0.12244897959183672, (5, 6): 0.12244897959183672, (5, 7): 0.12244897959183672}","[((5, 7), 0.12244897959183672), ((2, 4), 0.08163265306122448)]","{(0, 3): 0.5714285714285714, (0, 7): 0.7142857142857142, (1, 4): 0.5714285714285714, (1, 6): 0.7142857142857142, (2, 7): 0.7142857142857142, (2, 4): 0.5714285714285714, (3, 6): 0.7142857142857142, (5, 6): 0.7142857142857142, (5, 7): 0.7142857142857142}","[((5, 7), 0.7307692307692307), ((2, 4), 0.8076923076923077)]","{(0, 3): 0.7692307692307693, (0, 7): 0.7692307692307693, (1, 4): 0.8076923076923077, (1, 6): 0.8076923076923077, (2, 7): 0.8076923076923077, (2, 4): 0.8076923076923077, (3, 6): 0.7692307692307693, (5, 6): 0.7307692307692307, (5, 7): 0.7307692307692307}",26,0.3154418468475342
0,3,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 3), (0, 7), (1, 4), (1, 6), (2, 7), (3, 6), (5, 6)]","{(0, 1, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (2, 5, 1), (4, 6, 1), (3, 5, 1), (0, 4, 1), (1, 5, 1)}","[((0, 1), 0.1607142857142857), ((5, 7), 0.17857142857142855), ((2, 4), 0.14285714285714285)]","{(0, 3): 0.1607142857142857, (0, 7): 0.21428571428571427, (0, 1): 0.1607142857142857, (1, 4): 0.21428571428571427, (1, 6): 0.19642857142857142, (2, 7): 0.21428571428571427, (2, 4): 0.14285714285714285, (3, 6): 0.125, (5, 6): 0.17857142857142855, (5, 7): 0.17857142857142855}","[((0, 1), 0.8571428571428571), ((5, 7), 0.7142857142857142), ((2, 4), 0.5714285714285714)]","{(0, 3): 0.12244897959183672, (0, 7): 0.18367346938775508, (0, 1): 0.18367346938775508, (1, 4): 0.12244897959183672, (1, 6): 0.18367346938775508, (2, 7): 0.12244897959183672, (2, 4): 0.08163265306122448, (3, 6): 0.12244897959183672, (5, 6): 0.12244897959183672, (5, 7): 0.12244897959183672}","[((0, 1), 0.18367346938775508), ((5, 7), 0.12244897959183672), ((2, 4), 0.08163265306122448)]","{(0, 3): 0.7142857142857142, (0, 7): 0.8571428571428571, (0, 1): 0.8571428571428571, (1, 4): 0.7142857142857142, (1, 6): 0.8571428571428571, (2, 7): 0.7142857142857142, (2, 4): 0.5714285714285714, (3, 6): 0.7142857142857142, (5, 6): 0.7142857142857142, (5, 7): 0.7142857142857142}","[((0, 1), 0.6119402985074627), ((5, 7), 0.7164179104477612), ((2, 4), 0.7611940298507462)]","{(0, 3): 0.6865671641791045, (0, 7): 0.6567164179104478, (0, 1): 0.6119402985074627, (1, 4): 0.7611940298507462, (1, 6): 0.6417910447761194, (2, 7): 0.7611940298507462, (2, 4): 0.7611940298507462, (3, 6): 0.6865671641791045, (5, 6): 0.7164179104477612, (5, 7): 0.7164179104477612}",67,0.47250795364379883
1,1,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 1), (1, 8), (2, 8), (3, 7), (4, 6), (4, 5), (5, 7), (7, 8)]","{(2, 7, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (0, 8, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 8, 1), (0, 6, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (6, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((0, 6), 0.19444444444444442)]","{(0, 1): 0.25, (0, 6): 0.19444444444444442, (1, 8): 0.3055555555555555, (2, 8): 0.2222222222222222, (3, 7): 0.2222222222222222, (4, 6): 0.19444444444444442, (4, 5): 0.25, (5, 7): 0.3055555555555555, (7, 8): 0.3611111111111111}","[((0, 6), 0.5)]","{(0, 1): 0.0625, (0, 6): 0.0625, (1, 8): 0.09375, (2, 8): 0.046875, (3, 7): 0.046875, (4, 6): 0.0625, (4, 5): 0.0625, (5, 7): 0.09375, (7, 8): 0.140625}","[((0, 6), 0.0625)]","{(0, 1): 0.5, (0, 6): 0.5, (1, 8): 0.625, (2, 8): 0.5, (3, 7): 0.5, (4, 6): 0.5, (4, 5): 0.5, (5, 7): 0.625, (7, 8): 0.75}","[((0, 6), 0.8571428571428571)]","{(0, 1): 0.8571428571428571, (0, 6): 0.8571428571428571, (1, 8): 0.8571428571428571, (2, 8): 1.0, (3, 7): 1.0, (4, 6): 0.8571428571428571, (4, 5): 0.8571428571428571, (5, 7): 0.8571428571428571, (7, 8): 0.8571428571428571}",7,0.1005716323852539
1,2,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 1), (1, 8), (2, 8), (3, 7), (4, 6), (4, 5), (5, 7), (7, 8)]","{(2, 7, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (0, 8, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 8, 1), (0, 6, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (6, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((0, 6), 0.16666666666666666), ((2, 6), 0.16666666666666666)]","{(0, 1): 0.16666666666666666, (0, 6): 0.16666666666666666, (1, 8): 0.2222222222222222, (2, 8): 0.19444444444444442, (2, 6): 0.16666666666666666, (3, 7): 0.2222222222222222, (4, 6): 0.2222222222222222, (4, 5): 0.19444444444444442, (5, 7): 0.2222222222222222, (7, 8): 0.3333333333333333}","[((0, 6), 0.625), ((2, 6), 0.625)]","{(0, 1): 0.0625, (0, 6): 0.09375, (1, 8): 0.09375, (2, 8): 0.09375, (2, 6): 0.09375, (3, 7): 0.046875, (4, 6): 0.09375, (4, 5): 0.0625, (5, 7): 0.09375, (7, 8): 0.140625}","[((0, 6), 0.09375), ((2, 6), 0.09375)]","{(0, 1): 0.5, (0, 6): 0.625, (1, 8): 0.625, (2, 8): 0.625, (2, 6): 0.625, (3, 7): 0.5, (4, 6): 0.625, (4, 5): 0.5, (5, 7): 0.625, (7, 8): 0.75}","[((0, 6), 0.7692307692307693), ((2, 6), 0.7307692307692307)]","{(0, 1): 0.7692307692307693, (0, 6): 0.7692307692307693, (1, 8): 0.7692307692307693, (2, 8): 0.7307692307692307, (2, 6): 0.7307692307692307, (3, 7): 1.0, (4, 6): 0.8076923076923077, (4, 5): 0.8076923076923077, (5, 7): 0.8076923076923077, (7, 8): 0.8076923076923077}",26,0.42030930519104004
1,3,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 1), (1, 8), (2, 8), (3, 7), (4, 6), (4, 5), (5, 7), (7, 8)]","{(2, 7, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (0, 8, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 8, 1), (0, 6, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (6, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((1, 3), 0.15277777777777776), ((0, 6), 0.19444444444444442), ((2, 6), 0.15277777777777776)]","{(0, 1): 0.19444444444444442, (0, 6): 0.19444444444444442, (1, 8): 0.15277777777777776, (1, 3): 0.15277777777777776, (2, 8): 0.18055555555555555, (2, 6): 0.15277777777777776, (3, 7): 0.15277777777777776, (4, 6): 0.20833333333333331, (4, 5): 0.18055555555555555, (5, 7): 0.20833333333333331, (7, 8): 0.19444444444444442}","[((1, 3), 0.625), ((0, 6), 0.625), ((2, 6), 0.625)]","{(0, 1): 0.09375, (0, 6): 0.09375, (1, 8): 0.140625, (1, 3): 0.09375, (2, 8): 0.09375, (2, 6): 0.09375, (3, 7): 0.09375, (4, 6): 0.09375, (4, 5): 0.0625, (5, 7): 0.09375, (7, 8): 0.140625}","[((1, 3), 0.09375), ((0, 6), 0.09375), ((2, 6), 0.09375)]","{(0, 1): 0.625, (0, 6): 0.625, (1, 8): 0.75, (1, 3): 0.625, (2, 8): 0.625, (2, 6): 0.625, (3, 7): 0.625, (4, 6): 0.625, (4, 5): 0.5, (5, 7): 0.625, (7, 8): 0.75}","[((1, 3), 0.7078651685393258), ((0, 6), 0.7415730337078652), ((2, 6), 0.7303370786516854)]","{(0, 1): 0.7415730337078652, (0, 6): 0.7415730337078652, (1, 8): 0.6292134831460674, (1, 3): 0.7078651685393258, (2, 8): 0.7303370786516854, (2, 6): 0.7303370786516854, (3, 7): 0.7078651685393258, (4, 6): 0.7865168539325843, (4, 5): 0.7865168539325843, (5, 7): 0.7865168539325843, (7, 8): 0.651685393258427}",89,0.4727213382720947
2,1,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 2), (1, 6), (2, 5), (3, 6), (4, 6), (5, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (3, 4, 1), (2, 4, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (3, 5, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((0, 1), 0.26785714285714285)]","{(0, 2): 0.19642857142857142, (0, 1): 0.26785714285714285, (1, 6): 0.33928571428571425, (2, 5): 0.19642857142857142, (3, 6): 0.25, (4, 6): 0.25, (5, 7): 0.26785714285714285, (6, 7): 0.33928571428571425}","[((0, 1), 0.5714285714285714)]","{(0, 2): 0.08163265306122448, (0, 1): 0.08163265306122448, (1, 6): 0.16326530612244897, (2, 5): 0.08163265306122448, (3, 6): 0.08163265306122448, (4, 6): 0.08163265306122448, (5, 7): 0.08163265306122448, (6, 7): 0.16326530612244897}","[((0, 1), 0.08163265306122448)]","{(0, 2): 0.5714285714285714, (0, 1): 0.5714285714285714, (1, 6): 0.8571428571428571, (2, 5): 0.5714285714285714, (3, 6): 0.7142857142857142, (4, 6): 0.7142857142857142, (5, 7): 0.5714285714285714, (6, 7): 0.8571428571428571}","[((0, 1), 0.8333333333333334)]","{(0, 2): 0.8333333333333334, (0, 1): 0.8333333333333334, (1, 6): 0.8333333333333334, (2, 5): 0.8333333333333334, (3, 6): 1.0, (4, 6): 1.0, (5, 7): 0.8333333333333334, (6, 7): 0.8333333333333334}",6,0.04510498046875
2,2,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 2), (1, 6), (2, 5), (3, 6), (4, 6), (5, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (3, 4, 1), (2, 4, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (3, 5, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((0, 1), 0.17857142857142855), ((2, 4), 0.17857142857142855)]","{(0, 2): 0.17857142857142855, (0, 1): 0.17857142857142855, (1, 6): 0.25, (2, 5): 0.17857142857142855, (2, 4): 0.17857142857142855, (3, 6): 0.25, (4, 6): 0.21428571428571427, (5, 7): 0.17857142857142855, (6, 7): 0.25}","[((0, 1), 0.5714285714285714), ((2, 4), 0.7142857142857142)]","{(0, 2): 0.12244897959183672, (0, 1): 0.08163265306122448, (1, 6): 0.16326530612244897, (2, 5): 0.12244897959183672, (2, 4): 0.12244897959183672, (3, 6): 0.08163265306122448, (4, 6): 0.16326530612244897, (5, 7): 0.08163265306122448, (6, 7): 0.16326530612244897}","[((0, 1), 0.08163265306122448), ((2, 4), 0.12244897959183672)]","{(0, 2): 0.7142857142857142, (0, 1): 0.5714285714285714, (1, 6): 0.8571428571428571, (2, 5): 0.7142857142857142, (2, 4): 0.7142857142857142, (3, 6): 0.7142857142857142, (4, 6): 0.8571428571428571, (5, 7): 0.5714285714285714, (6, 7): 0.8571428571428571}","[((0, 1), 0.7619047619047619), ((2, 4), 0.7142857142857143)]","{(0, 2): 0.7619047619047619, (0, 1): 0.7619047619047619, (1, 6): 0.7619047619047619, (2, 5): 0.7619047619047619, (2, 4): 0.7142857142857143, (3, 6): 1.0, (4, 6): 0.7142857142857143, (5, 7): 0.7619047619047619, (6, 7): 0.7619047619047619}",21,0.2894761562347412
2,3,algorithm_1,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 2), (1, 6), (2, 5), (3, 6), (4, 6), (5, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (3, 4, 1), (2, 4, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (3, 5, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((0, 1), 0.1369047619047619), ((0, 3), 0.1369047619047619), ((2, 4), 0.14285714285714285)]","{(0, 2): 0.22619047619047616, (0, 1): 0.1369047619047619, (0, 3): 0.1369047619047619, (1, 6): 0.1726190476190476, (2, 5): 0.19047619047619047, (2, 4): 0.14285714285714285, (3, 6): 0.1726190476190476, (4, 6): 0.17857142857142855, (5, 7): 0.15476190476190474, (6, 7): 0.23809523809523805}","[((0, 1), 0.7142857142857142), ((0, 3), 0.7142857142857142), ((2, 4), 0.7142857142857142)]","{(0, 2): 0.18367346938775508, (0, 1): 0.12244897959183672, (0, 3): 0.12244897959183672, (1, 6): 0.16326530612244897, (2, 5): 0.12244897959183672, (2, 4): 0.12244897959183672, (3, 6): 0.16326530612244897, (4, 6): 0.16326530612244897, (5, 7): 0.08163265306122448, (6, 7): 0.16326530612244897}","[((0, 1), 0.12244897959183672), ((0, 3), 0.12244897959183672), ((2, 4), 0.12244897959183672)]","{(0, 2): 0.8571428571428571, (0, 1): 0.7142857142857142, (0, 3): 0.7142857142857142, (1, 6): 0.8571428571428571, (2, 5): 0.7142857142857142, (2, 4): 0.7142857142857142, (3, 6): 0.8571428571428571, (4, 6): 0.8571428571428571, (5, 7): 0.5714285714285714, (6, 7): 0.8571428571428571}","[((0, 1), 0.671875), ((0, 3), 0.671875), ((2, 4), 0.6875)]","{(0, 2): 0.6875, (0, 1): 0.671875, (0, 3): 0.671875, (1, 6): 0.671875, (2, 5): 0.75, (2, 4): 0.6875, (3, 6): 0.671875, (4, 6): 0.6875, (5, 7): 0.75, (6, 7): 0.75}",64,0.3621537685394287
