id,k,algorithm,nodes,edges,complementer_edges,betweenness_centrality (new edges),betweenness_centrality (all edges),vertex_degree_mul_to_edge (new edges),vertex_degree_mul_to_edge (all edges),vertex_degree_add_to_edge (new edges),vertex_degree_add_to_edge (all edges),spanning_edge_betweenness_centrality (new edges),spanning_edge_betweenness_centrality (all edges),number_of_spanning_trees,time
0,1,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 3), (0, 7), (1, 4), (1, 6), (2, 7), (3, 6), (5, 6)]","{(0, 1, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (2, 5, 1), (4, 6, 1), (3, 5, 1), (0, 4, 1), (1, 5, 1)}","[((2, 4), 0.25)]","{(0, 3): 0.2857142857142857, (0, 7): 0.25, (1, 4): 0.2857142857142857, (1, 6): 0.3214285714285714, (2, 7): 0.21428571428571427, (2, 4): 0.25, (3, 6): 0.3214285714285714, (5, 6): 0.25}","[((2, 4), 0.5714285714285714)]","{(0, 3): 0.08163265306122448, (0, 7): 0.08163265306122448, (1, 4): 0.08163265306122448, (1, 6): 0.12244897959183672, (2, 7): 0.08163265306122448, (2, 4): 0.08163265306122448, (3, 6): 0.12244897959183672, (5, 6): 0.06122448979591836}","[((2, 4), 0.08163265306122448)]","{(0, 3): 0.5714285714285714, (0, 7): 0.5714285714285714, (1, 4): 0.5714285714285714, (1, 6): 0.7142857142857142, (2, 7): 0.5714285714285714, (2, 4): 0.5714285714285714, (3, 6): 0.7142857142857142, (5, 6): 0.5714285714285714}","[((2, 4), 0.8571428571428571)]","{(0, 3): 0.8571428571428571, (0, 7): 0.8571428571428571, (1, 4): 0.8571428571428571, (1, 6): 0.8571428571428571, (2, 7): 0.8571428571428571, (2, 4): 0.8571428571428571, (3, 6): 0.8571428571428571, (5, 6): 1.0}",7,0.13302206993103027
0,2,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 3), (0, 7), (1, 4), (1, 6), (2, 7), (3, 6), (5, 6)]","{(0, 1, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (2, 5, 1), (4, 6, 1), (3, 5, 1), (0, 4, 1), (1, 5, 1)}","[((4, 7), 0.2261904761904762), ((2, 5), 0.1904761904761905)]","{(0, 3): 0.1904761904761905, (0, 7): 0.2261904761904762, (1, 4): 0.1904761904761905, (1, 6): 0.22619047619047616, (2, 7): 0.2261904761904762, (2, 5): 0.1904761904761905, (3, 6): 0.22619047619047616, (4, 7): 0.2261904761904762, (5, 6): 0.22619047619047616}","[((4, 7), 0.7142857142857142), ((2, 5), 0.5714285714285714)]","{(0, 3): 0.08163265306122448, (0, 7): 0.12244897959183672, (1, 4): 0.08163265306122448, (1, 6): 0.12244897959183672, (2, 7): 0.12244897959183672, (2, 5): 0.08163265306122448, (3, 6): 0.12244897959183672, (4, 7): 0.12244897959183672, (5, 6): 0.12244897959183672}","[((4, 7), 0.12244897959183672), ((2, 5), 0.08163265306122448)]","{(0, 3): 0.5714285714285714, (0, 7): 0.7142857142857142, (1, 4): 0.5714285714285714, (1, 6): 0.7142857142857142, (2, 7): 0.7142857142857142, (2, 5): 0.5714285714285714, (3, 6): 0.7142857142857142, (4, 7): 0.7142857142857142, (5, 6): 0.7142857142857142}","[((4, 7), 0.7777777777777778), ((2, 5), 0.7777777777777778)]","{(0, 3): 0.7777777777777778, (0, 7): 0.7777777777777778, (1, 4): 0.7777777777777778, (1, 6): 0.7777777777777778, (2, 7): 0.7777777777777778, (2, 5): 0.7777777777777778, (3, 6): 0.7777777777777778, (4, 7): 0.7777777777777778, (5, 6): 0.7777777777777778}",27,0.4456808567047119
0,3,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 3), (0, 7), (1, 4), (1, 6), (2, 7), (3, 6), (5, 6)]","{(0, 1, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (5, 7, 1), (2, 6, 1), (2, 5, 1), (4, 6, 1), (3, 5, 1), (0, 4, 1), (1, 5, 1)}","[((1, 2), 0.1607142857142857), ((5, 7), 0.1607142857142857), ((0, 4), 0.1607142857142857)]","{(0, 3): 0.1607142857142857, (0, 7): 0.21428571428571427, (0, 4): 0.1607142857142857, (1, 4): 0.1607142857142857, (1, 6): 0.21428571428571427, (1, 2): 0.1607142857142857, (2, 7): 0.1607142857142857, (3, 6): 0.1607142857142857, (5, 6): 0.1607142857142857, (5, 7): 0.1607142857142857}","[((1, 2), 0.7142857142857142), ((5, 7), 0.7142857142857142), ((0, 4), 0.7142857142857142)]","{(0, 3): 0.12244897959183672, (0, 7): 0.18367346938775508, (0, 4): 0.12244897959183672, (1, 4): 0.12244897959183672, (1, 6): 0.18367346938775508, (1, 2): 0.12244897959183672, (2, 7): 0.12244897959183672, (3, 6): 0.12244897959183672, (5, 6): 0.12244897959183672, (5, 7): 0.12244897959183672}","[((1, 2), 0.12244897959183672), ((5, 7), 0.12244897959183672), ((0, 4), 0.12244897959183672)]","{(0, 3): 0.7142857142857142, (0, 7): 0.8571428571428571, (0, 4): 0.7142857142857142, (1, 4): 0.7142857142857142, (1, 6): 0.8571428571428571, (1, 2): 0.7142857142857142, (2, 7): 0.7142857142857142, (3, 6): 0.7142857142857142, (5, 6): 0.7142857142857142, (5, 7): 0.7142857142857142}","[((1, 2), 0.7083333333333334), ((5, 7), 0.7083333333333334), ((0, 4), 0.7083333333333334)]","{(0, 3): 0.7083333333333334, (0, 7): 0.6666666666666666, (0, 4): 0.7083333333333334, (1, 4): 0.7083333333333334, (1, 6): 0.6666666666666666, (1, 2): 0.7083333333333334, (2, 7): 0.7083333333333334, (3, 6): 0.7083333333333334, (5, 6): 0.7083333333333334, (5, 7): 0.7083333333333334}",72,3.0774712562561035
1,1,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 1), (1, 8), (2, 8), (3, 7), (4, 6), (4, 5), (5, 7), (7, 8)]","{(2, 7, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (0, 8, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 8, 1), (0, 6, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (6, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((0, 6), 0.19444444444444442)]","{(0, 1): 0.25, (0, 6): 0.19444444444444442, (1, 8): 0.3055555555555555, (2, 8): 0.2222222222222222, (3, 7): 0.2222222222222222, (4, 6): 0.19444444444444442, (4, 5): 0.25, (5, 7): 0.3055555555555555, (7, 8): 0.3611111111111111}","[((0, 6), 0.5)]","{(0, 1): 0.0625, (0, 6): 0.0625, (1, 8): 0.09375, (2, 8): 0.046875, (3, 7): 0.046875, (4, 6): 0.0625, (4, 5): 0.0625, (5, 7): 0.09375, (7, 8): 0.140625}","[((0, 6), 0.0625)]","{(0, 1): 0.5, (0, 6): 0.5, (1, 8): 0.625, (2, 8): 0.5, (3, 7): 0.5, (4, 6): 0.5, (4, 5): 0.5, (5, 7): 0.625, (7, 8): 0.75}","[((0, 6), 0.8571428571428571)]","{(0, 1): 0.8571428571428571, (0, 6): 0.8571428571428571, (1, 8): 0.8571428571428571, (2, 8): 1.0, (3, 7): 1.0, (4, 6): 0.8571428571428571, (4, 5): 0.8571428571428571, (5, 7): 0.8571428571428571, (7, 8): 0.8571428571428571}",7,0.1362922191619873
1,2,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 1), (1, 8), (2, 8), (3, 7), (4, 6), (4, 5), (5, 7), (7, 8)]","{(2, 7, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (0, 8, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 8, 1), (0, 6, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (6, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((2, 6), 0.20833333333333331), ((0, 3), 0.1388888888888889)]","{(0, 1): 0.1388888888888889, (0, 3): 0.1388888888888889, (1, 8): 0.25, (2, 8): 0.29166666666666663, (2, 6): 0.20833333333333331, (3, 7): 0.25, (4, 6): 0.15277777777777776, (4, 5): 0.20833333333333331, (5, 7): 0.29166666666666663, (7, 8): 0.2638888888888889}","[((2, 6), 0.5), ((0, 3), 0.5)]","{(0, 1): 0.0625, (0, 3): 0.0625, (1, 8): 0.09375, (2, 8): 0.09375, (2, 6): 0.0625, (3, 7): 0.09375, (4, 6): 0.0625, (4, 5): 0.0625, (5, 7): 0.09375, (7, 8): 0.140625}","[((2, 6), 0.0625), ((0, 3), 0.0625)]","{(0, 1): 0.5, (0, 3): 0.5, (1, 8): 0.625, (2, 8): 0.625, (2, 6): 0.5, (3, 7): 0.625, (4, 6): 0.5, (4, 5): 0.5, (5, 7): 0.625, (7, 8): 0.75}","[((2, 6), 0.8275862068965517), ((0, 3), 0.7931034482758621)]","{(0, 1): 0.7931034482758621, (0, 3): 0.7931034482758621, (1, 8): 0.7931034482758621, (2, 8): 0.8275862068965517, (2, 6): 0.8275862068965517, (3, 7): 0.7931034482758621, (4, 6): 0.8275862068965517, (4, 5): 0.8275862068965517, (5, 7): 0.8275862068965517, (7, 8): 0.6896551724137931}",29,0.7496082782745361
1,3,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[(0, 1), (1, 8), (2, 8), (3, 7), (4, 6), (4, 5), (5, 7), (7, 8)]","{(2, 7, 1), (4, 7, 1), (1, 3, 1), (6, 7, 1), (0, 8, 1), (3, 4, 1), (0, 2, 1), (2, 4, 1), (5, 8, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 8, 1), (0, 6, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (2, 5, 1), (6, 8, 1), (4, 8, 1), (1, 6, 1), (3, 5, 1), (3, 6, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((2, 4), 0.15277777777777776), ((0, 6), 0.19444444444444442), ((0, 3), 0.15277777777777776)]","{(0, 1): 0.15277777777777776, (0, 6): 0.19444444444444442, (0, 3): 0.15277777777777776, (1, 8): 0.18055555555555555, (2, 8): 0.18055555555555555, (2, 4): 0.15277777777777776, (3, 7): 0.18055555555555555, (4, 6): 0.19444444444444442, (4, 5): 0.15277777777777776, (5, 7): 0.18055555555555555, (7, 8): 0.19444444444444442}","[((2, 4), 0.625), ((0, 6), 0.625), ((0, 3), 0.625)]","{(0, 1): 0.09375, (0, 6): 0.09375, (0, 3): 0.09375, (1, 8): 0.09375, (2, 8): 0.09375, (2, 4): 0.09375, (3, 7): 0.09375, (4, 6): 0.09375, (4, 5): 0.09375, (5, 7): 0.09375, (7, 8): 0.140625}","[((2, 4), 0.09375), ((0, 6), 0.09375), ((0, 3), 0.09375)]","{(0, 1): 0.625, (0, 6): 0.625, (0, 3): 0.625, (1, 8): 0.625, (2, 8): 0.625, (2, 4): 0.625, (3, 7): 0.625, (4, 6): 0.625, (4, 5): 0.625, (5, 7): 0.625, (7, 8): 0.75}","[((2, 4), 0.7291666666666666), ((0, 6), 0.75), ((0, 3), 0.7291666666666666)]","{(0, 1): 0.7291666666666666, (0, 6): 0.75, (0, 3): 0.7291666666666666, (1, 8): 0.7291666666666666, (2, 8): 0.7291666666666666, (2, 4): 0.7291666666666666, (3, 7): 0.7291666666666666, (4, 6): 0.75, (4, 5): 0.7291666666666666, (5, 7): 0.7291666666666666, (7, 8): 0.6666666666666666}",96,9.195364236831665
2,1,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 2), (1, 6), (2, 5), (3, 6), (4, 6), (5, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (3, 4, 1), (2, 4, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (3, 5, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((0, 4), 0.26785714285714285)]","{(0, 2): 0.19642857142857142, (0, 4): 0.26785714285714285, (1, 6): 0.25, (2, 5): 0.19642857142857142, (3, 6): 0.25, (4, 6): 0.33928571428571425, (5, 7): 0.26785714285714285, (6, 7): 0.33928571428571425}","[((0, 4), 0.5714285714285714)]","{(0, 2): 0.08163265306122448, (0, 4): 0.08163265306122448, (1, 6): 0.08163265306122448, (2, 5): 0.08163265306122448, (3, 6): 0.08163265306122448, (4, 6): 0.16326530612244897, (5, 7): 0.08163265306122448, (6, 7): 0.16326530612244897}","[((0, 4), 0.08163265306122448)]","{(0, 2): 0.5714285714285714, (0, 4): 0.5714285714285714, (1, 6): 0.7142857142857142, (2, 5): 0.5714285714285714, (3, 6): 0.7142857142857142, (4, 6): 0.8571428571428571, (5, 7): 0.5714285714285714, (6, 7): 0.8571428571428571}","[((0, 4), 0.8333333333333334)]","{(0, 2): 0.8333333333333334, (0, 4): 0.8333333333333334, (1, 6): 1.0, (2, 5): 0.8333333333333334, (3, 6): 1.0, (4, 6): 0.8333333333333334, (5, 7): 0.8333333333333334, (6, 7): 0.8333333333333334}",6,0.13310980796813965
2,2,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 2), (1, 6), (2, 5), (3, 6), (4, 6), (5, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (3, 4, 1), (2, 4, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (3, 5, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((1, 2), 0.17857142857142855), ((0, 4), 0.17857142857142855)]","{(0, 2): 0.17857142857142855, (0, 4): 0.17857142857142855, (1, 6): 0.21428571428571427, (1, 2): 0.17857142857142855, (2, 5): 0.17857142857142855, (3, 6): 0.25, (4, 6): 0.25, (5, 7): 0.17857142857142855, (6, 7): 0.25}","[((1, 2), 0.7142857142857142), ((0, 4), 0.5714285714285714)]","{(0, 2): 0.12244897959183672, (0, 4): 0.08163265306122448, (1, 6): 0.16326530612244897, (1, 2): 0.12244897959183672, (2, 5): 0.12244897959183672, (3, 6): 0.08163265306122448, (4, 6): 0.16326530612244897, (5, 7): 0.08163265306122448, (6, 7): 0.16326530612244897}","[((1, 2), 0.12244897959183672), ((0, 4), 0.08163265306122448)]","{(0, 2): 0.7142857142857142, (0, 4): 0.5714285714285714, (1, 6): 0.8571428571428571, (1, 2): 0.7142857142857142, (2, 5): 0.7142857142857142, (3, 6): 0.7142857142857142, (4, 6): 0.8571428571428571, (5, 7): 0.5714285714285714, (6, 7): 0.8571428571428571}","[((1, 2), 0.7142857142857143), ((0, 4), 0.7619047619047619)]","{(0, 2): 0.7619047619047619, (0, 4): 0.7619047619047619, (1, 6): 0.7142857142857143, (1, 2): 0.7142857142857143, (2, 5): 0.7619047619047619, (3, 6): 1.0, (4, 6): 0.7619047619047619, (5, 7): 0.7619047619047619, (6, 7): 0.7619047619047619}",21,0.5474081039428711
2,3,graph_enumeration,"[0, 1, 2, 3, 4, 5, 6, 7]","[(0, 2), (1, 6), (2, 5), (3, 6), (4, 6), (5, 7), (6, 7)]","{(0, 1, 1), (2, 7, 1), (4, 7, 1), (1, 3, 1), (3, 4, 1), (2, 4, 1), (2, 3, 1), (0, 5, 1), (1, 7, 1), (1, 4, 1), (3, 7, 1), (0, 6, 1), (4, 5, 1), (1, 2, 1), (2, 6, 1), (0, 3, 1), (3, 5, 1), (0, 4, 1), (0, 7, 1), (1, 5, 1), (5, 6, 1)}","[((0, 3), 0.15178571428571427), ((0, 4), 0.15178571428571427), ((1, 5), 0.15178571428571425)]","{(0, 2): 0.20833333333333331, (0, 3): 0.15178571428571427, (0, 4): 0.15178571428571427, (1, 6): 0.1994047619047619, (1, 5): 0.15178571428571425, (2, 5): 0.20833333333333331, (3, 6): 0.1994047619047619, (4, 6): 0.1994047619047619, (5, 7): 0.15178571428571427, (6, 7): 0.1994047619047619}","[((0, 3), 0.7142857142857142), ((0, 4), 0.7142857142857142), ((1, 5), 0.7142857142857142)]","{(0, 2): 0.12244897959183672, (0, 3): 0.12244897959183672, (0, 4): 0.12244897959183672, (1, 6): 0.16326530612244897, (1, 5): 0.12244897959183672, (2, 5): 0.12244897959183672, (3, 6): 0.16326530612244897, (4, 6): 0.16326530612244897, (5, 7): 0.12244897959183672, (6, 7): 0.16326530612244897}","[((0, 3), 0.12244897959183672), ((0, 4), 0.12244897959183672), ((1, 5), 0.12244897959183672)]","{(0, 2): 0.7142857142857142, (0, 3): 0.7142857142857142, (0, 4): 0.7142857142857142, (1, 6): 0.8571428571428571, (1, 5): 0.7142857142857142, (2, 5): 0.7142857142857142, (3, 6): 0.8571428571428571, (4, 6): 0.8571428571428571, (5, 7): 0.7142857142857142, (6, 7): 0.8571428571428571}","[((0, 3), 0.6875), ((0, 4), 0.6875), ((1, 5), 0.6875)]","{(0, 2): 0.75, (0, 3): 0.6875, (0, 4): 0.6875, (1, 6): 0.6875, (1, 5): 0.6875, (2, 5): 0.75, (3, 6): 0.6875, (4, 6): 0.6875, (5, 7): 0.6875, (6, 7): 0.6875}",64,4.37962532043457
