added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees
"(9, 10, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (9, 10)]",11.280533719891238,8.11701350576955,6.084745315548107,4.272547432948821,3.968910944275427,3.5682324999006423,3.517045624924154,3.316617999049659,2.558930594497268,1.8577664116291797,1.7837452786475034,1.3632499420444324,1.2591704480155375,1.0514902828584884,-4.08359327666961e-15,401245
"(9, 13, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (9, 13)]",11.263666504379021,8.135478535412224,5.977749956655311,4.434160949740392,3.740334556979878,3.570438222617878,3.5391884227479102,3.4510582740786853,2.8252887695455904,1.8358775093548039,1.671220833873289,1.2761733043043049,1.1763404795522425,1.1030236807584566,-1.03341338012228e-15,379120
"(10, 13, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (10, 13)]",11.290985133559486,8.151891658430541,5.9257526087393355,4.347685430183604,3.9658278452926212,3.572001100634292,3.5240331789611745,3.096534683765971,2.9999999999999996,1.818056271021609,1.65710733885146,1.3586964751131467,1.2605489064195603,1.0308793690272577,-2.533189060612402e-16,389970
"(10, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (10, 14)]",11.279649605137205,8.114284589273497,5.991092755573604,4.582162942180262,4.028041090194287,3.574764895416644,3.5141509767113326,3.076165118973754,2.325459118156321,1.847352348993386,1.7849998800967215,1.6358868901397947,1.2160442890070102,1.0299455001462412,-1.5136120378159465e-15,409653
"(10, 11, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (10, 11)]",11.264247590543595,8.168874470163715,5.930680809334654,4.591868318642959,4.068456021148847,3.549520858958,3.5147511499114366,3.0764077837241537,2.336929968544225,1.836454242531134,1.789230389317599,1.549124057553334,1.2727153250538812,1.05073901457247,-9.345098845502076e-16,414963
"(10, 12, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (10, 12)]",11.26250990815808,8.121681470637677,6.120564662557255,4.357811696444748,4.108150140906477,3.5729606617260994,3.5317674632323923,3.075989926003247,2.333696706603476,1.8605334826478743,1.6966728048009108,1.6184316050789795,1.275782747326723,1.0634467238760912,-3.2108316473141663e-15,419535
"(11, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (11, 14)]",11.270442125319846,8.168051625399576,5.913935276256312,4.443725411612049,4.2312640807397495,3.5451407798490804,3.514120277484608,3.07596940331979,2.342014097626361,1.8595205082179875,1.8035265073752966,1.600990722319886,1.1805312511249924,1.0507679333544635,-8.912295081447175e-16,407925
"(11, 13, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (11, 13)]",11.278523987558634,8.115654861415386,5.898742527730805,4.384207464307093,4.150298915538328,3.5402684137573,3.519367700770985,3.080774381585522,3.0000000000000004,1.8097015488331263,1.6394479855357553,1.3311771090324105,1.1921763033849428,1.0596588005497123,-8.351687220312581e-16,376308
"(11, 12, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (11, 12)]",11.263703352580878,8.1372674470866,6.000434482606457,4.677374901253255,3.9287589432792758,3.5447941330414587,3.539033337998033,3.07682567424237,2.3248823783287884,1.8547457075058538,1.7721562717816701,1.4356362958770672,1.268164356837364,1.1762227175809323,-3.452115702052183e-16,425583
"(12, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (12, 14)]",11.277886284428345,8.121310193343668,5.938480837568029,4.739392832746046,3.9120292636753535,3.568360317468924,3.5311499897946725,3.0764738634152127,2.3180809610905566,1.8597328812478884,1.7654456417941848,1.6177144590938528,1.1817558023667263,1.092186671966552,7.697213036118822e-16,414153
"(12, 13, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (12, 13)]",11.288672397365312,8.126918429339982,5.9957345405369855,4.46101513362815,3.762318930383557,3.574630772704514,3.5383864594923837,3.1078021191562315,3.0,1.8047851367485124,1.6748971325740172,1.3218345768260538,1.212311597952078,1.1306927732922594,2.1784301656248135e-15,397530
"(13, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 11), (1, 13), (2, 6), (2, 7), (2, 10), (3, 12), (4, 14), (5, 10), (6, 9), (6, 12), (8, 11), (13, 14)]",11.263907170206416,8.152427237586776,5.915530403200595,4.361441388706879,4.0803764901634,3.5683048373312083,3.518772778651533,3.0839008481756336,3.0,1.8100555641950966,1.6486454332034128,1.3905870035248988,1.1764459441929893,1.0296049008612491,-1.321316096864029e-15,376308
