added,edges,eigenv_1,eigenv_2,eigenv_3,eigenv_4,eigenv_5,eigenv_6,eigenv_7,eigenv_8,eigenv_9,eigenv_10,eigenv_11,eigenv_12,eigenv_13,eigenv_14,eigenv_15,span_trees,lower_bound_largest_laplacian_eigenv,lower_bound_second_largest_laplacian_eigenv,lower_bound_second_smallest_laplacian_eigenv,lower_bound_for_second_smallest_laplacian_eigenvalue_diam
base,"[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (11, 13)]",9.535307417669026,8.774167206029745,6.977437067568643,5.6720452652107864,3.8344367393050622,3.1241026901927955,2.7287558472945914,2.000000000000001,1.9999999999999993,1.8997010450764262,1.7760114247917953,1.337617527687376,1.3026222690802618,1.0377955000934735,2.1797555814897837e-16,176088,6.599805945957956,8.60555127546399,0.08740959706477724,-0.0009337649402390439
"(1, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (1, 14), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (11, 13)]",9.549843643883154,8.796173291419692,6.982881038426208,5.722009036566298,3.843682565936597,3.819496383893706,3.0667361919204814,2.7190733141950423,2.0000000000000004,1.907491038861169,1.8142180297151425,1.4080040077077538,1.332446706732547,1.0379447507422035,-2.7002182259803737e-15,369184,6.599805945957956,8.60555127546399,0.08740959706477724,-0.0008985264166766503
"(1, 4, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (1, 4), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (11, 13)]",9.546344843390242,8.787265057060049,6.9779149876374165,5.672116671073648,4.395177783358663,3.442376168589273,2.8943747564882143,2.7250787089930353,1.9999999999999996,1.900755936005614,1.7760673543452,1.3994898535614055,1.3026271524340491,1.18041072706317,-6.046851897482849e-16,383776,6.599805945957956,8.60555127546399,0.08740959706477724,-0.0008985264166766503
"(1, 9, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (1, 9), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (11, 13)]",9.597821001585299,8.774176399967757,7.014677670380985,5.673616011355368,4.148908585813641,3.371969201606553,3.058604296356939,2.7080818317405786,1.9999999999999996,1.9604694881911986,1.8724211707545668,1.3404512454528277,1.3072590034654292,1.1715440933288594,3.9741184753846332e-16,390232,6.609171335944364,8.60555127546399,0.08740959706477724,-0.0008985264166766503
"(1, 12, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (1, 12), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (11, 13)]",9.584951861652177,8.775299813467917,6.980171176397629,5.721012224172412,4.335778940991621,3.501110145859149,2.7350604179231417,2.4857440538133355,2.0000000000000004,1.9999999999999987,1.8598535879985618,1.5785184305268825,1.3215812948404824,1.12091805235669,1.4957658404425504e-15,402024,6.599805945957956,8.60555127546399,0.08740959706477724,-0.0008985264166766503
"(1, 10, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (1, 10), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (11, 13)]",9.53741236746191,8.774550963156324,7.053681789247246,5.672758483613687,4.256809080288965,3.336285606565011,3.0919774888137925,2.7035785742098057,1.9999999999999996,1.9755516080117979,1.8089986769503656,1.3573157448743143,1.3073482657753093,1.1237313510314695,-3.3069894073000536e-15,377736,6.599805945957956,8.60555127546399,0.08740959706477724,-0.0008985264166766503
"(1, 13, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (1, 13), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (11, 13)]",9.555286485148985,8.790448392891538,7.0470412159611735,5.705602912857736,4.088361202973196,3.7740497312212278,2.732132297509066,2.4524285956619862,2.000000000000001,1.908899698654505,1.7784631446282666,1.7141899864032182,1.3229944989163356,1.130101837172786,-2.0450016315284444e-15,405060,6.599805945957956,8.60555127546399,0.08740959706477724,-0.0008985264166766503
"(1, 8, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (1, 8), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (11, 13)]",9.546344843390273,8.787265057060052,6.977914987637394,5.672116671073638,4.395177783358654,3.442376168589276,2.894374756488222,2.725078708993036,1.9999999999999996,1.9007559360056179,1.776067354345201,1.399489853561408,1.302627152434049,1.1804107270631714,-1.6941684591660979e-15,383776,6.599805945957956,8.60555127546399,0.08740959706477724,-0.0008985264166766503
"(4, 8, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (4, 8), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (11, 13)]",9.535307417669042,8.774167206029771,6.977437067568658,5.672045265210803,3.9999999999999982,3.8344367393050587,3.1241026901927875,2.7287558472945803,1.9999999999999996,1.8997010450764231,1.7760114247917953,1.3376175276873739,1.3026222690802607,1.0377955000934698,3.2615906359126075e-16,352176,6.599805945957956,8.60555127546399,0.08740959706477724,-0.0008985264166766503
"(4, 13, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (4, 13), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (11, 13)]",9.536642170703402,8.833513171844926,7.0344342070545105,5.702019605931891,4.122529610291076,3.466259820048857,2.8721874670842182,2.7010908828620734,2.0,1.9001504849289181,1.7764593085314484,1.7026233015129,1.3142103943625956,1.037879574843227,-3.707090871501979e-16,391540,6.599805945957956,8.60555127546399,0.08740959706477724,-0.0008985264166766503
"(4, 10, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (4, 10), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (11, 13)]",9.538856734183838,8.792451579670805,7.040664870196651,5.673197535630588,3.8990664551546823,3.776617424817849,3.034149185909523,2.71802118741565,2.0,1.9545595398092555,1.8094959171453981,1.4156514673128666,1.3042769990942376,1.0429911036586508,6.565494119414061e-16,369448,6.599805945957956,8.60555127546399,0.08740959706477724,-0.0008985264166766503
"(4, 12, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (4, 12), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (11, 13)]",9.549843643883177,8.796173291419715,6.982881038426196,5.722009036566303,3.843682565936593,3.819496383893708,3.0667361919204796,2.719073314195035,2.0,1.9074910388611692,1.8142180297151418,1.408004007707755,1.3324467067325447,1.0379447507422022,1.3425523612853355e-15,369184,6.599805945957956,8.60555127546399,0.08740959706477724,-0.0008985264166766503
"(4, 9, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (4, 9), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (11, 13)]",9.557196750429,8.78637659285247,7.00769706834978,5.673092964484291,3.975742568164664,3.7001710623180486,3.0597216152974247,2.7229996791557904,1.999999999999999,1.9458404856196594,1.854726594638464,1.3748642501184873,1.3036810911351386,1.0378892774367867,3.3103866363156293e-16,366280,6.5823536104564315,8.60555127546399,0.08740959706477724,-0.0008985264166766503
"(4, 14, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (4, 14), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (11, 13)]",9.535549503833643,8.843851130208115,6.986311437995755,5.725186057606478,4.26974484692972,3.2420634531031385,2.9999999999999942,2.6853961415091234,2.0,1.9071586126838376,1.8420652366684718,1.479496981080093,1.335897308924552,1.1472792894570711,5.837504246699837e-16,399544,6.599805945957956,8.60555127546399,0.08740959706477724,-0.0008985264166766503
"(8, 13, 1)","[(0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 7), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 10), (3, 11), (3, 12), (3, 14), (5, 6), (6, 7), (6, 9), (6, 10), (6, 13), (7, 14), (8, 13), (11, 13)]",9.536642170703399,8.83351317184492,7.034434207054514,5.702019605931892,4.1225296102910685,3.466259820048855,2.8721874670842187,2.7010908828620686,1.9999999999999996,1.9001504849289166,1.7764593085314495,1.7026233015128975,1.3142103943625958,1.0378795748432263,7.082284471600542e-16,391540,6.599805945957956,8.60555127546399,0.08740959706477724,-0.0008985264166766503
