eigenvalue_1,eigenvalue_2,diff,span_trees
9.448876066937395,8.089344823056454,1.3595312438809408,496332
9.399331041492294,8.23685766426674,1.1624733772255542,497448
9.442136829057997,8.071538163431978,1.3705986656260194,442232
9.382962722863782,8.235125851226622,1.1478368716371605,492254
9.404126665654532,8.272406379074528,1.1317202865800038,453600
9.518881531975621,8.077248195455875,1.4416333365197467,518940
9.382962722863775,8.235125851226607,1.1478368716371676,492254
8.878867534244902,8.215663360256537,0.6632041739883654,520982
8.929243709168409,7.955156923661516,0.9740867855068931,528858
8.859213965549417,8.00131680659745,0.8578971589519675,642002
8.903173696209029,7.955369857386125,0.947803838822904,642602
8.831045070660185,7.956734583859988,0.874310486800197,567254
8.840698328910323,8.032518488007808,0.8081798409025147,590382
8.842229354381011,8.001683675710169,0.8405456786708427,592778
8.848242250309942,7.982279811631032,0.8659624386789107,561542
8.831091547199426,7.95439969195885,0.8766918552405762,620774
8.830907558110084,7.954145369203207,0.8767621889068771,564912
8.92800557100051,7.956175503874185,0.9718300671263247,587286
9.33844706333763,8.296680051829442,1.0417670115081883,445352
9.41774391053584,8.357534197662508,1.0602097128733323,420812
9.395694674584416,8.32150449655142,1.074190178032996,521244
9.435675643638586,8.141886978070865,1.293788665567721,509996
9.368756827537048,8.44920589863318,0.9195509289038686,400736
9.536166105323405,8.106911005896164,1.429255099427241,471560
9.508503484365146,8.12741486348874,1.3810886208764064,502988
8.871515013534601,8.203869631168091,0.6676453823665103,547776
8.884872228637576,8.182800708776655,0.7020715198609206,455832
8.92361237167765,8.255579665423225,0.6680327062544258,424728
8.842932679455119,8.191846642304652,0.651086037150467,512660
8.857275817623703,8.247865506358309,0.6094103112653944,428900
8.878867534244899,8.215663360256544,0.6632041739883547,520982
8.834884093480223,8.106785343122942,0.7280987503572813,478296
8.859184937949442,8.282065740594321,0.5771191973551204,500624
8.842689136303752,7.97076509462945,0.8719240416743022,505904
9.006088219011373,7.955270427066147,1.0508177919452253,553824
8.928514861014055,7.9745233824839605,0.953991478530094,483768
8.956632319276936,8.070428542081215,0.8862037771957212,485888
9.02895080421186,7.954146609146574,1.074804195065286,480888
8.852941839545668,7.954318959783469,0.8986228797621987,540644
8.905889083398465,8.05228373646586,0.8536053469326053,550692
8.848242250309939,7.982279811631025,0.8659624386789142,561542
8.832591709229362,8.102942560074016,0.7296491491553461,602100
8.852753927306347,7.970964621308094,0.8817893059982529,577508
8.852237138791146,7.969405097577638,0.8828320412135087,530136
8.868046949174616,7.977138476633304,0.8909084725413114,494660
8.832471760220352,8.151154047482962,0.6813177127373908,543056
8.844528461451018,7.9767220080208725,0.8678064534301457,526032
8.831536992557096,8.10427140284788,0.7272655897092157,586692
8.87653984358866,8.023477932419068,0.8530619111695916,526904
8.92367422006833,7.954418917814578,0.9692553022537522,568652
8.830963571593268,7.962830291371456,0.8681332802218114,515484
8.929243709168412,7.955156923661512,0.9740867855069002,528858
8.832032026767298,7.954181611373316,0.8778504153939819,517064
8.853578798218583,8.028718869538578,0.8248599286800058,530984
8.831053109639171,7.9568592195673515,0.8741938900718198,565724
8.834595119912697,7.954145401519764,0.8804497183929332,614520
8.860202697926066,8.017347120958666,0.8428555769674002,632312
8.842229354381033,8.001683675710161,0.8405456786708712,592778
8.875733381704832,7.984901388959733,0.8908319927450989,608924
8.839689978057615,8.010173805486799,0.8295161725708162,656460
8.84611610390699,8.031416590741154,0.8146995131658361,574020
8.928005571000519,7.95617550387417,0.9718300671263487,587286
8.8840286411355,8.006974565060284,0.8770540760752148,563544
8.93995400687973,7.962862026596378,0.9770919802833529,554672
8.832459798706743,7.96169051784932,0.8707692808574237,595820
8.853482993666365,7.986189278463452,0.867293715202913,625532
8.912825193704625,7.954265795456453,0.9585593982481724,588068
8.84374648986727,8.061324599664104,0.7824218902031657,519968
8.83155952036577,7.955282977907485,0.8762765424582852,592992
8.831045070660199,7.956734583859995,0.8743104868002041,567254
8.831091547199438,7.954399691958853,0.8766918552405851,620774
8.89633638931303,7.954550714643551,0.9417856746694788,659036
8.854896049244086,8.008146185057619,0.8467498641864672,668268
8.838043272768441,8.039710975114446,0.7983322976539959,618056
8.842926187293696,8.01920160872273,0.8237245785709657,648248
8.859213965549424,8.00131680659745,0.8578971589519746,642002
8.8364176419226,7.956756259591946,0.8796613823306538,574988
8.84069832891034,8.032518488007817,0.8081798409025236,590382
8.903173696209022,7.955369857386111,0.9478038388229111,642602
