eigenvalue_1,eigenvalue_2,diff,span_trees
8.530266551890989,6.800346051173951,1.7299205007170384,595603
8.490196650470173,7.624846207729108,0.8653504427410645,494991
8.363061428421608,6.83528263446403,1.5277787939575775,643807
8.399004242540672,7.129259295463284,1.2697449470773874,537921
8.43200867045579,6.962458898497315,1.4695497719584756,570807
8.256304079805576,7.078221820896913,1.1780822589086624,674496
8.14575123386369,7.919604613564445,0.22614662029924482,531153
8.229029500420301,6.96988124736158,1.2591482530587212,632461
8.326590101931878,6.9107321918444935,1.415857910087384,645894
8.14599668514266,7.0118590557241784,1.1341376294184808,647082
8.167026361814093,7.014092686976146,1.1529336748379473,706410
8.177060594731167,6.987803174825037,1.1892574199061299,592335
8.14597137724652,6.946645641015828,1.1993257362306915,659665
8.175286670374094,7.17480221677866,1.0004844535954343,576163
8.184272896349686,6.927078219394341,1.2571946769553453,603733
8.181073512596782,6.713007435913074,1.4680660766837086,589951
8.146832839707866,6.930019722975925,1.2168131167319407,662148
8.176512364369088,6.795384679533209,1.3811276848358798,668407
8.514355327514231,7.227214190931166,1.287141136583065,573715
8.68083819193733,6.8835952391041895,1.7972429528331402,636966
8.603107573842843,7.04795649735596,1.555151076486883,567063
8.782213419758286,6.8114070920618435,1.970806327696442,683298
8.669447744807654,6.916223862320986,1.753223882486668,637452
8.624155072109929,6.894820899935087,1.729334172174842,602773
8.533882364803032,7.214368229511925,1.319514135291107,561627
8.514808488627633,7.220964619175867,1.2938438694517655,573745
8.261925292107883,7.059141564325255,1.2027837277826272,545299
8.495763244714357,6.696251045261947,1.7995121994524101,567711
8.491430145149515,7.609734339494458,0.881695805655057,500643
8.341931831398226,6.963105856557054,1.3788259748411713,678600
8.252299803716921,7.0575467124932105,1.1947530912237108,677322
8.421410060887785,6.876550688572397,1.544859372315388,595035
8.525198480132923,6.761928174079611,1.763270306053312,599371
8.232300893576962,7.116772864677392,1.1155280288995701,650221
8.607570173224254,7.037954758318841,1.569615414905413,651433
8.723118762942828,6.8318899607720445,1.891228802170784,627588
8.713219808520217,7.202707877062722,1.5105119314574944,555445
8.781517418399805,6.821482565086043,1.9600348533137613,649927
8.616096342922196,6.863779555257479,1.752316787664717,629190
8.737380005867331,6.830936740843684,1.9064432650236478,621324
8.190340175436143,6.74045116446755,1.449889010968593,729652
8.257196485071624,6.575265201902996,1.6819312831686286,742473
8.182475527108831,6.602161145253044,1.5803143818557874,705028
8.146027633963401,6.531060693027288,1.614966940936113,627373
8.157463230781254,6.590515763928281,1.5669474668529721,644791
8.172467032952733,6.776522638215881,1.3959443947368522,739485
8.145637681784688,6.662029337843984,1.4836083439407037,594559
8.256145296550027,6.579923648940196,1.6762216476098315,635833
8.153513698216221,6.609702999167071,1.5438106990491498,640125
8.202944738634823,6.908963943261526,1.2939807953732974,643969
8.157311046946848,6.602118101066702,1.5551929458801466,651925
8.201374772546263,6.532496517217875,1.668878255328388,743215
8.1569186143323,6.636662091919052,1.5202565224132476,733860
8.187114199869033,6.57112563004578,1.6159885698232523,757926
8.148846997561693,6.653876103539053,1.4949708940226394,741385
8.162790058024589,6.736513958010621,1.4262761000139683,693838
8.145744212924278,6.911482390732815,1.2342618221914625,750364
8.160442763226333,7.017690183265389,1.1427525799609448,700156
8.265178028639095,6.9196699782624975,1.3455080503765977,645759
8.244174440885685,6.561541639005162,1.6826328018805228,622453
8.162664933400416,6.583506999456131,1.579157933944285,806260
8.255420624890334,6.536078659839617,1.7193419650507167,747451
8.17644759671565,6.587005873737118,1.589441722978533,722421
8.246253936601082,6.6054877382736015,1.6407661983274808,729739
8.146723075257155,6.579404275302737,1.5673187999544176,854530
8.166734851253317,6.58846596719004,1.5782688840632764,803344
8.175704099556516,6.610196676933345,1.5655074226231704,699606
8.227611989125249,6.660776736534466,1.5668352525907832,743076
8.166702450193085,6.819196598970061,1.3475058512230245,716965
8.14601698861267,6.7321891069270245,1.4138278816856458,639643
8.187680829998957,6.6102199199088805,1.5774609100900765,704170
8.18373542861597,6.683776411964065,1.4999590166519052,739270
8.170672506519391,6.622165687870807,1.5485068186485842,712831
8.158142657905223,6.537130901040688,1.6210117568645357,831717
8.145845742547516,6.605848569911987,1.5399971726355295,805383
8.146766363340813,6.637707463605839,1.509058899734974,808102
8.166553309016711,6.535605415526656,1.6309478934900552,835726
8.147839001413582,6.531299078394269,1.616539923019313,758098
8.155180620520213,6.5316324912709085,1.6235481292493041,826479
